season,round,event_name,session_name,Driver,Team,LapNumber,Stint,LapTimeSeconds,Compound,TyreLife,TrackStatus,lap_time_not_null,dry_session,accurate,not_deleted,not_fastf1_generated,track_status_green,not_pit_in_out,lap_delta_to_stint_median,within_2s_of_stint_median,within_3s_of_stint_median,session_key,lap_key
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,43.0,2.0,70.662,HARD,24.0,1,True,True,True,True,True,True,True,-0.1340000000000003,True,True,2025_11_R,2025_r11_R_OCO_lap43
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,44.0,2.0,70.815,HARD,25.0,1,True,True,True,True,True,True,True,0.0189999999999912,True,True,2025_11_R,2025_r11_R_OCO_lap44
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,45.0,2.0,70.828,HARD,26.0,1,True,True,True,True,True,True,True,0.0319999999999964,True,True,2025_11_R,2025_r11_R_OCO_lap45
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,46.0,2.0,70.6,HARD,27.0,1,True,True,True,True,True,True,True,-0.1960000000000121,True,True,2025_11_R,2025_r11_R_OCO_lap46
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,47.0,2.0,70.705,HARD,28.0,1,True,True,True,True,True,True,True,-0.0910000000000081,True,True,2025_11_R,2025_r11_R_OCO_lap47
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,48.0,2.0,70.843,HARD,29.0,1,True,True,True,True,True,True,True,0.046999999999997,True,True,2025_11_R,2025_r11_R_OCO_lap48
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,49.0,2.0,70.826,HARD,30.0,1,True,True,True,True,True,True,True,0.0299999999999869,True,True,2025_11_R,2025_r11_R_OCO_lap49
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,52.0,3.0,69.687,HARD,2.0,1,True,True,True,True,True,True,True,-0.1300000000000096,True,True,2025_11_R,2025_r11_R_OCO_lap52
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,53.0,3.0,69.583,HARD,3.0,1,True,True,True,True,True,True,True,-0.2340000000000088,True,True,2025_11_R,2025_r11_R_OCO_lap53
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,54.0,3.0,69.853,HARD,4.0,1,True,True,True,True,True,True,True,0.0359999999999871,True,True,2025_11_R,2025_r11_R_OCO_lap54
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,55.0,3.0,69.55,HARD,5.0,1,True,True,True,True,True,True,True,-0.2670000000000101,True,True,2025_11_R,2025_r11_R_OCO_lap55
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,56.0,3.0,69.765,HARD,6.0,1,True,True,True,True,True,True,True,-0.0520000000000067,True,True,2025_11_R,2025_r11_R_OCO_lap56
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,57.0,3.0,69.877,HARD,7.0,1,True,True,True,True,True,True,True,0.059999999999988,True,True,2025_11_R,2025_r11_R_OCO_lap57
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,58.0,3.0,69.621,HARD,8.0,1,True,True,True,True,True,True,True,-0.1960000000000121,True,True,2025_11_R,2025_r11_R_OCO_lap58
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,59.0,3.0,69.658,HARD,9.0,1,True,True,True,True,True,True,True,-0.159000000000006,True,True,2025_11_R,2025_r11_R_OCO_lap59
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,60.0,3.0,69.68,HARD,10.0,1,True,True,True,True,True,True,True,-0.1370000000000004,True,True,2025_11_R,2025_r11_R_OCO_lap60
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,62.0,3.0,69.781,HARD,12.0,1,True,True,True,True,True,True,True,-0.0360000000000013,True,True,2025_11_R,2025_r11_R_OCO_lap62
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,63.0,3.0,70.017,HARD,13.0,1,True,True,True,True,True,True,True,0.1999999999999886,True,True,2025_11_R,2025_r11_R_OCO_lap63
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,64.0,3.0,69.744,HARD,14.0,1,True,True,True,True,True,True,True,-0.0730000000000075,True,True,2025_11_R,2025_r11_R_OCO_lap64
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,65.0,3.0,69.992,HARD,15.0,1,True,True,True,True,True,True,True,0.1749999999999971,True,True,2025_11_R,2025_r11_R_OCO_lap65
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,66.0,3.0,70.343,HARD,16.0,1,True,True,True,True,True,True,True,0.5259999999999962,True,True,2025_11_R,2025_r11_R_OCO_lap66
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,67.0,3.0,70.177,HARD,17.0,1,True,True,True,True,True,True,True,0.3599999999999994,True,True,2025_11_R,2025_r11_R_OCO_lap67
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,68.0,3.0,70.246,HARD,18.0,1,True,True,True,True,True,True,True,0.4289999999999878,True,True,2025_11_R,2025_r11_R_OCO_lap68
2025,11,Austrian Grand Prix,R,OCO,Haas F1 Team,69.0,3.0,70.028,HARD,19.0,1,True,True,True,True,True,True,True,0.2109999999999985,True,True,2025_11_R,2025_r11_R_OCO_lap69
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,2.0,1.0,84.895,HARD,2.0,1,True,True,True,True,True,True,True,1.380999999999986,True,True,2025_14_R,2025_r14_R_HAM_lap2
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,3.0,1.0,84.337,HARD,3.0,1,True,True,True,True,True,True,True,0.8229999999999933,True,True,2025_14_R,2025_r14_R_HAM_lap3
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,4.0,1.0,84.182,HARD,4.0,1,True,True,True,True,True,True,True,0.6679999999999922,True,True,2025_14_R,2025_r14_R_HAM_lap4
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,5.0,1.0,84.013,HARD,5.0,1,True,True,True,True,True,True,True,0.4989999999999952,True,True,2025_14_R,2025_r14_R_HAM_lap5
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,6.0,1.0,83.779,HARD,6.0,1,True,True,True,True,True,True,True,0.2649999999999863,True,True,2025_14_R,2025_r14_R_HAM_lap6
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,7.0,1.0,83.636,HARD,7.0,1,True,True,True,True,True,True,True,0.1219999999999856,True,True,2025_14_R,2025_r14_R_HAM_lap7
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,8.0,1.0,83.22,HARD,8.0,1,True,True,True,True,True,True,True,-0.2940000000000111,True,True,2025_14_R,2025_r14_R_HAM_lap8
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,9.0,1.0,83.509,HARD,9.0,1,True,True,True,True,True,True,True,-0.0050000000000096,True,True,2025_14_R,2025_r14_R_HAM_lap9
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,10.0,1.0,83.41,HARD,10.0,1,True,True,True,True,True,True,True,-0.1040000000000134,True,True,2025_14_R,2025_r14_R_HAM_lap10
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,11.0,1.0,83.467,HARD,11.0,1,True,True,True,True,True,True,True,-0.0470000000000112,True,True,2025_14_R,2025_r14_R_HAM_lap11
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,12.0,1.0,83.825,HARD,12.0,1,True,True,True,True,True,True,True,0.3109999999999928,True,True,2025_14_R,2025_r14_R_HAM_lap12
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,13.0,1.0,83.519,HARD,13.0,1,True,True,True,True,True,True,True,0.0049999999999954,True,True,2025_14_R,2025_r14_R_HAM_lap13
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,14.0,1.0,83.685,HARD,14.0,1,True,True,True,True,True,True,True,0.1709999999999922,True,True,2025_14_R,2025_r14_R_HAM_lap14
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,15.0,1.0,83.893,HARD,15.0,1,True,True,True,True,True,True,True,0.3789999999999907,True,True,2025_14_R,2025_r14_R_HAM_lap15
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,16.0,1.0,83.361,HARD,16.0,1,True,True,True,True,True,True,True,-0.1530000000000058,True,True,2025_14_R,2025_r14_R_HAM_lap16
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,17.0,1.0,83.455,HARD,17.0,1,True,True,True,True,True,True,True,-0.0590000000000117,True,True,2025_14_R,2025_r14_R_HAM_lap17
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,18.0,1.0,83.807,HARD,18.0,1,True,True,True,True,True,True,True,0.2929999999999921,True,True,2025_14_R,2025_r14_R_HAM_lap18
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,19.0,1.0,83.579,HARD,19.0,1,True,True,True,True,True,True,True,0.0649999999999835,True,True,2025_14_R,2025_r14_R_HAM_lap19
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,20.0,1.0,83.493,HARD,20.0,1,True,True,True,True,True,True,True,-0.021000000000015,True,True,2025_14_R,2025_r14_R_HAM_lap20
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,21.0,1.0,83.838,HARD,21.0,1,True,True,True,True,True,True,True,0.3239999999999838,True,True,2025_14_R,2025_r14_R_HAM_lap21
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,22.0,1.0,83.24,HARD,22.0,1,True,True,True,True,True,True,True,-0.2740000000000151,True,True,2025_14_R,2025_r14_R_HAM_lap22
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,23.0,1.0,84.143,HARD,23.0,1,True,True,True,True,True,True,True,0.6289999999999907,True,True,2025_14_R,2025_r14_R_HAM_lap23
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,24.0,1.0,83.443,HARD,24.0,1,True,True,True,True,True,True,True,-0.0710000000000121,True,True,2025_14_R,2025_r14_R_HAM_lap24
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,25.0,1.0,83.779,HARD,25.0,1,True,True,True,True,True,True,True,0.2649999999999863,True,True,2025_14_R,2025_r14_R_HAM_lap25
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,26.0,1.0,84.197,HARD,26.0,1,True,True,True,True,True,True,True,0.6829999999999927,True,True,2025_14_R,2025_r14_R_HAM_lap26
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,27.0,1.0,84.048,HARD,27.0,1,True,True,True,True,True,True,True,0.5339999999999918,True,True,2025_14_R,2025_r14_R_HAM_lap27
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,28.0,1.0,84.308,HARD,28.0,1,True,True,True,True,True,True,True,0.7939999999999969,True,True,2025_14_R,2025_r14_R_HAM_lap28
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,29.0,1.0,85.49,HARD,29.0,1,True,True,True,True,True,True,True,1.9759999999999849,True,True,2025_14_R,2025_r14_R_HAM_lap29
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,30.0,1.0,83.675,HARD,30.0,1,True,True,True,True,True,True,True,0.1609999999999871,True,True,2025_14_R,2025_r14_R_HAM_lap30
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,31.0,1.0,82.811,HARD,31.0,1,True,True,True,True,True,True,True,-0.703000000000003,True,True,2025_14_R,2025_r14_R_HAM_lap31
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,32.0,1.0,83.251,HARD,32.0,1,True,True,True,True,True,True,True,-0.2630000000000052,True,True,2025_14_R,2025_r14_R_HAM_lap32
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,33.0,1.0,83.036,HARD,33.0,1,True,True,True,True,True,True,True,-0.4780000000000086,True,True,2025_14_R,2025_r14_R_HAM_lap33
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,34.0,1.0,82.257,HARD,34.0,1,True,True,True,True,True,True,True,-1.257000000000005,True,True,2025_14_R,2025_r14_R_HAM_lap34
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,35.0,1.0,82.274,HARD,35.0,1,True,True,True,True,True,True,True,-1.240000000000009,True,True,2025_14_R,2025_r14_R_HAM_lap35
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,36.0,1.0,82.451,HARD,36.0,1,True,True,True,True,True,True,True,-1.0630000000000166,True,True,2025_14_R,2025_r14_R_HAM_lap36
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,37.0,1.0,82.192,HARD,37.0,1,True,True,True,True,True,True,True,-1.322000000000017,True,True,2025_14_R,2025_r14_R_HAM_lap37
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,38.0,1.0,82.272,HARD,38.0,1,True,True,True,True,True,True,True,-1.2420000000000044,True,True,2025_14_R,2025_r14_R_HAM_lap38
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,39.0,1.0,82.437,HARD,39.0,1,True,True,True,True,True,True,True,-1.0770000000000124,True,True,2025_14_R,2025_r14_R_HAM_lap39
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,40.0,1.0,83.218,HARD,40.0,1,True,True,True,True,True,True,True,-0.2960000000000065,True,True,2025_14_R,2025_r14_R_HAM_lap40
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,41.0,1.0,82.836,HARD,41.0,1,True,True,True,True,True,True,True,-0.6780000000000115,True,True,2025_14_R,2025_r14_R_HAM_lap41
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,44.0,2.0,81.152,MEDIUM,2.0,1,True,True,True,True,True,True,True,0.2590000000000003,True,True,2025_14_R,2025_r14_R_HAM_lap44
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,45.0,2.0,80.862,MEDIUM,3.0,1,True,True,True,True,True,True,True,-0.0310000000000059,True,True,2025_14_R,2025_r14_R_HAM_lap45
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,46.0,2.0,81.135,MEDIUM,4.0,1,True,True,True,True,True,True,True,0.2420000000000044,True,True,2025_14_R,2025_r14_R_HAM_lap46
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,47.0,2.0,80.784,MEDIUM,5.0,1,True,True,True,True,True,True,True,-0.1089999999999946,True,True,2025_14_R,2025_r14_R_HAM_lap47
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,48.0,2.0,80.853,MEDIUM,6.0,1,True,True,True,True,True,True,True,-0.0400000000000062,True,True,2025_14_R,2025_r14_R_HAM_lap48
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,49.0,2.0,80.748,MEDIUM,7.0,1,True,True,True,True,True,True,True,-0.144999999999996,True,True,2025_14_R,2025_r14_R_HAM_lap49
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,50.0,2.0,80.961,MEDIUM,8.0,1,True,True,True,True,True,True,True,0.0679999999999978,True,True,2025_14_R,2025_r14_R_HAM_lap50
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,51.0,2.0,80.201,MEDIUM,9.0,1,True,True,True,True,True,True,True,-0.6920000000000073,True,True,2025_14_R,2025_r14_R_HAM_lap51
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,52.0,2.0,80.277,MEDIUM,10.0,1,True,True,True,True,True,True,True,-0.6159999999999997,True,True,2025_14_R,2025_r14_R_HAM_lap52
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,53.0,2.0,80.395,MEDIUM,11.0,1,True,True,True,True,True,True,True,-0.4980000000000046,True,True,2025_14_R,2025_r14_R_HAM_lap53
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,54.0,2.0,80.167,MEDIUM,12.0,1,True,True,True,True,True,True,True,-0.7259999999999991,True,True,2025_14_R,2025_r14_R_HAM_lap54
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,55.0,2.0,80.022,MEDIUM,13.0,1,True,True,True,True,True,True,True,-0.8709999999999951,True,True,2025_14_R,2025_r14_R_HAM_lap55
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,56.0,2.0,80.496,MEDIUM,14.0,1,True,True,True,True,True,True,True,-0.3970000000000055,True,True,2025_14_R,2025_r14_R_HAM_lap56
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,57.0,2.0,80.469,MEDIUM,15.0,1,True,True,True,True,True,True,True,-0.4240000000000066,True,True,2025_14_R,2025_r14_R_HAM_lap57
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,58.0,2.0,80.441,MEDIUM,16.0,1,True,True,True,True,True,True,True,-0.4519999999999982,True,True,2025_14_R,2025_r14_R_HAM_lap58
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,59.0,2.0,80.642,MEDIUM,17.0,1,True,True,True,True,True,True,True,-0.2510000000000048,True,True,2025_14_R,2025_r14_R_HAM_lap59
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,60.0,2.0,80.924,MEDIUM,18.0,1,True,True,True,True,True,True,True,0.0310000000000059,True,True,2025_14_R,2025_r14_R_HAM_lap60
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,61.0,2.0,80.998,MEDIUM,19.0,1,True,True,True,True,True,True,True,0.1050000000000039,True,True,2025_14_R,2025_r14_R_HAM_lap61
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,62.0,2.0,80.997,MEDIUM,20.0,1,True,True,True,True,True,True,True,0.1039999999999992,True,True,2025_14_R,2025_r14_R_HAM_lap62
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,64.0,2.0,81.966,MEDIUM,22.0,1,True,True,True,True,True,True,True,1.0729999999999933,True,True,2025_14_R,2025_r14_R_HAM_lap64
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,65.0,2.0,82.04,MEDIUM,23.0,1,True,True,True,True,True,True,True,1.1470000000000056,True,True,2025_14_R,2025_r14_R_HAM_lap65
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,66.0,2.0,81.57,MEDIUM,24.0,1,True,True,True,True,True,True,True,0.6769999999999925,True,True,2025_14_R,2025_r14_R_HAM_lap66
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,67.0,2.0,81.668,MEDIUM,25.0,1,True,True,True,True,True,True,True,0.7750000000000057,True,True,2025_14_R,2025_r14_R_HAM_lap67
2025,14,Hungarian Grand Prix,R,HAM,Ferrari,69.0,2.0,82.252,MEDIUM,27.0,1,True,True,True,True,True,True,True,1.3589999999999949,True,True,2025_14_R,2025_r14_R_HAM_lap69
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,2.0,1.0,82.829,MEDIUM,2.0,1,True,True,True,True,True,True,True,0.7489999999999952,True,True,2025_14_R,2025_r14_R_LEC_lap2
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,3.0,1.0,82.495,MEDIUM,3.0,1,True,True,True,True,True,True,True,0.4150000000000062,True,True,2025_14_R,2025_r14_R_LEC_lap3
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,4.0,1.0,82.278,MEDIUM,4.0,1,True,True,True,True,True,True,True,0.1980000000000075,True,True,2025_14_R,2025_r14_R_LEC_lap4
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,5.0,1.0,82.318,MEDIUM,5.0,1,True,True,True,True,True,True,True,0.2379999999999995,True,True,2025_14_R,2025_r14_R_LEC_lap5
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,6.0,1.0,82.357,MEDIUM,6.0,1,True,True,True,True,True,True,True,0.277000000000001,True,True,2025_14_R,2025_r14_R_LEC_lap6
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,7.0,1.0,82.046,MEDIUM,7.0,1,True,True,True,True,True,True,True,-0.0339999999999918,True,True,2025_14_R,2025_r14_R_LEC_lap7
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,8.0,1.0,81.74,MEDIUM,8.0,1,True,True,True,True,True,True,True,-0.3400000000000034,True,True,2025_14_R,2025_r14_R_LEC_lap8
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,9.0,1.0,81.822,MEDIUM,9.0,1,True,True,True,True,True,True,True,-0.2579999999999955,True,True,2025_14_R,2025_r14_R_LEC_lap9
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,10.0,1.0,81.944,MEDIUM,10.0,1,True,True,True,True,True,True,True,-0.1359999999999956,True,True,2025_14_R,2025_r14_R_LEC_lap10
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,11.0,1.0,81.842,MEDIUM,11.0,1,True,True,True,True,True,True,True,-0.2379999999999995,True,True,2025_14_R,2025_r14_R_LEC_lap11
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,12.0,1.0,82.025,MEDIUM,12.0,1,True,True,True,True,True,True,True,-0.0549999999999926,True,True,2025_14_R,2025_r14_R_LEC_lap12
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,13.0,1.0,81.9,MEDIUM,13.0,1,True,True,True,True,True,True,True,-0.1799999999999926,True,True,2025_14_R,2025_r14_R_LEC_lap13
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,14.0,1.0,81.978,MEDIUM,14.0,1,True,True,True,True,True,True,True,-0.1020000000000038,True,True,2025_14_R,2025_r14_R_LEC_lap14
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,15.0,1.0,82.08,MEDIUM,15.0,1,True,True,True,True,True,True,True,0.0,True,True,2025_14_R,2025_r14_R_LEC_lap15
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,16.0,1.0,82.475,MEDIUM,16.0,1,True,True,True,True,True,True,True,0.394999999999996,True,True,2025_14_R,2025_r14_R_LEC_lap16
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,17.0,1.0,82.22,MEDIUM,17.0,1,True,True,True,True,True,True,True,0.1400000000000005,True,True,2025_14_R,2025_r14_R_LEC_lap17
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,18.0,1.0,82.316,MEDIUM,18.0,1,True,True,True,True,True,True,True,0.2360000000000042,True,True,2025_14_R,2025_r14_R_LEC_lap18
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,21.0,2.0,81.535,HARD,2.0,1,True,True,True,True,True,True,True,0.2329999999999898,True,True,2025_14_R,2025_r14_R_LEC_lap21
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,22.0,2.0,80.955,HARD,3.0,1,True,True,True,True,True,True,True,-0.3470000000000084,True,True,2025_14_R,2025_r14_R_LEC_lap22
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,23.0,2.0,80.911,HARD,4.0,1,True,True,True,True,True,True,True,-0.3910000000000053,True,True,2025_14_R,2025_r14_R_LEC_lap23
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,24.0,2.0,81.28,HARD,5.0,1,True,True,True,True,True,True,True,-0.0220000000000055,True,True,2025_14_R,2025_r14_R_LEC_lap24
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,25.0,2.0,81.211,HARD,6.0,1,True,True,True,True,True,True,True,-0.0910000000000081,True,True,2025_14_R,2025_r14_R_LEC_lap25
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,26.0,2.0,81.129,HARD,7.0,1,True,True,True,True,True,True,True,-0.1730000000000018,True,True,2025_14_R,2025_r14_R_LEC_lap26
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,27.0,2.0,80.904,HARD,8.0,1,True,True,True,True,True,True,True,-0.3980000000000103,True,True,2025_14_R,2025_r14_R_LEC_lap27
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,28.0,2.0,81.12,HARD,9.0,1,True,True,True,True,True,True,True,-0.1820000000000021,True,True,2025_14_R,2025_r14_R_LEC_lap28
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,29.0,2.0,81.58,HARD,10.0,1,True,True,True,True,True,True,True,0.2779999999999916,True,True,2025_14_R,2025_r14_R_LEC_lap29
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,30.0,2.0,81.483,HARD,11.0,1,True,True,True,True,True,True,True,0.1809999999999973,True,True,2025_14_R,2025_r14_R_LEC_lap30
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,31.0,2.0,81.538,HARD,12.0,1,True,True,True,True,True,True,True,0.23599999999999,True,True,2025_14_R,2025_r14_R_LEC_lap31
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,32.0,2.0,81.561,HARD,13.0,1,True,True,True,True,True,True,True,0.2590000000000003,True,True,2025_14_R,2025_r14_R_LEC_lap32
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,33.0,2.0,81.448,HARD,14.0,1,True,True,True,True,True,True,True,0.1459999999999865,True,True,2025_14_R,2025_r14_R_LEC_lap33
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,34.0,2.0,81.112,HARD,15.0,1,True,True,True,True,True,True,True,-0.1900000000000119,True,True,2025_14_R,2025_r14_R_LEC_lap34
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,35.0,2.0,81.493,HARD,16.0,1,True,True,True,True,True,True,True,0.1909999999999883,True,True,2025_14_R,2025_r14_R_LEC_lap35
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,36.0,2.0,81.302,HARD,17.0,1,True,True,True,True,True,True,True,0.0,True,True,2025_14_R,2025_r14_R_LEC_lap36
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,37.0,2.0,81.268,HARD,18.0,1,True,True,True,True,True,True,True,-0.034000000000006,True,True,2025_14_R,2025_r14_R_LEC_lap37
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,38.0,2.0,81.684,HARD,19.0,1,True,True,True,True,True,True,True,0.3819999999999908,True,True,2025_14_R,2025_r14_R_LEC_lap38
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,39.0,2.0,81.629,HARD,20.0,1,True,True,True,True,True,True,True,0.3269999999999982,True,True,2025_14_R,2025_r14_R_LEC_lap39
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,42.0,3.0,80.688,HARD,2.0,1,True,True,True,True,True,True,True,-0.7139999999999986,True,True,2025_14_R,2025_r14_R_LEC_lap42
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,43.0,3.0,80.548,HARD,3.0,1,True,True,True,True,True,True,True,-0.8539999999999992,True,True,2025_14_R,2025_r14_R_LEC_lap43
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,44.0,3.0,80.64,HARD,4.0,1,True,True,True,True,True,True,True,-0.7620000000000005,True,True,2025_14_R,2025_r14_R_LEC_lap44
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,45.0,3.0,81.097,HARD,5.0,1,True,True,True,True,True,True,True,-0.3050000000000068,True,True,2025_14_R,2025_r14_R_LEC_lap45
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,46.0,3.0,80.56,HARD,6.0,1,True,True,True,True,True,True,True,-0.8419999999999987,True,True,2025_14_R,2025_r14_R_LEC_lap46
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,47.0,3.0,80.44,HARD,7.0,1,True,True,True,True,True,True,True,-0.9620000000000032,True,True,2025_14_R,2025_r14_R_LEC_lap47
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,48.0,3.0,80.824,HARD,8.0,1,True,True,True,True,True,True,True,-0.578000000000003,True,True,2025_14_R,2025_r14_R_LEC_lap48
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,49.0,3.0,80.945,HARD,9.0,1,True,True,True,True,True,True,True,-0.4570000000000078,True,True,2025_14_R,2025_r14_R_LEC_lap49
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,50.0,3.0,81.615,HARD,10.0,1,True,True,True,True,True,True,True,0.2129999999999938,True,True,2025_14_R,2025_r14_R_LEC_lap50
2025,14,Hungarian Grand Prix,R,LEC,Ferrari,51.0,3.0,82.108,HARD,11.0,1,True,True,True,True,True,True,True,0.7060000000000031,True,True,2025_14_R,2025_r14_R_LEC_lap51
