n_samples,speed_mean,speed_std,speed_min,speed_max,speed_q10,speed_q50,speed_q90,speed_range,throttle_mean,throttle_std,throttle_min,throttle_max,throttle_zero_frac,throttle_full_frac,throttle_mid_frac,brake_mean,brake_std,brake_active_frac,brake_on_count,rpm_mean,rpm_std,rpm_diff_abs_mean,gear_mean,gear_std,gear_change_count,speed_diff_abs_mean,throttle_diff_abs_mean,lap_key,Driver,Team,season,round,session_key,event_name,LapTimeSeconds
304,236.3684210526316,68.87231062695702,86.0,329.0,138.0,244.5,318.0,243.0,73.64802631578948,38.22123106785729,0.0,100.0,0.046052631578947366,0.6118421052631579,0.34210526315789475,0.18092105263157895,0.38558746960584717,0.18092105263157895,13,10620.259868421053,1154.2946848072377,272.3399339933993,6.121710526315789,1.67341542261762,27,5.597359735973598,5.749174917491749,2018_r08_Q_VET_lap18,VET,Ferrari,2018,8,2018_8_Q,French Grand Prix,90.4
218,235.09633027522935,66.15151499232513,72.0,321.0,129.7,248.5,313.0,249.0,76.41743119266054,39.364596936693395,0.0,100.0,0.17889908256880735,0.7064220183486238,0.11467889908256881,0.16055045871559634,0.3679607143486056,0.16055045871559634,5,10797.06880733945,923.7956862305161,314.17972350230417,6.1192660550458715,1.8023270704787961,30,6.889400921658986,4.589861751152074,2018_r09_Q_ALO_lap7,ALO,McLaren,2018,9,2018_9_Q,Austrian Grand Prix,64.965
213,240.27699530516432,68.29392142890002,73.0,328.0,134.4,253.0,319.8,255.0,75.61971830985915,39.932619969845774,0.0,100.0,0.18779342723004694,0.676056338028169,0.13615023474178403,0.13615023474178403,0.3437559137912453,0.13615023474178403,4,10717.671361502347,1071.2901431136997,325.8867924528302,6.183098591549296,1.8350095816540464,30,7.089622641509434,4.716981132075472,2018_r09_Q_BOT_lap16,BOT,Mercedes,2018,9,2018_9_Q,Austrian Grand Prix,63.13
219,235.91780821917808,65.40721141637063,75.0,321.0,135.4,249.0,312.20000000000005,246.0,75.57990867579909,40.23151758672634,0.0,100.0,0.1735159817351598,0.680365296803653,0.1461187214611872,0.1415525114155251,0.34938919274888697,0.1415525114155251,4,10433.342465753425,1073.2674438519155,320.0091743119266,5.9908675799086755,1.7160624536332598,26,6.802752293577981,4.587155963302752,2018_r09_Q_GAS_lap11,GAS,Toro Rosso,2018,9,2018_9_Q,Austrian Grand Prix,64.874
213,240.19718309859155,69.19543413575194,72.0,328.0,132.0,253.0,321.0,256.0,77.25352112676056,39.06696656632208,0.0,100.0,0.1596244131455399,0.6948356807511737,0.14553990610328638,0.14553990610328638,0.3534750859278335,0.14553990610328638,5,10791.50234741784,1154.4053791782137,330.8867924528302,6.093896713615023,1.8760180452924045,26,7.278301886792453,4.764150943396227,2018_r09_Q_HAM_lap19,HAM,Mercedes,2018,9,2018_9_Q,Austrian Grand Prix,63.149
219,236.15981735159818,69.07313656163225,69.0,329.0,130.6,247.0,320.0,260.0,75.0958904109589,39.39816662603125,0.0,100.0,0.0776255707762557,0.6575342465753424,0.2648401826484018,0.1917808219178082,0.39460353741522103,0.1917808219178082,5,10699.319634703197,1238.6264952005145,340.908256880734,6.054794520547945,1.762689856718706,28,7.371559633027523,4.678899082568807,2018_r09_Q_OCO_lap18,OCO,Force India,2018,9,2018_9_Q,Austrian Grand Prix,64.845
216,238.09259259259258,62.58263925061632,80.0,313.0,138.5,251.5,309.0,233.0,78.4675925925926,38.56638934014399,0.0,100.0,0.14351851851851852,0.7083333333333334,0.14814814814814814,0.12962962962962962,0.33667574884774193,0.12962962962962962,4,10542.851851851852,711.7735570774558,285.47906976744184,6.0,1.8095354665358627,27,6.474418604651163,4.53953488372093,2018_r09_Q_RIC_lap18,RIC,Red Bull Racing,2018,9,2018_9_Q,Austrian Grand Prix,63.996
218,238.0091743119266,64.35106699409289,74.0,318.0,138.10000000000002,250.5,312.0,244.0,77.93119266055047,39.1206315792686,0.0,100.0,0.16055045871559634,0.7155963302752294,0.12385321100917432,0.1559633027522936,0.3636555803718477,0.1559633027522936,5,10360.834862385322,1200.9781958810818,327.7465437788018,6.1422018348623855,1.6608694396250683,25,6.829493087557604,4.7373271889400925,2018_r09_Q_SAI_lap10,SAI,Renault,2018,9,2018_9_Q,Austrian Grand Prix,64.561
214,240.6448598130841,68.33763902657697,75.0,328.0,133.6,252.5,320.0,253.0,76.64018691588785,38.51902123818825,0.0,100.0,0.03271028037383177,0.6962616822429907,0.27102803738317754,0.1588785046728972,0.36641987538299253,0.1588785046728972,5,10639.065420560748,1353.0561079943463,306.8967136150235,6.214953271028038,1.609992490480125,23,7.225352112676056,4.892018779342723,2018_r09_Q_VET_lap16,VET,Ferrari,2018,9,2018_9_Q,Austrian Grand Prix,63.464
297,246.11784511784512,67.75115625374355,87.0,316.0,126.0,278.0,305.0,229.0,78.97306397306397,36.97816121894661,0.0,100.0,0.12794612794612795,0.7272727272727273,0.1447811447811448,0.11784511784511785,0.3229688132139918,0.11784511784511785,6,10605.74074074074,985.5827111564663,237.18243243243242,6.511784511784512,1.8141790956919857,27,4.445945945945946,4.320945945945946,2018_r10_Q_ALO_lap8,ALO,McLaren,2018,10,2018_10_Q,British Grand Prix,88.139
290,252.0655172413793,69.78468504645252,85.0,322.0,131.0,284.5,313.1,237.0,78.78275862068965,37.613004533149685,0.0,100.0,0.15172413793103448,0.7068965517241379,0.1413793103448276,0.11724137931034483,0.32226379780430436,0.11724137931034483,6,10618.868965517242,1033.2135260356442,259.85121107266434,6.558620689655172,1.894723549670047,23,4.5432525951557095,3.5916955017301038,2018_r10_Q_BOT_lap11,BOT,Mercedes,2018,10,2018_10_Q,British Grand Prix,86.217
297,245.7946127946128,66.34865096136835,85.0,320.0,129.0,277.0,303.0,235.0,79.46464646464646,37.58844878937521,0.0,100.0,0.15151515151515152,0.7306397306397306,0.11784511784511785,0.10774410774410774,0.31058025767922925,0.10774410774410774,5,10453.619528619529,1106.6157869932772,240.5439189189189,6.212121212121212,1.6620123381867573,18,4.341216216216216,3.824324324324324,2018_r10_Q_GAS_lap14,GAS,Toro Rosso,2018,10,2018_10_Q,British Grand Prix,88.343
289,252.92387543252596,69.4024676669512,88.0,322.0,135.6,287.0,314.2,234.0,79.9515570934256,36.359858522870425,0.0,100.0,0.13494809688581316,0.71280276816609,0.1522491349480969,0.10726643598615918,0.3099884657600466,0.10726643598615918,6,10616.484429065744,1106.3738696813336,240.94097222222223,6.546712802768166,1.8291803123661756,23,4.517361111111111,3.701388888888889,2018_r10_Q_HAM_lap14,HAM,Mercedes,2018,10,2018_10_Q,British Grand Prix,85.892
296,247.57094594594594,70.62343467916166,85.0,321.0,125.0,282.0,310.5,236.0,76.77364864864865,37.252406791064935,0.0,100.0,0.08445945945945946,0.6756756756756757,0.23986486486486486,0.14864864864864866,0.3563442415791817,0.14864864864864866,8,10378.831081081082,1295.306923322408,230.8271186440678,6.5574324324324325,1.7104104459819676,20,4.6305084745762715,3.9694915254237286,2018_r10_Q_OCO_lap10,OCO,Force India,2018,10,2018_10_Q,British Grand Prix,87.843
293,248.53924914675767,67.12804159162874,87.0,319.0,131.2,278.0,308.0,232.0,78.49829351535836,37.932313958990385,0.0,100.0,0.14334470989761092,0.7133105802047781,0.14334470989761092,0.11604095563139932,0.32082197250643424,0.11604095563139932,6,10278.911262798634,1137.8544844202095,228.30479452054794,6.406143344709897,1.6866406406270429,20,4.277397260273973,3.780821917808219,2018_r10_Q_RIC_lap10,RIC,Red Bull Racing,2018,10,2018_10_Q,British Grand Prix,87.099
297,245.25589225589226,67.4337651055662,86.0,317.0,127.0,278.0,305.0,231.0,79.11111111111111,37.36612740808816,0.0,100.0,0.14814814814814814,0.7171717171717171,0.13468013468013468,0.11784511784511785,0.32296881321399173,0.11784511784511785,5,10316.89898989899,1217.6441933727526,244.51013513513513,6.299663299663299,1.744034200253909,22,4.41554054054054,3.77027027027027,2018_r10_Q_SAI_lap7,SAI,Renault,2018,10,2018_10_Q,British Grand Prix,88.456
290,253.27586206896552,71.29663971064382,81.0,327.0,128.8,287.5,315.0,246.0,78.92758620689655,36.00055167350968,0.0,100.0,0.03793103448275862,0.696551724137931,0.2655172413793103,0.1482758620689655,0.3559875290914436,0.1482758620689655,7,10584.168965517241,1258.8918215679578,258.7785467128028,6.610344827586207,1.7320198076946207,21,4.826989619377162,4.508650519031142,2018_r10_Q_VET_lap12,VET,Ferrari,2018,10,2018_10_Q,British Grand Prix,85.936
248,227.4516129032258,73.4383274088584,57.0,316.0,110.4,258.5,303.3,259.0,75.33870967741936,39.63719822778308,0.0,100.0,0.16129032258064516,0.7016129032258065,0.13709677419354838,0.16129032258064516,0.3685423035983738,0.16129032258064516,6,10422.84677419355,1223.0318870208225,323.3481781376518,6.060483870967742,1.9817923653843978,35,6.461538461538462,4.578947368421052,2018_r11_Q_ALO_lap15,ALO,McLaren,2018,11,2018_11_Q,German Grand Prix,73.657
240,234.025,74.74682092566695,61.0,324.0,117.0,266.5,311.0,263.0,75.03333333333333,40.182311171730944,0.0,100.0,0.17916666666666667,0.6791666666666667,0.14166666666666666,0.15833333333333333,0.36581618113766895,0.15833333333333333,6,10398.45,1353.753398988149,303.5146443514644,6.166666666666667,2.001394214181174,30,6.690376569037657,4.435146443514644,2018_r11_Q_BOT_lap16,BOT,Mercedes,2018,11,2018_11_Q,German Grand Prix,71.416
245,230.29387755102042,73.35062999987382,60.0,321.0,114.4,259.0,307.6,261.0,74.6938775510204,40.70767644288221,0.0,100.0,0.18775510204081633,0.6816326530612244,0.1306122448979592,0.16326530612244897,0.37036417476200306,0.16326530612244897,5,10275.995918367347,1478.4075906466499,338.1967213114754,5.906122448979592,1.8475069780991695,28,6.594262295081967,4.745901639344262,2018_r11_Q_SAI_lap18,SAI,Renault,2018,11,2018_11_Q,German Grand Prix,72.692
240,235.4,76.47094780202862,59.0,327.0,117.9,265.5,314.2,268.0,75.2125,37.736709678006854,0.0,100.0,0.05,0.65,0.3,0.1625,0.3696798343381986,0.1625,6,10592.433333333332,1435.0195061338568,299.78242677824267,6.083333333333333,1.9235746593293297,29,6.799163179916318,4.665271966527197,2018_r11_Q_VET_lap14,VET,Ferrari,2018,11,2018_11_Q,German Grand Prix,71.212
275,247.50545454545454,76.49375581162522,67.0,336.0,119.4,262.0,331.0,269.0,76.38545454545455,38.8268259763121,0.0,100.0,0.13818181818181818,0.7018181818181818,0.16,0.14545454545454545,0.3532013041418613,0.14545454545454545,7,10784.298181818182,1133.475962461681,279.95255474452557,6.392727272727273,1.942217724180813,35,5.91970802919708,4.335766423357664,2018_r14_Q_ALO_lap5,ALO,McLaren,2018,14,2018_14_Q,Italian Grand Prix,81.85
268,255.1082089552239,75.35503636383156,69.0,340.0,124.0,272.0,333.3,271.0,78.93283582089552,38.353509966617935,0.0,100.0,0.15298507462686567,0.7388059701492538,0.10820895522388059,0.12686567164179105,0.33344511513839814,0.12686567164179105,5,10871.764925373134,1211.1583742245691,272.25468164794006,6.481343283582089,1.9167180091653653,29,5.853932584269663,3.955056179775281,2018_r14_Q_BOT_lap17,BOT,Mercedes,2018,14,2018_14_Q,Italian Grand Prix,79.656
274,249.77007299270073,76.32191593513166,68.0,342.0,122.3,264.0,334.0,274.0,78.43430656934306,38.37206122277543,0.0,100.0,0.15693430656934307,0.7153284671532847,0.12773722627737227,0.11678832116788321,0.32175556509970277,0.11678832116788321,5,10812.748175182482,1117.4710092429643,291.032967032967,6.094890510948905,1.9625923339519387,27,5.754578754578755,4.263736263736264,2018_r14_Q_GAS_lap23,GAS,Toro Rosso,2018,14,2018_14_Q,Italian Grand Prix,81.35
268,256.7686567164179,76.4186100222936,68.0,346.0,127.10000000000001,271.5,337.0,278.0,79.94776119402985,37.13601221467749,0.0,100.0,0.13432835820895522,0.7126865671641791,0.15298507462686567,0.12313432835820895,0.3292060996482517,0.12313432835820895,5,11097.391791044776,1251.5594076166676,290.9700374531835,6.384328358208955,1.9327787327070798,26,5.955056179775281,4.3745318352059925,2018_r14_Q_HAM_lap18,HAM,Mercedes,2018,14,2018_14_Q,Italian Grand Prix,79.294
273,250.05494505494505,78.50253311349859,67.0,346.0,122.2,263.0,339.8,279.0,75.71428571428571,39.17164876829786,0.0,100.0,0.1684981684981685,0.6813186813186813,0.15018315018315018,0.17216117216117216,0.37821380171853286,0.17216117216117216,6,10938.74358974359,1249.7282970169986,302.7132352941176,6.201465201465202,1.985165030478106,30,6.257352941176471,4.264705882352941,2018_r14_Q_OCO_lap16,OCO,Racing Point,2018,14,2018_14_Q,Italian Grand Prix,81.099
274,250.5839416058394,73.38948655986351,68.0,334.0,126.80000000000001,267.5,327.0,266.0,78.62773722627738,38.29880731494842,0.0,100.0,0.145985401459854,0.7299270072992701,0.12408759124087591,0.10948905109489052,0.312823186534388,0.10948905109489052,5,10586.28102189781,946.6521564718469,261.5970695970696,6.306569343065694,1.9122203644664368,29,5.549450549450549,3.9926739926739927,2018_r14_Q_RIC_lap2,RIC,Red Bull Racing,2018,14,2018_14_Q,Italian Grand Prix,81.28
272,250.9264705882353,74.94732539954482,71.0,340.0,125.2,266.0,332.0,269.0,78.35661764705883,38.610669428067744,0.0,100.0,0.14705882352941177,0.7279411764705882,0.125,0.13602941176470587,0.343451720046071,0.13602941176470587,5,10648.404411764706,1270.1369707273736,277.7380073800738,6.261029411764706,1.9271481633263694,28,5.81549815498155,3.985239852398524,2018_r14_Q_SAI_lap16,SAI,Renault,2018,14,2018_14_Q,Italian Grand Prix,81.041
266,257.03007518796994,77.1089344454654,70.0,345.0,123.5,274.0,339.0,275.0,79.21052631578948,37.114824914058154,0.0,100.0,0.05639097744360902,0.7368421052631579,0.20676691729323307,0.12030075187969924,0.32592611698862306,0.12030075187969924,6,11029.172932330826,1230.440209682778,265.64150943396226,6.432330827067669,1.9203792421125239,26,5.90188679245283,4.415094339622642,2018_r14_Q_VET_lap18,VET,Ferrari,2018,14,2018_14_Q,Italian Grand Prix,79.28
332,186.04819277108433,65.82360454391006,66.0,313.0,103.30000000000001,176.0,282.80000000000007,247.0,61.73795180722892,43.53663602248995,0.0,100.0,0.22590361445783133,0.4759036144578313,0.29819277108433734,0.25301204819277107,0.43539400481798296,0.25301204819277107,11,10107.364457831325,1066.0500417628648,412.9305135951662,4.9156626506024095,1.8555367902877544,66,8.788519637462235,7.688821752265861,2018_r15_Q_ALO_lap11,ALO,McLaren,2018,15,2018_15_Q,Singapore Grand Prix,98.641
326,189.340490797546,67.16210482617004,67.0,320.0,103.5,177.5,288.0,253.0,58.79141104294479,43.92160204276287,0.0,100.0,0.294478527607362,0.4447852760736196,0.2607361963190184,0.2331288343558282,0.42347357955533227,0.2331288343558282,12,10047.171779141105,1461.164387508883,451.2338461538462,4.895705521472393,1.7719645661764245,43,8.64,7.181538461538461,2018_r15_Q_BOT_lap19,BOT,Mercedes,2018,15,2018_15_Q,Singapore Grand Prix,96.702
336,184.11011904761904,64.84652203231316,65.0,309.0,100.0,174.0,281.0,244.0,62.720238095238095,43.51495547959233,0.0,100.0,0.25297619047619047,0.49107142857142855,0.25595238095238093,0.21726190476190477,0.412997347222809,0.21726190476190477,11,10191.931547619048,1452.8613470692057,444.6149253731343,4.476190476190476,1.6279366335989567,37,8.202985074626866,7.495522388059701,2018_r15_Q_GAS_lap6,GAS,Toro Rosso,2018,15,2018_15_Q,Singapore Grand Prix,99.614
324,190.83333333333334,66.5501277582843,71.0,322.0,103.60000000000001,180.0,287.7,251.0,62.885802469135804,42.8374700239608,0.0,100.0,0.24691358024691357,0.4506172839506173,0.30246913580246915,0.23148148148148148,0.42243173698412,0.23148148148148148,12,10235.827160493827,1538.6048486374714,467.8544891640867,4.885802469135802,1.7654884618281632,43,8.95046439628483,7.541795665634675,2018_r15_Q_HAM_lap14,HAM,Mercedes,2018,15,2018_15_Q,Singapore Grand Prix,96.015
330,186.6060606060606,67.58573948698346,61.0,320.0,102.0,174.0,285.0,259.0,60.78787878787879,42.37591044166885,0.0,100.0,0.17575757575757575,0.4484848484848485,0.37575757575757573,0.2636363636363636,0.4412734967994544,0.2636363636363636,12,10149.669696969697,1376.8171159640115,443.03343465045594,4.757575757575758,1.8256914088594391,47,8.759878419452887,6.857142857142857,2018_r15_Q_OCO_lap19,OCO,Racing Point,2018,15,2018_15_Q,Singapore Grand Prix,98.365
326,189.4754601226994,65.515689340704,68.0,314.0,104.5,181.5,284.5,246.0,60.693251533742334,44.16595713558905,0.0,100.0,0.2668711656441718,0.46932515337423314,0.26380368098159507,0.2147239263803681,0.41126194218199347,0.2147239263803681,11,9914.576687116565,1188.9895691886672,410.66769230769233,4.806748466257669,1.7513293002957964,44,8.326153846153845,6.993846153846154,2018_r15_Q_RIC_lap11,RIC,Red Bull Racing,2018,15,2018_15_Q,Singapore Grand Prix,96.996
332,185.46385542168676,64.85215736581307,66.0,310.0,103.0,176.0,280.90000000000003,244.0,61.11144578313253,43.911641455372724,0.0,100.0,0.28012048192771083,0.47289156626506024,0.2469879518072289,0.25301204819277107,0.43539400481798296,0.25301204819277107,11,9806.60843373494,1569.4146070272218,455.7673716012085,4.707831325301205,1.6311355362525926,44,8.44712990936556,7.486404833836858,2018_r15_Q_SAI_lap8,SAI,Renault,2018,15,2018_15_Q,Singapore Grand Prix,98.716
326,190.21779141104295,68.91242015574922,60.0,325.0,102.5,181.0,290.5,265.0,62.107361963190186,41.036990530356626,0.0,100.0,0.046012269938650305,0.4601226993865031,0.4938650306748466,0.2331288343558282,0.42347357955533227,0.2331288343558282,11,10128.78527607362,1548.5413990336199,451.92,4.938650306748467,1.7530395634966487,48,9.236923076923077,7.849230769230769,2018_r15_Q_VET_lap13,VET,Ferrari,2018,15,2018_15_Q,Singapore Grand Prix,96.628
321,232.39252336448598,58.907409923754365,96.0,317.0,147.0,242.0,310.0,221.0,78.95015576323988,37.37258363811849,0.0,100.0,0.13395638629283488,0.7227414330218068,0.14330218068535824,0.14953271028037382,0.35716955841440895,0.14953271028037382,8,10609.084112149532,743.1607933536574,290.028125,6.174454828660436,1.6146115337704063,46,6.203125,4.96875,2018_r16_Q_ALO_lap2,ALO,McLaren,2018,16,2018_16_Q,Russian Grand Prix,95.504
307,243.3485342019544,58.93576060901707,109.0,326.0,155.6,254.0,320.0,217.0,78.99022801302931,38.07959374457351,0.0,100.0,0.15309446254071662,0.7296416938110749,0.11726384364820847,0.13355048859934854,0.34072409423209765,0.13355048859934854,8,10762.182410423453,794.4252573360928,283.078431372549,6.260586319218241,1.605905252887023,37,6.277777777777778,4.980392156862745,2018_r16_Q_BOT_lap16,BOT,Mercedes,2018,16,2018_16_Q,Russian Grand Prix,91.387
318,235.0691823899371,59.52425685831325,99.0,326.0,148.4,242.0,317.0,227.0,78.63522012578616,38.448444957728526,0.0,100.0,0.16037735849056603,0.7232704402515723,0.11635220125786164,0.13522012578616352,0.34249748250793666,0.13522012578616352,7,10722.119496855346,855.5572159203093,311.0788643533123,5.80188679245283,1.5811576519331179,32,6.287066246056782,4.851735015772871,2018_r16_Q_GAS_lap2,GAS,Toro Rosso,2018,16,2018_16_Q,Russian Grand Prix,94.383
308,242.6818181818182,60.269557848038886,104.0,330.0,153.0,251.5,321.3,226.0,79.6948051948052,37.04101572433275,0.0,100.0,0.1331168831168831,0.7175324675324676,0.14935064935064934,0.1396103896103896,0.3471463623530595,0.1396103896103896,8,10761.038961038961,924.8390220563443,307.4071661237785,6.233766233766234,1.5725338286484492,39,6.449511400651466,4.912052117263844,2018_r16_Q_HAM_lap15,HAM,Mercedes,2018,16,2018_16_Q,Russian Grand Prix,91.532
315,237.34920634920636,60.3678634742933,99.0,325.0,149.4,246.0,318.0,226.0,78.06984126984128,37.017316635143125,0.0,100.0,0.044444444444444446,0.6952380952380952,0.26031746031746034,0.1523809523809524,0.35996157918524574,0.1523809523809524,8,10830.257142857143,910.5792063251888,297.015923566879,5.987301587301587,1.5740219957644617,34,6.3949044585987265,5.06687898089172,2018_r16_Q_OCO_lap13,OCO,Racing Point,2018,16,2018_16_Q,Russian Grand Prix,93.413
314,238.05414012738854,55.75797997638898,103.0,318.0,155.3,247.5,311.0,215.0,78.97770700636943,38.20103388983783,0.0,100.0,0.15286624203821655,0.7165605095541401,0.1305732484076433,0.12101910828025478,0.32667007070891246,0.12101910828025478,7,10484.968152866242,757.9028187627949,269.2044728434505,6.006369426751593,1.4717654317489062,35,5.699680511182109,4.996805111821086,2018_r16_Q_RIC_lap2,RIC,Red Bull Racing,2018,16,2018_16_Q,Russian Grand Prix,93.247
