n_samples,speed_mean,speed_std,speed_min,speed_max,speed_q10,speed_q50,speed_q90,speed_range,throttle_mean,throttle_std,throttle_min,throttle_max,throttle_zero_frac,throttle_full_frac,throttle_mid_frac,brake_mean,brake_std,brake_min,brake_max,brake_active_frac,brake_on_count,first_brake_frac_pos,last_brake_frac_pos,rpm_mean,rpm_std,rpm_min,rpm_max,gear_mean,gear_std,gear_min,gear_max,gear_change_count,speed_diff_mean,speed_diff_std,speed_diff_abs_mean,throttle_diff_mean,throttle_diff_std,throttle_diff_abs_mean,rpm_diff_mean,rpm_diff_std,rpm_diff_abs_mean,drs_active_frac,lap_key,Driver,season,round,LapNumber,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,Compound,TyreLife,Team,session_key,event_name,analysis_team,leader_driver
268,255.1082089552239,75.35503636383156,69.0,340.0,124.0,272.0,333.3,271.0,78.93283582089552,38.353509966617935,0.0,100.0,0.15298507462686567,0.7388059701492538,0.10820895522388059,0.12686567164179105,0.33344511513839814,0.0,1.0,0.12686567164179105,5,0.12734082397003746,0.8576779026217228,10871.764925373134,1211.1583742245691,6498.0,12200.0,6.481343283582089,1.9167180091653653,2,8,29,0.003745318352059925,9.817698506522218,5.853932584269663,0.0,14.933436268889773,3.955056179775281,0.41198501872659177,429.4180652266942,272.25468164794006,1.0,2018_r14_Q_BOT_lap17,BOT,2018,14,17.0,79.656,26.803,26.52,26.333,SUPERSOFT,2.0,Mercedes,2018_14_Q,Italian Grand Prix,Mercedes,HAM
268,256.7686567164179,76.4186100222936,68.0,346.0,127.10000000000001,271.5,337.0,278.0,79.94776119402985,37.13601221467749,0.0,100.0,0.13432835820895522,0.7126865671641791,0.15298507462686567,0.12313432835820895,0.3292060996482517,0.0,1.0,0.12313432835820895,5,0.12734082397003746,0.8539325842696629,11097.391791044776,1251.5594076166676,6186.0,12660.0,6.384328358208955,1.9327787327070798,2,8,26,0.0149812734082397,10.070790800591185,5.955056179775281,0.0,14.509006795624872,4.3745318352059925,0.5955056179775281,455.95684037031015,290.9700374531835,1.0,2018_r14_Q_HAM_lap18,HAM,2018,14,18.0,79.294,26.521,26.54,26.233,SUPERSOFT,2.0,Mercedes,2018_14_Q,Italian Grand Prix,Mercedes,HAM
274,250.5839416058394,73.38948655986351,68.0,334.0,126.80000000000001,267.5,327.0,266.0,78.62773722627738,38.29880731494842,0.0,100.0,0.145985401459854,0.7299270072992701,0.12408759124087591,0.10948905109489052,0.312823186534388,0.0,1.0,0.10948905109489052,5,0.13186813186813187,0.8498168498168498,10586.28102189781,946.6521564718469,6425.0,11589.0,6.306569343065694,1.9122203644664368,2,8,29,0.01098901098901099,9.408023608039981,5.549450549450549,0.0,14.539752809614951,3.9926739926739927,0.3516483516483517,413.52044121250134,261.5970695970696,1.0,2018_r14_Q_RIC_lap2,RIC,2018,14,2.0,81.28,27.194,27.152,26.934,SUPERSOFT,2.0,Red Bull Racing,2018_14_Q,Italian Grand Prix,Red Bull Racing,VER
270,252.75925925925927,75.01309307899695,69.0,337.0,128.0,268.0,333.0,268.0,78.93333333333334,38.52295216966336,0.0,100.0,0.14074074074074075,0.7333333333333333,0.1259259259259259,0.12222222222222222,0.32815053818714895,0.0,1.0,0.12222222222222222,5,0.13011152416356878,0.862453531598513,10697.481481481482,992.612435752837,6431.0,11850.0,6.266666666666667,1.9075276433218928,2,8,29,0.0037174721189591076,9.687466183383998,5.862453531598513,0.0,15.491210796458052,4.401486988847584,0.3308550185873606,397.8669223342135,260.40520446096656,1.0,2018_r14_Q_VER_lap8,VER,2018,14,8.0,80.333,26.858,26.866,26.609,SUPERSOFT,2.0,Red Bull Racing,2018_14_Q,Italian Grand Prix,Red Bull Racing,VER
326,189.340490797546,67.16210482617004,67.0,320.0,103.5,177.5,288.0,253.0,58.79141104294479,43.92160204276287,0.0,100.0,0.294478527607362,0.4447852760736196,0.2607361963190184,0.2331288343558282,0.42347357955533227,0.0,1.0,0.2331288343558282,12,0.046153846153846156,0.9538461538461539,10047.171779141105,1461.164387508883,5911.0,12421.0,4.895705521472393,1.7719645661764245,2,8,43,-0.37538461538461537,11.655047531154315,8.64,-0.07384615384615385,18.075307801991983,7.181538461538461,-3.9907692307692306,572.8830299144081,451.2338461538462,1.0,2018_r15_Q_BOT_lap19,BOT,2018,15,19.0,96.702,26.468,37.284,32.95,HYPERSOFT,2.0,Mercedes,2018_15_Q,Singapore Grand Prix,Mercedes,HAM
324,190.83333333333334,66.5501277582843,71.0,322.0,103.60000000000001,180.0,287.7,251.0,62.885802469135804,42.8374700239608,0.0,100.0,0.24691358024691357,0.4506172839506173,0.30246913580246915,0.23148148148148148,0.42243173698412,0.0,1.0,0.23148148148148148,12,0.04643962848297214,1.0,10235.827160493827,1538.6048486374714,5200.0,12582.0,4.885802469135802,1.7654884618281632,3,8,43,-0.23219814241486067,12.388080970114311,8.95046439628483,-0.30959752321981426,19.137540766976713,7.541795665634675,-0.826625386996904,597.5722942594703,467.8544891640867,1.0,2018_r15_Q_HAM_lap14,HAM,2018,15,14.0,96.015,26.263,36.967,32.785,HYPERSOFT,2.0,Mercedes,2018_15_Q,Singapore Grand Prix,Mercedes,HAM
326,189.4754601226994,65.515689340704,68.0,314.0,104.5,181.5,284.5,246.0,60.693251533742334,44.16595713558905,0.0,100.0,0.2668711656441718,0.46932515337423314,0.26380368098159507,0.2147239263803681,0.41126194218199347,0.0,1.0,0.2147239263803681,11,0.04923076923076923,0.96,9914.576687116565,1188.9895691886672,6414.0,11840.0,4.806748466257669,1.7513293002957964,2,8,44,-0.3630769230769231,11.545823482369713,8.326153846153845,-0.09538461538461539,19.51495493939967,6.993846153846154,-2.9815384615384617,519.1391910250272,410.66769230769233,1.0,2018_r15_Q_RIC_lap11,RIC,2018,15,11.0,96.996,26.536,37.453,33.007,HYPERSOFT,2.0,Red Bull Racing,2018_15_Q,Singapore Grand Prix,Red Bull Racing,VER
325,190.51384615384615,64.5055550218736,66.0,313.0,105.0,184.0,285.0,247.0,62.418461538461536,44.08497298745734,0.0,100.0,0.24307692307692308,0.5015384615384615,0.2553846153846154,0.21846153846153846,0.41383941079810727,0.0,1.0,0.21846153846153846,11,0.046296296296296294,1.0,10028.347692307692,1322.7673686075686,6056.0,12003.0,4.7784615384615385,1.6777862681621363,2,8,42,-0.2191358024691358,11.794872338958845,8.589506172839506,-0.30864197530864196,20.618091172535237,7.481481481481482,-1.4691358024691359,555.2825088899586,422.58641975308643,1.0,2018_r15_Q_VER_lap9,VER,2018,15,9.0,96.334,26.428,36.996,32.91,HYPERSOFT,2.0,Red Bull Racing,2018_15_Q,Singapore Grand Prix,Red Bull Racing,VER
307,243.3485342019544,58.93576060901707,109.0,326.0,155.6,254.0,320.0,217.0,78.99022801302931,38.07959374457351,0.0,100.0,0.15309446254071662,0.7296416938110749,0.11726384364820847,0.13355048859934854,0.34072409423209765,0.0,1.0,0.13355048859934854,8,0.18627450980392157,0.9575163398692811,10762.182410423453,794.4252573360928,8235.0,12248.0,6.260586319218241,1.605905252887023,3,8,37,-0.042483660130718956,10.085283502182984,6.277777777777778,0.0,16.997974807046386,4.980392156862745,4.169934640522876,423.6914944897366,283.078431372549,1.0,2018_r16_Q_BOT_lap16,BOT,2018,16,16.0,91.387,33.321,31.292,26.774,HYPERSOFT,2.0,Mercedes,2018_16_Q,Russian Grand Prix,Mercedes,HAM
308,242.6818181818182,60.269557848038886,104.0,330.0,153.0,251.5,321.3,226.0,79.6948051948052,37.04101572433275,0.0,100.0,0.1331168831168831,0.7175324675324676,0.14935064935064934,0.1396103896103896,0.3471463623530595,0.0,1.0,0.1396103896103896,8,0.18566775244299674,0.9576547231270358,10761.038961038961,924.8390220563443,7851.0,12218.0,6.233766233766234,1.5725338286484492,3,8,39,-0.026058631921824105,10.140482438624622,6.449511400651466,0.0,16.657252243019606,4.912052117263844,-3.504885993485342,461.04965047683015,307.4071661237785,1.0,2018_r16_Q_HAM_lap15,HAM,2018,16,15.0,91.532,33.215,31.519,26.798,HYPERSOFT,2.0,Mercedes,2018_16_Q,Russian Grand Prix,Mercedes,HAM
314,238.05414012738854,55.75797997638898,103.0,318.0,155.3,247.5,311.0,215.0,78.97770700636943,38.20103388983783,0.0,100.0,0.15286624203821655,0.7165605095541401,0.1305732484076433,0.12101910828025478,0.32667007070891246,0.0,1.0,0.12101910828025478,7,0.18210862619808307,0.9265175718849841,10484.968152866242,757.9028187627949,7943.0,11825.0,6.006369426751593,1.4717654317489062,3,8,35,0.0,9.03660646538602,5.699680511182109,0.0,17.346949779908474,4.996805111821086,-1.2300319488817892,402.3064809420944,269.2044728434505,1.0,2018_r16_Q_RIC_lap2,RIC,2018,16,2.0,93.247,34.156,32.007,27.084,HYPERSOFT,2.0,Red Bull Racing,2018_16_Q,Russian Grand Prix,Red Bull Racing,VER
314,237.72929936305732,54.895776662273256,108.0,315.0,151.9,247.0,308.7,207.0,78.85031847133757,38.4133382123177,0.0,100.0,0.14012738853503184,0.732484076433121,0.12738853503184713,0.1305732484076433,0.33747084510346287,0.0,1.0,0.1305732484076433,7,0.1853035143769968,0.9329073482428115,10483.633757961783,789.0634293072882,8039.0,11809.0,6.015923566878981,1.4662555624211648,3,8,30,-0.038338658146964855,8.994930897259941,5.706070287539936,0.0,16.985853842807867,4.9904153354632586,3.1789137380191694,379.60039709808177,252.77635782747603,1.0,2018_r16_Q_VER_lap2,VER,2018,16,2.0,93.314,34.283,32.167,26.864,HYPERSOFT,2.0,Red Bull Racing,2018_16_Q,Russian Grand Prix,Red Bull Racing,VER
311,210.63987138263664,74.68030067139863,77.0,324.0,99.0,222.0,306.0,247.0,68.82636655948554,41.60833600545232,0.0,100.0,0.21543408360128619,0.5627009646302251,0.22186495176848875,0.1607717041800643,0.36791222125882495,0.0,1.0,0.1607717041800643,7,0.08709677419354839,0.9451612903225807,10159.308681672026,1545.7359228270313,6071.0,12294.0,5.565916398713826,1.9095673499397767,3,8,35,-0.14193548387096774,10.367948313375889,6.909677419354839,0.0,15.153796238998149,5.329032258064516,4.629032258064516,495.5044382700712,347.9967741935484,1.0,2018_r18_Q_BOT_lap16,BOT,2018,18,16.0,92.616,24.77,36.986,30.86,ULTRASOFT,2.0,Mercedes,2018_18_Q,United States Grand Prix,Mercedes,HAM
310,212.44516129032257,74.94512701897142,81.0,326.0,101.0,222.0,308.1,245.0,71.38387096774194,40.69252133267833,0.0,100.0,0.18387096774193548,0.5741935483870968,0.24193548387096775,0.16451612903225807,0.3713426937198871,0.0,1.0,0.16451612903225807,7,0.08414239482200647,0.941747572815534,10270.229032258065,1631.46042219441,6101.0,12374.0,5.52258064516129,1.8602831808337101,3,8,33,-0.14563106796116504,10.945918797341442,7.0711974110032365,0.0,14.946006720295454,5.17799352750809,4.110032362459547,504.1075380625571,355.46278317152104,1.0,2018_r18_Q_HAM_lap18,HAM,2018,18,18.0,92.237,24.729,36.845,30.663,ULTRASOFT,2.0,Mercedes,2018_18_Q,United States Grand Prix,Mercedes,HAM
315,209.67619047619047,70.5323472664778,84.0,316.0,103.80000000000001,223.0,300.0,232.0,71.2063492063492,41.617900488706276,0.0,100.0,0.20634920634920634,0.6190476190476191,0.1746031746031746,0.14603174603174604,0.3536999145635015,0.0,1.0,0.14603174603174604,7,0.08598726114649681,0.9235668789808917,9895.514285714286,1302.0537998582106,6218.0,11658.0,5.466666666666667,1.8026873075113223,3,8,34,0.009554140127388535,10.113251885439096,6.531847133757962,0.0,16.63477246469205,5.025477707006369,0.8662420382165605,452.2634321759788,321.2547770700637,1.0,2018_r18_Q_RIC_lap10,RIC,2018,18,10.0,93.494,24.984,37.713,30.797,ULTRASOFT,2.0,Red Bull Racing,2018_18_Q,United States Grand Prix,Red Bull Racing,VER
319,207.1473354231975,69.92197077882376,79.0,311.0,102.8,215.0,297.0,232.0,70.47021943573668,41.73393816315188,0.0,100.0,0.18181818181818182,0.6018808777429467,0.21630094043887146,0.1536050156739812,0.3611361972036848,0.0,1.0,0.1536050156739812,7,0.0880503144654088,0.9371069182389937,9843.347962382446,1366.6806990875423,6115.0,11764.0,5.420062695924765,1.7854333712297654,3,8,33,-0.012578616352201259,9.460185485395632,6.383647798742138,0.0,16.750347234971386,5.012578616352202,-0.5849056603773585,470.03717286230517,329.37106918238993,1.0,2018_r18_Q_VER_lap2,VER,2018,18,2.0,94.766,25.444,37.833,31.489,ULTRASOFT,2.0,Red Bull Racing,2018_18_Q,United States Grand Prix,Red Bull Racing,VER
253,218.05533596837944,82.45141006082085,78.0,348.0,106.0,222.0,330.8,270.0,65.72727272727273,43.54491303998036,0.0,100.0,0.2490118577075099,0.5612648221343873,0.18972332015810275,0.1857707509881423,0.38969246474317204,0.0,1.0,0.1857707509881423,8,0.19047619047619047,1.0,10342.466403162056,1585.0683463362864,5931.0,12811.0,5.5810276679841895,2.0774573638074485,2,8,25,-0.45634920634920634,10.88046603782569,7.154761904761905,-0.3968253968253968,18.48487240448334,6.277777777777778,-6.829365079365079,531.3386899493067,380.71031746031747,1.0,2018_r19_Q_BOT_lap18,BOT,2018,19,18.0,75.16,26.995,28.528,19.637,HYPERSOFT,2.0,Mercedes,2018_19_Q,Mexican Grand Prix,Mercedes,HAM
252,218.0595238095238,82.68714394316397,76.0,350.0,106.1,221.0,333.70000000000005,274.0,67.38888888888889,42.12804844391423,0.0,100.0,0.20238095238095238,0.5357142857142857,0.2619047619047619,0.1865079365079365,0.3902911722547003,0.0,1.0,0.1865079365079365,8,0.19123505976095617,1.0,10458.099206349207,1579.070219794925,6507.0,12682.0,5.5396825396825395,2.067200866081905,2,8,27,-0.47410358565737054,10.973163932668967,7.223107569721115,-0.398406374501992,17.688658441221573,6.47808764940239,-1.0,521.6226758874657,360.9362549800797,1.0,2018_r19_Q_HAM_lap19,HAM,2018,19,19.0,74.894,26.867,28.612,19.415,HYPERSOFT,2.0,Mercedes,2018_19_Q,Mexican Grand Prix,Mercedes,HAM
251,218.6613545816733,81.03501009167438,80.0,343.0,106.0,225.0,326.0,263.0,66.27490039840637,43.23248925854305,0.0,100.0,0.22310756972111553,0.5697211155378487,0.20717131474103587,0.1752988047808765,0.38098216540747115,0.0,1.0,0.1752988047808765,8,0.196,1.0,10212.637450199203,1418.0465577800585,5956.0,12170.0,5.49402390438247,1.9806474051244698,3,8,24,-0.336,10.42351681589496,6.68,-0.4,18.643559995807372,6.44,1.264,473.2418511742291,334.368,1.0,2018_r19_Q_RIC_lap14,RIC,2018,19,14.0,74.759,27.131,28.353,19.275,HYPERSOFT,2.0,Red Bull Racing,2018_19_Q,Mexican Grand Prix,Red Bull Racing,VER
252,218.3968253968254,80.26848169255699,79.0,341.0,107.0,225.0,326.9,262.0,66.2579365079365,43.41948789187599,0.0,100.0,0.23015873015873015,0.5476190476190477,0.2222222222222222,0.19444444444444445,0.39656002003596524,0.0,1.0,0.19444444444444445,8,0.1952191235059761,1.0,10187.079365079366,1416.7973766298035,5861.0,12246.0,5.503968253968254,1.980981317193036,3,8,23,-0.2749003984063745,10.414995318771865,6.800796812749004,-0.398406374501992,19.77070149110039,6.717131474103586,4.47808764940239,480.3759054302456,339.8247011952191,1.0,2018_r19_Q_VER_lap11,VER,2018,19,11.0,74.785,26.929,28.541,19.315,HYPERSOFT,2.0,Red Bull Racing,2018_19_Q,Mexican Grand Prix,Red Bull Racing,VER
227,214.58590308370043,71.27762854761019,93.0,333.0,116.6,222.0,316.8,240.0,64.30837004405286,43.44238449188002,0.0,100.0,0.2643171806167401,0.5242290748898678,0.21145374449339208,0.18061674008810572,0.38555048368630257,0.0,1.0,0.18061674008810572,7,0.03982300884955752,0.9690265486725663,10328.97356828194,1223.7348276901384,7005.0,12023.0,5.541850220264317,1.874788982706895,3,8,28,-0.7654867256637168,10.450001764265703,7.146017699115045,-0.061946902654867256,18.655369527101936,6.292035398230088,-7.274336283185841,482.87826389106226,349.6194690265487,1.0,2018_r20_Q_BOT_lap13,BOT,2018,20,13.0,67.441,17.445,34.371,15.625,SUPERSOFT,2.0,Mercedes,2018_20_Q,Brazilian Grand Prix,Mercedes,HAM
226,215.71238938053096,72.10869281268643,87.0,334.0,119.0,226.0,319.0,247.0,67.72566371681415,42.118193015499315,0.0,100.0,0.2079646017699115,0.5265486725663717,0.26548672566371684,0.20353982300884957,0.4035242971706657,0.0,1.0,0.20353982300884957,10,0.04,0.9644444444444444,10534.91592920354,1267.3528376592333,6547.0,12517.0,5.482300884955753,1.9048816860778441,3,8,29,-0.72,11.45241708736008,7.466666666666667,0.0,17.32437382912954,6.195555555555556,-3.6,513.2511307481803,387.49333333333334,1.0,2018_r20_Q_HAM_lap16,HAM,2018,20,16.0,67.281,17.487,34.122,15.672,SUPERSOFT,2.0,Mercedes,2018_20_Q,Brazilian Grand Prix,Mercedes,HAM
228,214.44736842105263,67.78432915791008,94.0,325.0,122.0,223.0,310.90000000000003,231.0,67.82456140350877,43.33177926788193,0.0,100.0,0.2543859649122807,0.5657894736842105,0.17982456140350878,0.19736842105263158,0.39888843931104107,0.0,1.0,0.19736842105263158,7,0.04405286343612335,0.960352422907489,10352.780701754386,1040.7210120028205,6979.0,11916.0,5.337719298245614,1.8018536882363558,3,8,27,-0.6607929515418502,10.753242165391827,6.951541850220265,0.0,19.012571527970504,6.352422907488987,-2.3480176211453743,476.42362120637756,350.6387665198238,1.0,2018_r20_Q_RIC_lap12,RIC,2018,20,12.0,67.78,17.654,34.232,15.894,SUPERSOFT,2.0,Red Bull Racing,2018_20_Q,Brazilian Grand Prix,Red Bull Racing,VER
229,214.27510917030568,67.13307248732853,93.0,324.0,122.8,223.0,308.40000000000003,231.0,67.02620087336244,43.40930466565854,0.0,100.0,0.20087336244541484,0.5458515283842795,0.25327510917030566,0.20087336244541484,0.40153119937064713,0.0,1.0,0.20087336244541484,7,0.043859649122807015,0.956140350877193,10339.532751091703,1071.3688264551356,6850.0,11748.0,5.296943231441048,1.7393887062196878,3,8,24,-0.5745614035087719,10.520743607858348,7.109649122807017,0.0,18.274943728557368,6.254385964912281,2.0921052631578947,436.29002128019846,330.5219298245614,1.0,2018_r20_Q_VER_lap12,VER,2018,20,12.0,67.778,17.639,34.228,15.911,SUPERSOFT,2.0,Red Bull Racing,2018_20_Q,Brazilian Grand Prix,Red Bull Racing,VER
320,214.51875,78.52707313235062,71.0,329.0,106.0,235.0,313.0,258.0,69.503125,42.02887486588432,0.0,100.0,0.21875,0.6,0.18125,0.16875,0.37511753643918144,0.0,1.0,0.16875,8,0.05329153605015674,0.9717868338557993,10073.934375,1557.7107767549203,5390.0,12053.0,5.68125,1.9995983138940432,2,8,33,-0.3103448275862069,10.622492432485151,6.755485893416928,-0.025078369905956112,15.675342108856443,5.172413793103448,-4.761755485893417,508.58608386022485,347.6269592476489,1.0,2018_r21_Q_BOT_lap17,BOT,2018,21,17.0,94.956,16.995,40.521,37.44,HYPERSOFT,2.0,Mercedes,2018_21_Q,Abu Dhabi Grand Prix,Mercedes,HAM
320,214.709375,78.58242426902382,72.0,326.0,104.9,236.0,311.0,254.0,71.64375,40.706125774244214,0.0,100.0,0.178125,0.596875,0.225,0.171875,0.3778626369645365,0.0,1.0,0.171875,8,0.050156739811912224,0.9655172413793104,10279.04375,1556.759260836132,5646.0,12691.0,5.55,2.0656922906131086,2,8,37,-0.2884012539184953,10.901426120518842,6.827586206896552,0.0,16.047296447390764,5.3730407523510975,1.793103448275862,532.8887111234897,368.4576802507837,1.0,2018_r21_Q_HAM_lap17,HAM,2018,21,17.0,94.794,16.893,40.545,37.356,HYPERSOFT,2.0,Mercedes,2018_21_Q,Abu Dhabi Grand Prix,Mercedes,HAM
321,213.0373831775701,76.37574777460998,72.0,321.0,106.0,231.0,309.0,249.0,69.62305295950156,42.19876291907515,0.0,100.0,0.2087227414330218,0.6105919003115264,0.1806853582554517,0.16822429906542055,0.3746493687872839,0.0,1.0,0.16822429906542055,8,0.05,0.975,10184.093457943925,1097.4097588131417,6619.0,11750.0,5.367601246105919,2.0498651273921515,2,8,34,-0.321875,10.479095009113685,6.540625,0.0,16.03249052240784,5.13125,1.75,470.25205007060976,336.68125,1.0,2018_r21_Q_RIC_lap15,RIC,2018,21,15.0,95.401,17.127,41.011,37.263,HYPERSOFT,2.0,Red Bull Racing,2018_21_Q,Abu Dhabi Grand Prix,Red Bull Racing,VER
322,212.98136645962734,76.44043327078552,72.0,320.0,105.1,233.0,307.0,248.0,69.83229813664596,42.28021580224809,0.0,100.0,0.18944099378881987,0.6086956521739131,0.20186335403726707,0.17701863354037267,0.38227853478371293,0.0,1.0,0.17701863354037267,7,0.04984423676012461,1.0,10165.925465838509,1173.2395603961036,6614.0,11937.0,5.385093167701863,2.0311042737220535,2,8,36,-0.2554517133956386,10.453326767036527,6.616822429906542,-0.23052959501557632,17.393330331801113,5.806853582554517,4.308411214953271,485.3448273756303,349.41121495327104,1.0,2018_r21_Q_VER_lap11,VER,2018,21,11.0,95.589,17.094,40.861,37.634,HYPERSOFT,2.0,Red Bull Racing,2018_21_Q,Abu Dhabi Grand Prix,Red Bull Racing,VER
271,241.25461254612546,54.444039626646386,101.0,322.0,162.0,259.0,304.0,221.0,81.04428044280442,35.530032608562365,0.0,100.0,0.14022140221402213,0.7158671586715867,0.14391143911439114,0.1070110701107011,0.309699250568878,0.0,1.0,0.1070110701107011,5,0.040740740740740744,0.9148148148148149,10800.819188191881,869.1334597688141,7613.0,12195.0,6.273062730627307,1.5393521459963693,3,8,31,-0.32222222222222224,10.04579970423687,5.92962962962963,-0.14074074074074075,16.537515293679053,5.377777777777778,-2.0444444444444443,423.95771807602813,270.57037037037037,1.0,2019_r01_Q_BOT_lap15,BOT,2019,1,15.0,80.598,26.653,21.877,32.068,SOFT,2.0,Mercedes,2019_1_Q,Australian Grand Prix,Mercedes,HAM
279,233.9390681003584,56.47658087754293,93.0,318.0,152.0,249.0,298.20000000000005,225.0,77.6989247311828,38.89243188375399,0.0,100.0,0.15770609318996415,0.7025089605734767,0.13978494623655913,0.12903225806451613,0.3358380407326665,0.0,1.0,0.12903225806451613,6,0.04316546762589928,0.9280575539568345,10733.516129032258,839.0096587481764,7038.0,12490.0,6.0,1.6003596718040263,3,8,29,-0.2805755395683453,10.261229669225715,6.359712230215828,-0.35611510791366907,19.755339688928903,6.600719424460432,-1.8129496402877698,455.06928211916517,308.021582733813,1.0,2019_r01_Q_GAS_lap2,GAS,2019,1,2.0,83.02,27.667,22.547,32.806,SOFT,2.0,Red Bull Racing,2019_1_Q,Australian Grand Prix,Red Bull Racing,VER
271,241.60516605166052,54.29360349636477,102.0,320.0,164.0,259.0,303.0,218.0,82.34686346863468,33.63989005761906,0.0,100.0,0.08487084870848709,0.7195571955719557,0.19557195571955718,0.1070110701107011,0.30969925056887804,0.0,1.0,0.1070110701107011,6,0.040740740740740744,0.9222222222222223,10889.11070110701,881.2639548229846,7706.0,12221.0,6.2988929889298895,1.4817278051336618,3,8,29,-0.3148148148148148,10.364050094060529,5.988888888888889,-0.14444444444444443,14.590999755115462,4.862962962962963,-1.7703703703703704,419.9071581000426,269.74074074074076,1.0,2019_r01_Q_HAM_lap17,HAM,2019,1,17.0,80.486,26.613,21.962,31.911,SOFT,2.0,Mercedes,2019_1_Q,Australian Grand Prix,Mercedes,HAM
