Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,season,round,event_name,session_name,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,session_max_rainfall,session_is_dry_by_weather
0 days 00:38:25.921000,BOR,5,0 days 00:01:26.446000,8.0,3.0,,,0 days 00:00:27.991000,0 days 00:00:34.778000,0 days 00:00:23.677000,0 days 00:37:27.466000,0 days 00:38:02.244000,0 days 00:38:25.921000,320.0,270.0,255.0,318.0,True,SOFT,2.0,True,Kick Sauber,1,,,,False,True,2025,12,British Grand Prix,Q,86.446,27.991,34.778,23.677,False,True
0 days 00:17:40.550000,COL,43,0 days 00:01:27.060000,2.0,1.0,,,0 days 00:00:28.281000,0 days 00:00:35.024000,0 days 00:00:23.755000,0 days 00:16:41.771000,0 days 00:17:16.795000,0 days 00:17:40.550000,321.0,269.0,251.0,322.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2025,12,British Grand Prix,Q,87.06,28.281,35.024,23.755,False,True
0 days 01:04:02.471000,GAS,10,0 days 00:01:25.711000,14.0,4.0,,,0 days 00:00:27.777000,0 days 00:00:34.533000,0 days 00:00:23.401000,0 days 01:03:04.537000,0 days 01:03:39.070000,0 days 01:04:02.471000,321.0,269.0,256.0,324.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2025,12,British Grand Prix,Q,85.711,27.777,34.533,23.401,False,True
0 days 01:03:46.255000,HAD,6,0 days 00:01:25.864000,11.0,4.0,,,0 days 00:00:27.906000,0 days 00:00:34.458000,0 days 00:00:23.500000,0 days 01:02:48.297000,0 days 01:03:22.755000,0 days 01:03:46.255000,319.0,269.0,253.0,321.0,True,SOFT,2.0,True,Racing Bulls,1,,,,False,True,2025,12,British Grand Prix,Q,85.864,27.906,34.458,23.5,False,True
0 days 01:02:51.270000,HAM,44,0 days 00:01:25.084000,12.0,4.0,,,0 days 00:00:27.528000,0 days 00:00:34.179000,0 days 00:00:23.377000,0 days 01:01:53.714000,0 days 01:02:27.893000,0 days 01:02:51.270000,321.0,273.0,255.0,322.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2025,12,British Grand Prix,Q,85.084,27.528,34.179,23.377,False,True
0 days 00:38:18.640000,HUL,27,0 days 00:01:26.574000,8.0,3.0,,,0 days 00:00:28.176000,0 days 00:00:34.820000,0 days 00:00:23.578000,0 days 00:37:20.242000,0 days 00:37:55.062000,0 days 00:38:18.640000,320.0,269.0,255.0,320.0,True,SOFT,2.0,True,Kick Sauber,1,,,,False,True,2025,12,British Grand Prix,Q,86.574,28.176,34.82,23.578,False,True
0 days 00:41:02.528000,LAW,30,0 days 00:01:26.440000,5.0,2.0,,,0 days 00:00:28.109000,0 days 00:00:34.663000,0 days 00:00:23.668000,0 days 00:40:04.197000,0 days 00:40:38.860000,0 days 00:41:02.528000,317.0,268.0,254.0,317.0,True,SOFT,2.0,True,Racing Bulls,1,,,,False,True,2025,12,British Grand Prix,Q,86.44,28.109,34.663,23.668,False,True
0 days 01:23:44.870000,LEC,16,0 days 00:01:25.121000,20.0,6.0,,,0 days 00:00:27.635000,0 days 00:00:34.036000,0 days 00:00:23.450000,0 days 01:22:47.384000,0 days 01:23:21.420000,0 days 01:23:44.870000,318.0,271.0,254.0,319.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2025,12,British Grand Prix,Q,85.121,27.635,34.036,23.45,False,True
0 days 01:23:17.659000,NOR,4,0 days 00:01:25.010000,19.0,6.0,,,0 days 00:00:27.659000,0 days 00:00:34.027000,0 days 00:00:23.324000,0 days 01:22:20.308000,0 days 01:22:54.335000,0 days 01:23:17.659000,317.0,270.0,257.0,318.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2025,12,British Grand Prix,Q,85.01,27.659,34.027,23.324,False,True
0 days 00:54:15.043000,OCO,31,0 days 00:01:25.950000,8.0,3.0,,,0 days 00:00:27.861000,0 days 00:00:34.401000,0 days 00:00:23.688000,0 days 00:53:16.954000,0 days 00:53:51.355000,0 days 00:54:15.043000,317.0,268.0,254.0,316.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2025,12,British Grand Prix,Q,85.95,27.861,34.401,23.688,False,True
0 days 01:15:20.045000,PIA,81,0 days 00:01:24.995000,17.0,6.0,,,0 days 00:00:27.615000,0 days 00:00:34.113000,0 days 00:00:23.267000,0 days 01:14:22.665000,0 days 01:14:56.778000,0 days 01:15:20.045000,318.0,274.0,258.0,319.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2025,12,British Grand Prix,Q,84.995,27.615,34.113,23.267,False,True
0 days 01:23:00.708000,RUS,63,0 days 00:01:25.029000,18.0,6.0,,,0 days 00:00:27.644000,0 days 00:00:34.163000,0 days 00:00:23.222000,0 days 01:22:03.323000,0 days 01:22:37.486000,0 days 01:23:00.708000,318.0,273.0,256.0,322.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2025,12,British Grand Prix,Q,85.029,27.644,34.163,23.222,False,True
0 days 01:02:32.872000,SAI,55,0 days 00:01:25.746000,11.0,4.0,,,0 days 00:00:27.693000,0 days 00:00:34.449000,0 days 00:00:23.604000,0 days 01:01:34.819000,0 days 01:02:09.268000,0 days 01:02:32.872000,316.0,269.0,254.0,325.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2025,12,British Grand Prix,Q,85.746,27.693,34.449,23.604,False,True
0 days 00:39:01.164000,STR,18,0 days 00:01:26.546000,8.0,3.0,,,0 days 00:00:27.938000,0 days 00:00:34.884000,0 days 00:00:23.724000,0 days 00:38:02.556000,0 days 00:38:37.440000,0 days 00:39:01.164000,321.0,272.0,252.0,320.0,False,SOFT,2.0,True,Aston Martin,1,,,,False,True,2025,12,British Grand Prix,Q,86.546,27.938,34.884,23.724,False,True
0 days 01:03:30.668000,TSU,22,0 days 00:01:25.826000,12.0,4.0,,,0 days 00:00:27.864000,0 days 00:00:34.342000,0 days 00:00:23.620000,0 days 01:02:32.706000,0 days 01:03:07.048000,0 days 01:03:30.668000,324.0,272.0,257.0,326.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2025,12,British Grand Prix,Q,85.826,27.864,34.342,23.62,False,True
0 days 01:24:27.741000,VER,1,0 days 00:01:24.892000,17.0,6.0,,,0 days 00:00:27.493000,0 days 00:00:33.973000,0 days 00:00:23.426000,0 days 01:23:30.342000,0 days 01:24:04.315000,0 days 01:24:27.741000,323.0,273.0,256.0,323.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2025,12,British Grand Prix,Q,84.892,27.493,33.973,23.426,False,True
0 days 01:16:01.847000,ALB,23,0 days 00:01:41.201000,19.0,7.0,,,0 days 00:00:29.858000,0 days 00:00:43.226000,0 days 00:00:28.117000,0 days 01:14:50.504000,0 days 01:15:33.730000,0 days 01:16:01.847000,339.0,216.0,226.0,314.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2025,13,Belgian Grand Prix,Q,101.201,29.858,43.226,28.117,False,True
0 days 00:32:10.337000,ALO,14,0 days 00:01:42.385000,7.0,3.0,,,0 days 00:00:30.185000,0 days 00:00:44.007000,0 days 00:00:28.193000,0 days 00:30:58.137000,0 days 00:31:42.144000,0 days 00:32:10.337000,340.0,218.0,228.0,310.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2025,13,Belgian Grand Prix,Q,102.385,30.185,44.007,28.193,False,True
0 days 00:31:48.319000,ANT,12,0 days 00:01:42.139000,5.0,2.0,,,0 days 00:00:30.056000,0 days 00:00:44.200000,0 days 00:00:27.883000,0 days 00:30:36.236000,0 days 00:31:20.436000,0 days 00:31:48.319000,340.0,219.0,227.0,316.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2025,13,Belgian Grand Prix,Q,102.139,30.056,44.2,27.883,False,True
0 days 00:32:50.103000,BEA,87,0 days 00:01:41.617000,7.0,3.0,,,0 days 00:00:30.147000,0 days 00:00:43.172000,0 days 00:00:28.298000,0 days 00:31:38.633000,0 days 00:32:21.805000,0 days 00:32:50.103000,338.0,218.0,226.0,310.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2025,13,Belgian Grand Prix,Q,101.617,30.147,43.172,28.298,False,True
0 days 00:54:55.391000,BOR,5,0 days 00:01:41.336000,11.0,4.0,,,0 days 00:00:30.083000,0 days 00:00:43.267000,0 days 00:00:27.986000,0 days 00:53:44.138000,0 days 00:54:27.405000,0 days 00:54:55.391000,340.0,219.0,228.0,314.0,True,SOFT,2.0,True,Kick Sauber,1,,,,False,True,2025,13,Belgian Grand Prix,Q,101.336,30.083,43.267,27.986,False,True
0 days 00:34:15.755000,COL,43,0 days 00:01:42.022000,7.0,3.0,,,0 days 00:00:30.007000,0 days 00:00:44.049000,0 days 00:00:27.966000,0 days 00:33:03.740000,0 days 00:33:47.789000,0 days 00:34:15.755000,341.0,212.0,226.0,319.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2025,13,Belgian Grand Prix,Q,102.022,30.007,44.049,27.966,False,True
0 days 00:54:41.441000,GAS,10,0 days 00:01:41.633000,13.0,5.0,,,0 days 00:00:30.009000,0 days 00:00:43.619000,0 days 00:00:28.005000,0 days 00:53:29.817000,0 days 00:54:13.436000,0 days 00:54:41.441000,339.0,211.0,225.0,318.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2025,13,Belgian Grand Prix,Q,101.633,30.009,43.619,28.005,False,True
0 days 00:54:48.154000,HAD,6,0 days 00:01:41.281000,12.0,5.0,,,0 days 00:00:30.118000,0 days 00:00:43.172000,0 days 00:00:27.991000,0 days 00:53:36.991000,0 days 00:54:20.163000,0 days 00:54:48.154000,336.0,218.0,227.0,313.0,True,SOFT,2.0,True,Racing Bulls,1,,,,False,True,2025,13,Belgian Grand Prix,Q,101.281,30.118,43.172,27.991,False,True
0 days 00:34:02.521000,HAM,44,0 days 00:01:41.664000,7.0,3.0,,,0 days 00:00:30.046000,0 days 00:00:43.641000,0 days 00:00:27.977000,0 days 00:32:50.903000,0 days 00:33:34.544000,0 days 00:34:02.521000,341.0,217.0,228.0,315.0,False,SOFT,2.0,True,Ferrari,1,,,,False,True,2025,13,Belgian Grand Prix,Q,101.664,30.046,43.641,27.977,False,True
0 days 00:54:52.495000,HUL,27,0 days 00:01:41.707000,13.0,5.0,,,0 days 00:00:30.164000,0 days 00:00:43.407000,0 days 00:00:28.136000,0 days 00:53:40.952000,0 days 00:54:24.359000,0 days 00:54:52.495000,340.0,220.0,228.0,313.0,True,SOFT,2.0,True,Kick Sauber,1,,,,False,True,2025,13,Belgian Grand Prix,Q,101.707,30.164,43.407,28.136,False,True
0 days 00:55:33.184000,LAW,30,0 days 00:01:41.297000,13.0,5.0,,,0 days 00:00:29.970000,0 days 00:00:43.349000,0 days 00:00:27.978000,0 days 00:54:21.857000,0 days 00:55:05.206000,0 days 00:55:33.184000,340.0,216.0,228.0,315.0,True,SOFT,2.0,True,Racing Bulls,1,,,,False,True,2025,13,Belgian Grand Prix,Q,101.297,29.97,43.349,27.978,False,True
0 days 01:15:12.505000,LEC,16,0 days 00:01:40.900000,17.0,7.0,,,0 days 00:00:29.819000,0 days 00:00:43.049000,0 days 00:00:28.032000,0 days 01:14:01.424000,0 days 01:14:44.473000,0 days 01:15:12.505000,343.0,218.0,228.0,315.0,True,SOFT,5.0,False,Ferrari,1,,,,False,True,2025,13,Belgian Grand Prix,Q,100.9,29.819,43.049,28.032,False,True
0 days 01:07:24.751000,NOR,4,0 days 00:01:40.562000,16.0,5.0,,,0 days 00:00:30.005000,0 days 00:00:42.579000,0 days 00:00:27.978000,0 days 01:06:14.194000,0 days 01:06:56.773000,0 days 01:07:24.751000,338.0,217.0,227.0,314.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2025,13,Belgian Grand Prix,Q,100.562,30.005,42.579,27.978,False,True
0 days 00:56:09.424000,OCO,31,0 days 00:01:41.525000,13.0,5.0,,,0 days 00:00:29.828000,0 days 00:00:43.749000,0 days 00:00:27.948000,0 days 00:54:57.727000,0 days 00:55:41.476000,0 days 00:56:09.424000,345.0,215.0,228.0,318.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2025,13,Belgian Grand Prix,Q,101.525,29.828,43.749,27.948,False,True
0 days 00:45:35.764000,PIA,81,0 days 00:01:40.626000,11.0,3.0,,,0 days 00:00:30.134000,0 days 00:00:42.623000,0 days 00:00:27.869000,0 days 00:44:25.272000,0 days 00:45:07.895000,0 days 00:45:35.764000,335.0,220.0,228.0,311.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2025,13,Belgian Grand Prix,Q,100.626,30.134,42.623,27.869,False,True
0 days 00:55:20.791000,RUS,63,0 days 00:01:41.254000,11.0,4.0,,,0 days 00:00:29.899000,0 days 00:00:43.485000,0 days 00:00:27.870000,0 days 00:54:09.436000,0 days 00:54:52.921000,0 days 00:55:20.791000,341.0,220.0,227.0,317.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2025,13,Belgian Grand Prix,Q,101.254,29.899,43.485,27.87,False,True
0 days 00:24:12.555000,SAI,55,0 days 00:01:41.691000,4.0,2.0,,,0 days 00:00:30.157000,0 days 00:00:43.479000,0 days 00:00:28.055000,0 days 00:23:01.021000,0 days 00:23:44.500000,0 days 00:24:12.555000,339.0,218.0,224.0,312.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2025,13,Belgian Grand Prix,Q,101.691,30.157,43.479,28.055,False,True
0 days 00:32:03.182000,STR,18,0 days 00:01:42.502000,7.0,3.0,,,0 days 00:00:30.222000,0 days 00:00:44.048000,0 days 00:00:28.232000,0 days 00:30:50.902000,0 days 00:31:34.950000,0 days 00:32:03.182000,340.0,215.0,227.0,309.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2025,13,Belgian Grand Prix,Q,102.502,30.222,44.048,28.232,False,True
0 days 00:45:07.094000,TSU,22,0 days 00:01:41.245000,8.0,3.0,,,0 days 00:00:30.087000,0 days 00:00:43.081000,0 days 00:00:28.077000,0 days 00:43:55.936000,0 days 00:44:39.017000,0 days 00:45:07.094000,339.0,215.0,228.0,311.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2025,13,Belgian Grand Prix,Q,101.245,30.087,43.081,28.077,False,True
0 days 01:14:47.559000,VER,1,0 days 00:01:40.903000,14.0,5.0,,,0 days 00:00:30.192000,0 days 00:00:42.785000,0 days 00:00:27.926000,0 days 01:13:36.848000,0 days 01:14:19.633000,0 days 01:14:47.559000,335.0,220.0,227.0,312.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2025,13,Belgian Grand Prix,Q,100.903,30.192,42.785,27.926,False,True
0 days 00:31:37.193000,ALB,23,0 days 00:01:16.223000,8.0,3.0,,,0 days 00:00:27.725000,0 days 00:00:26.841000,0 days 00:00:21.657000,0 days 00:30:48.695000,0 days 00:31:15.536000,0 days 00:31:37.193000,280.0,254.0,259.0,311.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,76.223,27.725,26.841,21.657,False,True
0 days 00:28:17.534000,ALO,14,0 days 00:01:15.281000,5.0,2.0,,,0 days 00:00:27.523000,0 days 00:00:26.529000,0 days 00:00:21.229000,0 days 00:27:29.776000,0 days 00:27:56.305000,0 days 00:28:17.534000,281.0,256.0,260.0,312.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,75.281,27.523,26.529,21.229,False,True
0 days 00:55:07.798000,ANT,12,0 days 00:01:15.693000,8.0,3.0,,,0 days 00:00:27.631000,0 days 00:00:26.476000,0 days 00:00:21.586000,0 days 00:54:19.736000,0 days 00:54:46.212000,0 days 00:55:07.798000,282.0,253.0,260.0,307.0,False,SOFT,2.0,True,Mercedes,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,75.693,27.631,26.476,21.586,False,True
0 days 00:53:53.914000,BEA,87,0 days 00:01:15.694000,11.0,4.0,,,0 days 00:00:27.672000,0 days 00:00:26.687000,0 days 00:00:21.335000,0 days 00:53:05.892000,0 days 00:53:32.579000,0 days 00:53:53.914000,282.0,254.0,260.0,306.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,75.694,27.672,26.687,21.335,False,True
0 days 00:30:49.757000,BOR,5,0 days 00:01:15.586000,5.0,2.0,,,0 days 00:00:27.590000,0 days 00:00:26.595000,0 days 00:00:21.401000,0 days 00:30:01.761000,0 days 00:30:28.356000,0 days 00:30:49.757000,281.0,253.0,260.0,310.0,True,SOFT,2.0,True,Kick Sauber,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,75.586,27.59,26.595,21.401,False,True
0 days 00:31:26.537000,COL,43,0 days 00:01:15.875000,5.0,2.0,,,0 days 00:00:27.567000,0 days 00:00:26.740000,0 days 00:00:21.568000,0 days 00:30:38.229000,0 days 00:31:04.969000,0 days 00:31:26.537000,282.0,256.0,260.0,309.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,75.875,27.567,26.74,21.568,False,True
0 days 00:31:14.757000,GAS,10,0 days 00:01:15.966000,5.0,2.0,,,0 days 00:00:27.572000,0 days 00:00:26.935000,0 days 00:00:21.459000,0 days 00:30:26.363000,0 days 00:30:53.298000,0 days 00:31:14.757000,282.0,252.0,261.0,309.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,75.966,27.572,26.935,21.459,False,True
0 days 00:54:53.128000,HAD,6,0 days 00:01:15.469000,11.0,4.0,,,0 days 00:00:27.586000,0 days 00:00:26.560000,0 days 00:00:21.323000,0 days 00:54:05.245000,0 days 00:54:31.805000,0 days 00:54:53.128000,280.0,258.0,259.0,306.0,True,SOFT,2.0,True,Racing Bulls,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,75.469,27.586,26.56,21.323,False,True
0 days 00:54:31.385000,HAM,44,0 days 00:01:15.702000,11.0,4.0,,,0 days 00:00:27.583000,0 days 00:00:26.781000,0 days 00:00:21.338000,0 days 00:53:43.266000,0 days 00:54:10.047000,0 days 00:54:31.385000,284.0,254.0,258.0,307.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,75.702,27.583,26.781,21.338,False,True
0 days 00:30:42.112000,HUL,27,0 days 00:01:16.081000,5.0,2.0,,,0 days 00:00:27.646000,0 days 00:00:26.976000,0 days 00:00:21.459000,0 days 00:29:53.677000,0 days 00:30:20.653000,0 days 00:30:42.112000,283.0,251.0,261.0,310.0,True,SOFT,2.0,True,Kick Sauber,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,76.081,27.646,26.976,21.459,False,True
0 days 00:54:41.073000,LAW,30,0 days 00:01:15.630000,11.0,4.0,,,0 days 00:00:27.623000,0 days 00:00:26.687000,0 days 00:00:21.320000,0 days 00:53:53.066000,0 days 00:54:19.753000,0 days 00:54:41.073000,280.0,256.0,259.0,305.0,True,SOFT,2.0,True,Racing Bulls,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,75.63,27.623,26.687,21.32,False,True
0 days 01:15:10.351000,LEC,16,0 days 00:01:15.372000,17.0,6.0,,,0 days 00:00:27.541000,0 days 00:00:26.453000,0 days 00:00:21.378000,0 days 01:14:22.520000,0 days 01:14:48.973000,0 days 01:15:10.351000,286.0,259.0,259.0,305.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,75.372,27.541,26.453,21.378,False,True
0 days 00:45:33.218000,NOR,4,0 days 00:01:14.890000,8.0,3.0,,,0 days 00:00:27.443000,0 days 00:00:26.396000,0 days 00:00:21.051000,0 days 00:44:45.771000,0 days 00:45:12.167000,0 days 00:45:33.218000,279.0,259.0,262.0,310.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,74.89,27.443,26.396,21.051,False,True
0 days 00:31:57.064000,OCO,31,0 days 00:01:16.023000,5.0,2.0,,,0 days 00:00:27.603000,0 days 00:00:26.769000,0 days 00:00:21.651000,0 days 00:31:08.644000,0 days 00:31:35.413000,0 days 00:31:57.064000,283.0,255.0,258.0,310.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,76.023,27.603,26.769,21.651,False,True
0 days 00:46:04.997000,PIA,81,0 days 00:01:14.941000,8.0,3.0,,,0 days 00:00:27.555000,0 days 00:00:26.374000,0 days 00:00:21.012000,0 days 00:45:17.611000,0 days 00:45:43.985000,0 days 00:46:04.997000,279.0,258.0,262.0,310.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,74.941,27.555,26.374,21.012,False,True
0 days 00:55:19.387000,RUS,63,0 days 00:01:15.201000,8.0,3.0,,,0 days 00:00:27.496000,0 days 00:00:26.494000,0 days 00:00:21.211000,0 days 00:54:31.682000,0 days 00:54:58.176000,0 days 00:55:19.387000,283.0,258.0,261.0,311.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,75.201,27.496,26.494,21.211,False,True
0 days 00:31:01.765000,SAI,55,0 days 00:01:15.652000,8.0,3.0,,,0 days 00:00:27.575000,0 days 00:00:26.704000,0 days 00:00:21.373000,0 days 00:30:13.688000,0 days 00:30:40.392000,0 days 00:31:01.765000,282.0,255.0,261.0,310.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,75.652,27.575,26.704,21.373,False,True
0 days 00:51:15.686000,STR,18,0 days 00:01:15.129000,11.0,4.0,,,0 days 00:00:27.493000,0 days 00:00:26.416000,0 days 00:00:21.220000,0 days 00:50:28.050000,0 days 00:50:54.466000,0 days 00:51:15.686000,281.0,256.0,261.0,308.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,75.129,27.493,26.416,21.22,False,True
0 days 00:30:25.577000,TSU,22,0 days 00:01:15.899000,5.0,2.0,,,0 days 00:00:27.623000,0 days 00:00:26.734000,0 days 00:00:21.542000,0 days 00:29:37.301000,0 days 00:30:04.035000,0 days 00:30:25.577000,285.0,257.0,261.0,311.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,75.899,27.623,26.734,21.542,False,True
0 days 00:55:27.118000,VER,1,0 days 00:01:15.547000,11.0,4.0,,,0 days 00:00:27.663000,0 days 00:00:26.588000,0 days 00:00:21.296000,0 days 00:54:39.234000,0 days 00:55:05.822000,0 days 00:55:27.118000,280.0,260.0,260.0,310.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2025,14,Hungarian Grand Prix,Q,75.547,27.663,26.588,21.296,False,True
0 days 00:46:18.950000,ALB,23,0 days 00:01:09.652000,8.0,3.0,,,0 days 00:00:23.680000,0 days 00:00:24.935000,0 days 00:00:21.037000,0 days 00:45:32.978000,0 days 00:45:57.913000,0 days 00:46:18.950000,292.0,283.0,325.0,330.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2025,15,Dutch Grand Prix,Q,69.652,23.68,24.935,21.037,False,True
0 days 00:55:20.318000,ALO,14,0 days 00:01:09.366000,10.0,4.0,,,0 days 00:00:23.823000,0 days 00:00:24.514000,0 days 00:00:21.029000,0 days 00:54:34.775000,0 days 00:54:59.289000,0 days 00:55:20.318000,293.0,282.0,321.0,331.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2025,15,Dutch Grand Prix,Q,69.366,23.823,24.514,21.029,False,True
0 days 00:53:12.130000,ANT,12,0 days 00:01:09.493000,11.0,4.0,,,0 days 00:00:23.860000,0 days 00:00:24.599000,0 days 00:00:21.034000,0 days 00:52:26.497000,0 days 00:52:51.096000,0 days 00:53:12.130000,288.0,282.0,322.0,326.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2025,15,Dutch Grand Prix,Q,69.493,23.86,24.599,21.034,False,True
0 days 00:17:50.368000,BEA,87,0 days 00:01:10.262000,2.0,1.0,,,0 days 00:00:24.156000,0 days 00:00:24.935000,0 days 00:00:21.171000,0 days 00:17:04.262000,0 days 00:17:29.197000,0 days 00:17:50.368000,286.0,280.0,317.0,322.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2025,15,Dutch Grand Prix,Q,70.262,24.156,24.935,21.171,False,True
0 days 00:54:43.723000,BOR,5,0 days 00:01:09.622000,11.0,4.0,,,0 days 00:00:23.811000,0 days 00:00:24.893000,0 days 00:00:20.918000,0 days 00:53:57.912000,0 days 00:54:22.805000,0 days 00:54:43.723000,290.0,282.0,320.0,329.0,True,SOFT,2.0,True,Kick Sauber,1,,,,False,True,2025,15,Dutch Grand Prix,Q,69.622,23.811,24.893,20.918,False,True
0 days 00:32:57.508000,COL,43,0 days 00:01:10.104000,8.0,3.0,,,0 days 00:00:24.036000,0 days 00:00:24.749000,0 days 00:00:21.319000,0 days 00:32:11.440000,0 days 00:32:36.189000,0 days 00:32:57.508000,291.0,282.0,323.0,330.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2025,15,Dutch Grand Prix,Q,70.104,24.036,24.749,21.319,False,True
0 days 00:53:49.644000,GAS,10,0 days 00:01:09.637000,14.0,5.0,,,0 days 00:00:24.138000,0 days 00:00:24.540000,0 days 00:00:20.959000,0 days 00:53:04.145000,0 days 00:53:28.685000,0 days 00:53:49.644000,289.0,281.0,321.0,329.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2025,15,Dutch Grand Prix,Q,69.637,24.138,24.54,20.959,False,True
0 days 01:15:10.167000,HAD,6,0 days 00:01:09.208000,17.0,6.0,,,0 days 00:00:23.691000,0 days 00:00:24.565000,0 days 00:00:20.952000,0 days 01:14:24.650000,0 days 01:14:49.215000,0 days 01:15:10.167000,291.0,280.0,320.0,328.0,True,SOFT,2.0,True,Racing Bulls,1,,,,False,True,2025,15,Dutch Grand Prix,Q,69.208,23.691,24.565,20.952,False,True
0 days 00:47:57.044000,HAM,44,0 days 00:01:09.261000,13.0,5.0,,,0 days 00:00:23.735000,0 days 00:00:24.493000,0 days 00:00:21.033000,0 days 00:47:11.518000,0 days 00:47:36.011000,0 days 00:47:57.044000,291.0,280.0,318.0,330.0,True,SOFT,2.0,True,Ferrari,1,,,,False,True,2025,15,Dutch Grand Prix,Q,69.261,23.735,24.493,21.033,False,True
0 days 00:24:32.408000,HUL,27,0 days 00:01:10.195000,5.0,2.0,,,0 days 00:00:24.091000,0 days 00:00:24.869000,0 days 00:00:21.235000,0 days 00:23:46.304000,0 days 00:24:11.173000,0 days 00:24:32.408000,289.0,282.0,322.0,332.0,True,SOFT,2.0,True,Kick Sauber,1,,,,False,True,2025,15,Dutch Grand Prix,Q,70.195,24.091,24.869,21.235,False,True
0 days 00:55:13.618000,LAW,30,0 days 00:01:09.383000,11.0,4.0,,,0 days 00:00:23.740000,0 days 00:00:24.508000,0 days 00:00:21.135000,0 days 00:54:27.975000,0 days 00:54:52.483000,0 days 00:55:13.618000,290.0,281.0,319.0,329.0,True,SOFT,2.0,True,Racing Bulls,1,,,,False,True,2025,15,Dutch Grand Prix,Q,69.383,23.74,24.508,21.135,False,True
