team,leader_driver,teammate_driver,season,round,session_key,event_name,LapTimeSeconds_std_signed_gap,LapTimeSeconds_std_abs_gap,speed_min_std_signed_gap,speed_min_std_abs_gap,speed_mean_std_signed_gap,speed_mean_std_abs_gap,throttle_full_frac_std_signed_gap,throttle_full_frac_std_abs_gap,throttle_mid_frac_std_signed_gap,throttle_mid_frac_std_abs_gap,throttle_diff_abs_mean_std_signed_gap,throttle_diff_abs_mean_std_abs_gap,brake_active_frac_std_signed_gap,brake_active_frac_std_abs_gap,brake_on_count_std_signed_gap,brake_on_count_std_abs_gap,rpm_diff_abs_mean_std_signed_gap,rpm_diff_abs_mean_std_abs_gap,gear_change_count_std_signed_gap,gear_change_count_std_abs_gap,mean_style_distance_proxy,mean_signed_proxy
Ferrari,LEC,SAI,2021,7,2021_7_Q,French Grand Prix,0.013749370588185157,0.013749370588185157,0.06398461880488213,0.06398461880488213,-0.0038382047385719068,0.0038382047385719068,0.02100568850068354,0.02100568850068354,1.7118107371078355,1.7118107371078355,-0.20267171187898406,0.20267171187898406,0.36181249237879987,0.36181249237879987,0.4174881748335564,0.4174881748335564,-0.412824037591442,0.412824037591442,0.0,0.0,0.3209185036422941,0.19705171280049444
Ferrari,LEC,SAI,2021,8,2021_8_Q,Styrian Grand Prix,-0.02235441884745922,0.02235441884745922,-0.06398461880488213,0.06398461880488213,0.018045392664708424,0.018045392664708424,0.056959371672388966,0.056959371672388966,1.1248038673650542,1.1248038673650542,-0.23412456806492402,0.23412456806492402,-0.12902355977507096,0.12902355977507096,-0.4174881748335564,0.4174881748335564,-0.21846007151841226,0.21846007151841226,0.39890681761285457,0.39890681761285457,0.2684150861159311,0.051328003747070125
Ferrari,LEC,SAI,2021,9,2021_9_Q,Austrian Grand Prix,0.003834858463371298,0.003834858463371298,0.19195385641464635,0.19195385641464635,-0.020770350176449116,0.020770350176449116,-0.0785736371025445,0.0785736371025445,1.149440317248505,1.149440317248505,-0.14229246821253844,0.14229246821253844,-0.2283345916974202,0.2283345916974202,1.6699526993342255,1.6699526993342255,-0.2771227008380692,0.2771227008380692,0.13296893920428485,0.13296893920428485,0.3895244418692055,0.24010569226380118
Ferrari,LEC,SAI,2022,11,2022_11_Q,Austrian Grand Prix,-0.00495725606240693,0.00495725606240693,0.0,0.0,0.0031782201369699894,0.0031782201369699894,-0.23465382269152427,0.23465382269152427,0.45911643129387014,0.45911643129387014,-0.14504765820377938,0.14504765820377938,0.09934292878815357,0.09934292878815357,0.0,0.0,-0.3078546993517965,0.3078546993517965,0.5318757568171394,0.5318757568171394,0.178602677334564,0.04009999007266259
Ferrari,LEC,SAI,2022,12,2022_12_Q,French Grand Prix,-0.019548424849870138,0.019548424849870138,-0.06398461880488213,0.06398461880488213,0.0030671279909604125,0.0030671279909604125,-0.16000129329035853,0.16000129329035853,-0.17829452904562496,0.17829452904562496,0.04229824760023356,0.04229824760023356,-0.5131911969272555,0.5131911969272555,-0.8349763496671128,0.8349763496671128,0.012872512180149774,0.012872512180149774,0.5318757568171394,0.5318757568171394,0.23601100571735872,-0.11798827679966206
Ferrari,LEC,SAI,2022,13,2022_13_Q,Hungarian Grand Prix,0.013655837454931744,0.013655837454931744,-0.44789233163417486,0.44789233163417486,-0.21548776043033693,0.21548776043033693,-0.22405980615460877,0.22405980615460877,0.0,0.0,0.28582345887566973,0.28582345887566973,-0.43407777502901784,0.43407777502901784,0.0,0.0,-0.28554627924670056,0.28554627924670056,0.39890681761285457,0.39890681761285457,0.2305450066438295,-0.0908677838551383
Ferrari,LEC,SAI,2022,14,2022_14_Q,Belgian Grand Prix,0.02375741584625376,0.02375741584625376,0.2559384752195285,0.2559384752195285,-0.10785601586210072,0.10785601586210072,-0.010881571163551297,0.010881571163551297,-0.1001435989798185,0.1001435989798185,-0.0020682010094377435,0.0020682010094377435,-0.36589970155039026,0.36589970155039026,0.0,0.0,-0.32798879221767,0.32798879221767,0.2659378784085697,0.2659378784085697,0.14604716502573206,-0.03692041113086167
Ferrari,LEC,SAI,2022,15,2022_15_Q,Dutch Grand Prix,-0.006640852460960377,0.006640852460960377,-0.06398461880488213,0.06398461880488213,-0.0732874621831087,0.0732874621831087,0.02548019840789417,0.02548019840789417,0.4965100329432853,0.4965100329432853,0.20835174822151523,0.20835174822151523,-0.4605181978045189,0.4605181978045189,0.4174881748335564,0.4174881748335564,-0.22816298391298076,0.22816298391298076,0.13296893920428485,0.13296893920428485,0.21133932087769866,0.044820497844408516
Ferrari,LEC,SAI,2022,16,2022_16_Q,Italian Grand Prix,-0.025066879711794884,0.025066879711794884,0.0,0.0,0.018436867315987548,0.018436867315987548,-0.14669554687084796,0.14669554687084796,0.35673567691017677,0.35673567691017677,0.39847518320816777,0.39847518320816777,-0.19113601488547374,0.19113601488547374,0.0,0.0,-0.35001971385340996,0.35001971385340996,0.39890681761285457,0.39890681761285457,0.1885472700368713,0.04596363897256601
Ferrari,LEC,SAI,2022,18,2022_18_Q,Japanese Grand Prix,-0.004396057262890443,0.004396057262890443,0.06398461880488213,0.06398461880488213,0.006339935879431934,0.006339935879431934,0.20597669800324495,0.20597669800324495,0.2877675919271896,0.2877675919271896,0.06367491442572538,0.06367491442572538,-0.7707025051917027,0.7707025051917027,0.0,0.0,-0.5644660177899946,0.5644660177899946,-0.5318757568171394,0.5318757568171394,0.24991840961022013,-0.1243696578021253
Ferrari,LEC,SAI,2022,19,2022_19_Q,United States Grand Prix,0.00607965366144389,0.00607965366144389,0.06398461880488213,0.06398461880488213,0.14659121240242523,0.14659121240242523,0.4048308607628505,0.4048308607628505,-0.12472374808194832,0.12472374808194832,-0.33010835675277717,0.33010835675277717,-0.27728774513557564,0.27728774513557564,-1.2524645245006691,1.2524645245006691,0.06664383311858793,0.06664383311858793,0.0,0.0,0.267271455322116,-0.12964541957207804
Ferrari,LEC,SAI,2022,1,2022_1_Q,Bahrain Grand Prix,-0.01206577418963171,0.01206577418963171,0.3199230940244106,0.3199230940244106,0.15053403984553468,0.15053403984553468,0.298145619085164,0.298145619085164,0.7469022263338864,0.7469022263338864,-0.33941052651807285,0.33941052651807285,0.15166621548632353,0.15166621548632353,0.4174881748335564,0.4174881748335564,-0.36125122997925885,0.36125122997925885,0.6648446960214243,0.6648446960214243,0.34622315963172634,0.20367765349433364
Ferrari,LEC,SAI,2022,20,2022_20_Q,Mexico City Grand Prix,0.019080759183605734,0.019080759183605734,0.19195385641464635,0.19195385641464635,0.026747440389617405,0.026747440389617405,0.010438854739541181,0.010438854739541181,1.186558911742623,1.186558911742623,-0.3015112139787705,0.3015112139787705,0.23532807008120832,0.23532807008120832,0.4174881748335564,0.4174881748335564,-0.19523115697955085,0.19523115697955085,0.5318757568171394,0.5318757568171394,0.31162141951602595,0.21227294532436164
Ferrari,LEC,SAI,2022,22,2022_22_Q,Abu Dhabi Grand Prix,-0.014029969987945394,0.014029969987945394,0.12796923760976425,0.12796923760976425,0.16494187135366284,0.16494187135366284,0.28626803579386406,0.28626803579386406,0.5293124555297433,0.5293124555297433,-0.43646164883540955,0.43646164883540955,-0.010326063155820148,0.010326063155820148,-0.4174881748335564,0.4174881748335564,-0.42468764521674507,0.42468764521674507,-0.13296893920428485,0.13296893920428485,0.2544454041520796,-0.032747084094672696
Ferrari,LEC,SAI,2022,2,2022_2_Q,Saudi Arabian Grand Prix,-0.016555364585775566,0.016555364585775566,-0.2559384752195285,0.2559384752195285,0.01810408334547093,0.01810408334547093,0.0306076871158908,0.0306076871158908,1.0179720584244014,1.0179720584244014,-0.7120996909741023,0.7120996909741023,-0.18063680790036082,0.18063680790036082,-0.4174881748335564,0.4174881748335564,-0.5327113782667693,0.5327113782667693,0.2659378784085697,0.2659378784085697,0.34480515990744254,-0.078280818448576
Ferrari,LEC,SAI,2022,3,2022_3_Q,Australian Grand Prix,-0.05621341308503233,0.05621341308503233,0.06398461880488213,0.06398461880488213,0.09289986855200975,0.09289986855200975,0.09929229835650466,0.09929229835650466,0.8758616323294975,0.8758616323294975,-0.6705694698702975,0.6705694698702975,0.2223723754910447,0.2223723754910447,0.8349763496671128,0.8349763496671128,-0.3466098384130348,0.3466098384130348,0.13296893920428485,0.13296893920428485,0.3395748803773701,0.12489633610369719
Ferrari,LEC,SAI,2022,5,2022_5_Q,Miami Grand Prix,-0.01777129531806328,0.01777129531806328,0.0,0.0,-0.09352431977977582,0.09352431977977582,-0.30661956064678125,0.30661956064678125,1.0343452158990594,1.0343452158990594,-0.08815326190343238,0.08815326190343238,0.04997338543228804,0.04997338543228804,1.2524645245006691,1.2524645245006691,-0.2357833159247727,0.2357833159247727,0.2659378784085697,0.2659378784085697,0.33445727578134116,0.18608692506677607
Ferrari,LEC,SAI,2022,6,2022_6_Q,Spanish Grand Prix,-0.03890978343323345,0.03890978343323345,0.06398461880488213,0.06398461880488213,-0.015914748477492524,0.015914748477492524,0.2241729676728685,0.2241729676728685,1.286014343088478,1.286014343088478,0.2912226576988784,0.2912226576988784,-0.4307517245450287,0.4307517245450287,0.0,0.0,-0.32856542019287177,0.32856542019287177,0.0,0.0,0.2679536263913733,0.10512529106164806
Ferrari,LEC,SAI,2022,7,2022_7_Q,Monaco Grand Prix,-0.02104495498191676,0.02104495498191676,0.12796923760976425,0.12796923760976425,-0.026060631534731968,0.026060631534731968,0.8657013913058902,0.8657013913058902,-0.4076497460483973,0.4076497460483973,0.23602325873721847,0.23602325873721847,-0.5762804080452216,0.5762804080452216,0.8349763496671128,0.8349763496671128,0.2687285834226704,0.2687285834226704,0.2659378784085697,0.2659378784085697,0.3630372439761494,0.15683009585409582
Ferrari,LEC,SAI,2022,8,2022_8_Q,Azerbaijan Grand Prix,-0.04255757563009926,0.04255757563009926,0.12796923760976425,0.12796923760976425,0.18374184561855786,0.18374184561855786,0.2137932620264939,0.2137932620264939,1.5234629696024942,1.5234629696024942,0.11156996892997696,0.11156996892997696,-0.2572528557791092,0.2572528557791092,1.2524645245006691,1.2524645245006691,-0.5990932631460862,0.5990932631460862,0.5318757568171394,0.5318757568171394,0.484378125966039,0.3045973870549802
Ferrari,LEC,SAI,2023,11,2023_11_Q,Hungarian Grand Prix,-0.06650205774285851,0.06650205774285851,0.2559384752195285,0.2559384752195285,-0.054928204690555614,0.054928204690555614,0.13832246345049387,0.13832246345049387,0.3308382657730314,0.3308382657730314,0.18073560736327446,0.18073560736327446,-0.5790751201705995,0.5790751201705995,0.0,0.0,-0.6266154126236596,0.6266154126236596,0.2659378784085697,0.2659378784085697,0.2498893485442571,-0.015534810501277524
Ferrari,LEC,SAI,2023,14,2023_14_Q,Italian Grand Prix,0.006266719927949385,0.006266719927949385,0.2559384752195285,0.2559384752195285,0.09920746925102523,0.09920746925102523,0.1071096708475572,0.1071096708475572,0.401766431054896,0.401766431054896,-0.06757247874130118,0.06757247874130118,-0.6916892473716891,0.6916892473716891,-0.8349763496671128,0.8349763496671128,-0.13792716619533407,0.13792716619533407,0.0,0.0,0.26024540082763936,-0.08618764756744808
Ferrari,LEC,SAI,2023,15,2023_15_Q,Singapore Grand Prix,0.007389117526985017,0.007389117526985017,0.19195385641464635,0.19195385641464635,0.05472914126251095,0.05472914126251095,0.03485411591079527,0.03485411591079527,0.080822468795345,0.080822468795345,0.0023973581431401252,0.0023973581431401252,-0.36826371694171905,0.36826371694171905,0.4174881748335564,0.4174881748335564,-0.22991959524751227,0.22991959524751227,1.1967204528385638,1.1967204528385638,0.2584537997914774,0.13881713735363116
Ferrari,LEC,SAI,2023,16,2023_16_Q,Japanese Grand Prix,-0.02880820504191277,0.02880820504191277,0.06398461880488213,0.06398461880488213,0.05270629238697771,0.05270629238697771,0.04850558435016617,0.04850558435016617,0.6865526763608761,0.6865526763608761,-0.20630649263773396,0.20630649263773396,-0.45003453297869406,0.45003453297869406,1.6699526993342255,1.6699526993342255,-0.040278207521800946,0.040278207521800946,-0.13296893920428485,0.13296893920428485,0.3380098248621554,0.16633054938527012
Ferrari,LEC,SAI,2023,17,2023_17_Q,Qatar Grand Prix,-0.08455395246068069,0.08455395246068069,0.2559384752195285,0.2559384752195285,-0.0016722577182317244,0.0016722577182317244,-0.20235476490809085,0.20235476490809085,1.2093810909858946,1.2093810909858946,-0.43821881893978915,0.43821881893978915,-1.6156059391546513,1.6156059391546513,-2.0874408741677817,2.0874408741677817,-0.34552206043348915,0.34552206043348915,0.39890681761285457,0.39890681761285457,0.6639595051600993,-0.2911142283964437
Ferrari,LEC,SAI,2023,18,2023_18_Q,United States Grand Prix,-0.020764355582157855,0.020764355582157855,0.0,0.0,-0.012428607921560093,0.012428607921560093,0.06126466197270937,0.06126466197270937,0.8272894858591244,0.8272894858591244,-0.27210050211044545,0.27210050211044545,-0.059344932528121196,0.059344932528121196,2.9224172238348944,2.9224172238348944,-0.046720605285872796,0.046720605285872796,0.5318757568171394,0.5318757568171394,0.47542061319120243,0.39314881250557104
Ferrari,LEC,SAI,2023,19,2023_19_Q,Mexico City Grand Prix,-0.006266719927949385,0.006266719927949385,0.06398461880488213,0.06398461880488213,0.04329974839068468,0.04329974839068468,0.19727417447923296,0.19727417447923296,-0.10726830699447135,0.10726830699447135,-0.2346535423436016,0.2346535423436016,0.2253181216206671,0.2253181216206671,-0.4174881748335564,0.4174881748335564,-0.02330347552325622,0.02330347552325622,0.0,0.0,0.13188568829183017,-0.025910355632736814
Ferrari,LEC,SAI,2023,1,2023_1_Q,Bahrain Grand Prix,-0.014404102520956384,0.014404102520956384,-0.06398461880488213,0.06398461880488213,0.002241227857423762,0.002241227857423762,0.15337119526123072,0.15337119526123072,1.1701514664315946,1.1701514664315946,-0.10344214415815933,0.10344214415815933,0.14005232145398092,0.14005232145398092,-0.4174881748335564,0.4174881748335564,-0.3342623608179258,0.3342623608179258,0.6648446960214243,0.6648446960214243,0.3064242308161134,0.11970795058901744
Ferrari,LEC,SAI,2023,21,2023_21_Q,Las Vegas Grand Prix,-0.004115457863130206,0.004115457863130206,-0.3199230940244106,0.3199230940244106,-0.003905892757370615,0.003905892757370615,-0.008149343312562394,0.008149343312562394,1.4179387024899535,1.4179387024899535,0.04516843061562866,0.04516843061562866,0.5625501905862466,0.5625501905862466,0.8349763496671128,0.8349763496671128,-0.018646027027506708,0.018646027027506708,0.5318757568171394,0.5318757568171394,0.3747249245161062,0.30377696151911004
Ferrari,LEC,SAI,2023,22,2023_22_Q,Abu Dhabi Grand Prix,-0.10793723577392213,0.10793723577392213,0.511876950439057,0.511876950439057,0.08790949557705084,0.08790949557705084,0.193180366819551,0.193180366819551,1.0458239836227108,1.0458239836227108,-0.0702287624890453,0.0702287624890453,-0.5379370039435987,0.5379370039435987,0.0,0.0,-0.5380164992438609,0.5380164992438609,-0.2659378784085697,0.2659378784085697,0.3358848176317366,0.031873341659937285
Ferrari,LEC,SAI,2023,2,2023_2_Q,Saudi Arabian Grand Prix,-0.04779543109226509,0.04779543109226509,0.2559384752195285,0.2559384752195285,-0.14192376453563402,0.14192376453563402,0.05635683924035153,0.05635683924035153,0.15444819282957506,0.15444819282957506,-0.11246399649396503,0.11246399649396503,-0.18087461644153932,0.18087461644153932,-0.4174881748335564,0.4174881748335564,-0.2553840009046059,0.2553840009046059,0.0,0.0,0.1622673491591021,-0.06891864770121106
Ferrari,LEC,SAI,2023,4,2023_4_Q,Azerbaijan Grand Prix,-0.07604243733466137,0.07604243733466137,0.3839077128292927,0.3839077128292927,-0.10295355973994762,0.10295355973994762,0.08567435215185477,0.08567435215185477,1.6060716629468696,1.6060716629468696,0.0660655540103555,0.0660655540103555,-0.19160968273957912,0.19160968273957912,0.8349763496671128,0.8349763496671128,-0.757353470028731,0.757353470028731,0.7978136352257091,0.7978136352257091,0.4902468416674114,0.26465501169882755
Ferrari,LEC,SAI,2023,5,2023_5_Q,Miami Grand Prix,-0.017210096518545465,0.017210096518545465,-0.06398461880488213,0.06398461880488213,0.011951219642461168,0.011951219642461168,0.08026817042661427,0.08026817042661427,1.582891060333887,1.582891060333887,-0.218831935702169,0.218831935702169,-0.7850968551364127,0.7850968551364127,0.8349763496671128,0.8349763496671128,-0.36786317186152906,0.36786317186152906,-0.13296893920428485,0.13296893920428485,0.4096042417297898,0.09241311828422522
Ferrari,LEC,SAI,2023,6,2023_6_Q,Monaco Grand Prix,-0.014871768187220788,0.014871768187220788,-0.06398461880488213,0.06398461880488213,-0.009640181589120691,0.009640181589120691,0.0825996800820776,0.0825996800820776,0.40450614549760144,0.40450614549760144,-0.15563787131611925,0.15563787131611925,-0.34457878715470674,0.34457878715470674,0.4174881748335564,0.4174881748335564,-0.5121688573810457,0.5121688573810457,0.7978136352257091,0.7978136352257091,0.28032897200720397,0.06015255512058493
Ferrari,LEC,SAI,2023,9,2023_9_Q,Austrian Grand Prix,-0.013281704921922082,0.013281704921922082,0.19195385641464635,0.19195385641464635,0.034710627268005584,0.034710627268005584,0.057468070102579025,0.057468070102579025,0.698755808677622,0.698755808677622,-0.23486208903159317,0.23486208903159317,-1.1755200141349027,1.1755200141349027,0.4174881748335564,0.4174881748335564,-0.46684301811146606,0.46684301811146606,0.39890681761285457,0.39890681761285457,0.36897901811091477,-0.009122347129062009
Ferrari,LEC,SAI,2024,10,2024_10_Q,Spanish Grand Prix,0.007014984993972697,0.007014984993972697,-0.06398461880488213,0.06398461880488213,0.030453667379737565,0.030453667379737565,-0.3521491746483267,0.3521491746483267,1.3466277612367474,1.3466277612367474,-0.0774768769757797,0.0774768769757797,0.47068964482845516,0.47068964482845516,-0.8349763496671128,0.8349763496671128,-0.4980185277144791,0.4980185277144791,0.39890681761285457,0.39890681761285457,0.4080298423862348,0.04270873282411872
Ferrari,LEC,SAI,2024,11,2024_11_Q,Austrian Grand Prix,0.018051894717822186,0.018051894717822186,0.12796923760976425,0.12796923760976425,-0.1787346321832236,0.1787346321832236,-0.2704186327521746,0.2704186327521746,1.062225528586453,1.062225528586453,0.20171980492894187,0.20171980492894187,-0.5218764474719139,0.5218764474719139,0.0,0.0,-0.09630290038330429,0.09630290038330429,-0.13296893920428485,0.13296893920428485,0.2610268017837883,0.020966491384808016
Ferrari,LEC,SAI,2024,15,2024_15_Q,Dutch Grand Prix,-0.031053000239985362,0.031053000239985362,-0.06398461880488213,0.06398461880488213,0.2829833520550565,0.2829833520550565,-0.032855885338313295,0.032855885338313295,1.1809758348404482,1.1809758348404482,-0.6289850426177955,0.6289850426177955,-0.9468337784646369,0.9468337784646369,-0.4174881748335564,0.4174881748335564,-0.45292085643371,0.45292085643371,-0.6648446960214243,0.6648446960214243,0.4702925239649808,-0.1775006865858799
Ferrari,LEC,SAI,2024,16,2024_16_Q,Italian Grand Prix,-0.0005611987995178157,0.0005611987995178157,0.19195385641464635,0.19195385641464635,0.08676156668654775,0.08676156668654775,0.06731308401460218,0.06731308401460218,0.7195969453034187,0.7195969453034187,-0.1301420221903231,0.1301420221903231,-0.19561148142231202,0.19561148142231202,-0.4174881748335564,0.4174881748335564,-0.040447217212879145,0.040447217212879145,0.39890681761285457,0.39890681761285457,0.2248782364490658,0.06802821755734811
Ferrari,LEC,SAI,2024,17,2024_17_Q,Azerbaijan Grand Prix,-0.041154578631306046,0.041154578631306046,0.2559384752195285,0.2559384752195285,7.989788233627319e-05,7.989788233627319e-05,0.052838754205118056,0.052838754205118056,1.8175137848856782,1.8175137848856782,-0.0934213154264542,0.0934213154264542,-0.20251817791957105,0.20251817791957105,0.8349763496671128,0.8349763496671128,-0.2168204204460826,0.2168204204460826,0.39890681761285457,0.39890681761285457,0.3914168571896043,0.2806339587049214
Ferrari,LEC,SAI,2024,18,2024_18_Q,Singapore Grand Prix,-0.03376546110432103,0.03376546110432103,-0.06398461880488213,0.06398461880488213,0.026960513396773755,0.026960513396773755,0.014906125100055172,0.014906125100055172,1.5650479136525928,1.5650479136525928,-0.41227902377607956,0.41227902377607956,-0.014159576046367224,0.014159576046367224,0.8349763496671128,0.8349763496671128,-0.6730431015396385,0.6730431015396385,0.39890681761285457,0.39890681761285457,0.40380295007006783,0.16435659381581005
Ferrari,LEC,SAI,2024,19,2024_19_Q,United States Grand Prix,0.008230915726260411,0.008230915726260411,0.19195385641464635,0.19195385641464635,0.03477302525448914,0.03477302525448914,-0.1463965140029375,0.1463965140029375,1.1729150460466777,1.1729150460466777,0.18345279212548507,0.18345279212548507,0.20150014334191632,0.20150014334191632,0.8349763496671128,0.8349763496671128,0.03840777824444269,0.03840777824444269,0.2659378784085697,0.2659378784085697,0.30785442992325374,0.27857512712266624
Ferrari,LEC,SAI,2024,1,2024_1_Q,Bahrain Grand Prix,-0.03198833157251417,0.03198833157251417,0.06398461880488213,0.06398461880488213,0.021576273212235007,0.021576273212235007,-0.24597304583072957,0.24597304583072957,1.2486514814552834,1.2486514814552834,0.047582888869835076,0.047582888869835076,-0.19752119333986767,0.19752119333986767,0.4174881748335564,0.4174881748335564,-0.3444818241678234,0.3444818241678234,0.2659378784085697,0.2659378784085697,0.2885185710495296,0.1245256920673427
Ferrari,LEC,SAI,2024,20,2024_20_Q,Mexico City Grand Prix,0.02983706950769632,0.02983706950769632,-0.2559384752195285,0.2559384752195285,-0.07348410289387695,0.07348410289387695,-0.38144952339154875,0.38144952339154875,1.2807314465149369,1.2807314465149369,-0.033007977593157115,0.033007977593157115,-0.26528592826041975,0.26528592826041975,0.4174881748335564,0.4174881748335564,-0.610920306239428,0.610920306239428,0.2659378784085697,0.2659378784085697,0.3614080882862718,0.03739082556668001
Ferrari,LEC,SAI,2024,22,2024_22_Q,Las Vegas Grand Prix,0.03488785870335666,0.03488785870335666,0.06398461880488213,0.06398461880488213,0.08637472059357727,0.08637472059357727,0.08946731210849185,0.08946731210849185,1.2646590013424257,1.2646590013424257,-0.14006344956233316,0.14006344956233316,-0.37998765894943815,0.37998765894943815,0.8349763496671128,0.8349763496671128,-0.7860905308640066,0.7860905308640066,-0.13296893920428485,0.13296893920428485,0.38134604397999095,0.09352392826397835
Ferrari,LEC,SAI,2024,23,2024_23_Q,Qatar Grand Prix,-0.01767776218480987,0.01767776218480987,0.3199230940244106,0.3199230940244106,0.0003083600141041771,0.0003083600141041771,0.08674206005999113,0.08674206005999113,0.7798043749065495,0.7798043749065495,-0.6842121518925925,0.6842121518925925,-0.877377635927847,0.877377635927847,-0.4174881748335564,0.4174881748335564,-0.4380987700624346,0.4380987700624346,0.13296893920428485,0.13296893920428485,0.3754601323110581,-0.11151076666919002
Ferrari,LEC,SAI,2024,24,2024_24_Q,Abu Dhabi Grand Prix,0.014591168787463209,0.014591168787463209,-0.06398461880488213,0.06398461880488213,-0.10289053888098063,0.10289053888098063,0.2426173482003768,0.2426173482003768,1.1160522778054742,1.1160522778054742,-0.08476165039893291,0.08476165039893291,-0.8727957635365813,0.8727957635365813,0.0,0.0,-0.4242093136590479,0.4242093136590479,-0.39890681761285457,0.39890681761285457,0.3320809497686593,-0.05742879080999652
Ferrari,LEC,BEA,2024,2,2024_2_Q,Saudi Arabian Grand Prix,-0.07959669639827377,0.07959669639827377,0.06398461880488213,0.06398461880488213,0.11139667256035546,0.11139667256035546,-0.25266534510077865,0.25266534510077865,1.0904521135654146,1.0904521135654146,0.07228636243408194,0.07228636243408194,-0.21455365774061483,0.21455365774061483,0.0,0.0,-0.6470778699560367,0.6470778699560367,0.0,0.0,0.2532013336560438,0.014422619816903015
Ferrari,LEC,SAI,2024,4,2024_4_Q,Japanese Grand Prix,0.009727445858308363,0.009727445858308363,0.06398461880488213,0.06398461880488213,-0.037972013037729874,0.037972013037729874,0.012437053515589365,0.012437053515589365,0.7994059561714637,0.7994059561714637,-0.2259566773291761,0.2259566773291761,-0.12820525563769083,0.12820525563769083,0.8349763496671128,0.8349763496671128,-0.09832937810154647,0.09832937810154647,0.13296893920428485,0.13296893920428485,0.2343963687327785,0.13630370391154978
Ferrari,LEC,SAI,2024,5,2024_5_Q,Chinese Grand Prix,-0.0007482650660233113,0.0007482650660233113,-0.19195385641464635,0.19195385641464635,0.08792068168550735,0.08792068168550735,0.10269466547863747,0.10269466547863747,0.9888717011636365,0.9888717011636365,-0.021848994266630284,0.021848994266630284,-0.6430948830377237,0.6430948830377237,2.5049290490013383,2.5049290490013383,-0.14287641651972605,0.14287641651972605,0.5318757568171394,0.5318757568171394,0.5216814269451008,0.321576943884151
Ferrari,LEC,SAI,2024,6,2024_6_Q,Miami Grand Prix,-0.006827918727465872,0.006827918727465872,0.06398461880488213,0.06398461880488213,0.11431837038583949,0.11431837038583949,0.07481137579491115,0.07481137579491115,0.00437761135660664,0.00437761135660664,-0.5866445502880056,0.5866445502880056,-0.15710880243279962,0.15710880243279962,0.4174881748335564,0.4174881748335564,-0.264590710395582,0.264590710395582,0.13296893920428485,0.13296893920428485,0.18231210722239335,-0.020722289146377245
Ferrari,LEC,SAI,2024,7,2024_7_Q,Emilia Romagna Grand Prix,-0.02459921404553048,0.02459921404553048,0.44789233163417486,0.44789233163417486,0.11727114716317187,0.11727114716317187,0.15283977768257784,0.15283977768257784,0.3493542193069937,0.3493542193069937,-0.4889675452034332,0.4889675452034332,-0.35555262521212677,0.35555262521212677,0.0,0.0,-0.593221142268423,0.593221142268423,0.2659378784085697,0.2659378784085697,0.27956358809250015,-0.012904517253402553
Ferrari,LEC,SAI,2024,8,2024_8_Q,Monaco Grand Prix,-0.023196217046735943,0.023196217046735943,0.12796923760976425,0.12796923760976425,-0.1604799730441544,0.1604799730441544,-0.1577336446312297,0.1577336446312297,0.26624521699757286,0.26624521699757286,-0.5031349276088565,0.5031349276088565,0.45837317288511953,0.45837317288511953,1.2524645245006691,1.2524645245006691,-0.36110998050888493,0.36110998050888493,0.2659378784085697,0.2659378784085697,0.3576644773241557,0.11653352875618342
Ferrari,LEC,HAM,2025,10,2025_10_Q,Canadian Grand Prix,0.009353313325297373,0.009353313325297373,-0.06398461880488213,0.06398461880488213,-0.0035696894119732884,0.0035696894119732884,5.337677715805281,5.337677715805281,-6.332031610507454,6.332031610507454,-0.07757632353469224,0.07757632353469224,-0.30090605107411966,0.30090605107411966,0.0,0.0,0.16132066092733363,0.16132066092733363,-0.5318757568171394,0.5318757568171394,1.2818295740208174,-0.18015923600923484
Ferrari,LEC,HAM,2025,11,2025_11_Q,Austrian Grand Prix,-0.011878707923126213,0.011878707923126213,-0.06398461880488213,0.06398461880488213,0.03034925909209919,0.03034925909209919,5.1903292321293115,5.1903292321293115,-5.405067807719713,5.405067807719713,-0.06476302890502438,0.06476302890502438,-0.22619536421058875,0.22619536421058875,0.0,0.0,-0.2867446201043053,0.2867446201043053,-0.2659378784085697,0.2659378784085697,1.1545250517297618,-0.11038935348547987
Ferrari,LEC,HAM,2025,12,2025_12_Q,British Grand Prix,0.003460725930358978,0.003460725930358978,0.12796923760976425,0.12796923760976425,-0.013543701036574495,0.013543701036574495,0.15763735010448138,0.15763735010448138,-0.40644461733213094,0.40644461733213094,-0.1830721245050449,0.1830721245050449,-0.31643646462246217,0.31643646462246217,0.4174881748335564,0.4174881748335564,-0.38509703688761665,0.38509703688761665,-0.13296893920428485,0.13296893920428485,0.21441183720662754,-0.0731007395109953
Ferrari,LEC,HAM,2025,13,2025_13_Q,Belgian Grand Prix,-0.07145931380526543,0.07145931380526543,0.0,0.0,0.171236901523699,0.171236901523699,4.813570700452054,4.813570700452054,-5.188202073374548,5.188202073374548,-0.4730212790561382,0.4730212790561382,-0.5698917929431958,0.5698917929431958,-0.4174881748335564,0.4174881748335564,-0.15075347689284604,0.15075347689284604,-0.5318757568171394,0.5318757568171394,1.2387499469698442,-0.2417884265746936
