Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,season,round,event_name,session_name,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,session_max_rainfall,session_is_dry_by_weather,source_label,session_key,compound_upper,is_wet_compound,is_slick_compound,session_is_dry_final,dry_flag_source,lap_key,analysis_team,leader_driver
0 days 01:15:19.089000,HAM,44,0 days 00:01:32.237000,18.0,5.0,,,0 days 00:00:24.729000,0 days 00:00:36.845000,0 days 00:00:30.663000,0 days 01:14:11.581000,0 days 01:14:48.426000,0 days 01:15:19.089000,243.0,196.0,208.0,323.0,True,ULTRASOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,18,United States Grand Prix,Q,92.237,24.729,36.845,30.663,,,2018_2022_q_backfill,2018_18_Q,ULTRASOFT,False,True,True,compound_inference,2018_r18_Q_HAM_lap18,Mercedes,HAM
0 days 01:07:35.420000,RIC,3,0 days 00:01:33.494000,10.0,3.0,,,0 days 00:00:24.984000,0 days 00:00:37.713000,0 days 00:00:30.797000,0 days 01:06:26.910000,0 days 01:07:04.623000,0 days 01:07:35.420000,250.0,190.0,207.0,314.0,True,ULTRASOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2018,18,United States Grand Prix,Q,93.494,24.984,37.713,30.797,,,2018_2022_q_backfill,2018_18_Q,ULTRASOFT,False,True,True,compound_inference,2018_r18_Q_RIC_lap10,Red Bull Racing,VER
0 days 00:23:27.844000,VER,33,0 days 00:01:34.766000,2.0,1.0,,,0 days 00:00:25.444000,0 days 00:00:37.833000,0 days 00:00:31.489000,0 days 00:22:18.522000,0 days 00:22:56.355000,0 days 00:23:27.844000,243.0,192.0,201.0,308.0,True,ULTRASOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2018,18,United States Grand Prix,Q,94.766,25.444,37.833,31.489,,,2018_2022_q_backfill,2018_18_Q,ULTRASOFT,False,True,True,compound_inference,2018_r18_Q_VER_lap2,Red Bull Racing,VER
0 days 01:06:23.178000,BOT,77,0 days 00:01:15.160000,18.0,5.0,,,0 days 00:00:26.995000,0 days 00:00:28.528000,0 days 00:00:19.637000,0 days 01:05:35.013000,0 days 01:06:03.541000,0 days 01:06:23.178000,319.0,293.0,257.0,346.0,True,HYPERSOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,19,Mexican Grand Prix,Q,75.16,26.995,28.528,19.637,,,2018_2022_q_backfill,2018_19_Q,HYPERSOFT,False,True,True,compound_inference,2018_r19_Q_BOT_lap18,Mercedes,HAM
0 days 01:15:37.958000,HAM,44,0 days 00:01:14.894000,19.0,6.0,,,0 days 00:00:26.867000,0 days 00:00:28.612000,0 days 00:00:19.415000,0 days 01:14:49.931000,0 days 01:15:18.543000,0 days 01:15:37.958000,317.0,292.0,257.0,347.0,True,HYPERSOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,19,Mexican Grand Prix,Q,74.894,26.867,28.612,19.415,,,2018_2022_q_backfill,2018_19_Q,HYPERSOFT,False,True,True,compound_inference,2018_r19_Q_HAM_lap19,Mercedes,HAM
0 days 01:15:13.178000,RIC,3,0 days 00:01:14.759000,14.0,5.0,,,0 days 00:00:27.131000,0 days 00:00:28.353000,0 days 00:00:19.275000,0 days 01:14:25.550000,0 days 01:14:53.903000,0 days 01:15:13.178000,313.0,293.0,255.0,341.0,True,HYPERSOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2018,19,Mexican Grand Prix,Q,74.759,27.131,28.353,19.275,,,2018_2022_q_backfill,2018_19_Q,HYPERSOFT,False,True,True,compound_inference,2018_r19_Q_RIC_lap14,Red Bull Racing,VER
0 days 01:07:05.198000,VER,33,0 days 00:01:14.785000,11.0,4.0,,,0 days 00:00:26.929000,0 days 00:00:28.541000,0 days 00:00:19.315000,0 days 01:06:17.342000,0 days 01:06:45.883000,0 days 01:07:05.198000,314.0,290.0,256.0,339.0,True,HYPERSOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2018,19,Mexican Grand Prix,Q,74.785,26.929,28.541,19.315,,,2018_2022_q_backfill,2018_19_Q,HYPERSOFT,False,True,True,compound_inference,2018_r19_Q_VER_lap11,Red Bull Racing,VER
0 days 01:08:18.654000,BOT,77,0 days 00:01:07.441000,13.0,4.0,,,0 days 00:00:17.445000,0 days 00:00:34.371000,0 days 00:00:15.625000,0 days 01:07:28.658000,0 days 01:08:03.029000,0 days 01:08:18.654000,328.0,272.0,328.0,330.0,True,SUPERSOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,20,Brazilian Grand Prix,Q,67.441,17.445,34.371,15.625,,,2018_2022_q_backfill,2018_20_Q,SUPERSOFT,False,True,True,compound_inference,2018_r20_Q_BOT_lap13,Mercedes,HAM
0 days 01:15:40.377000,HAM,44,0 days 00:01:07.281000,16.0,5.0,,,0 days 00:00:17.487000,0 days 00:00:34.122000,0 days 00:00:15.672000,0 days 01:14:50.583000,0 days 01:15:24.705000,0 days 01:15:40.377000,329.0,273.0,328.0,330.0,True,SUPERSOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,20,Brazilian Grand Prix,Q,67.281,17.487,34.122,15.672,,,2018_2022_q_backfill,2018_20_Q,SUPERSOFT,False,True,True,compound_inference,2018_r20_Q_HAM_lap16,Mercedes,HAM
0 days 01:08:36.700000,RIC,3,0 days 00:01:07.780000,12.0,4.0,,,0 days 00:00:17.654000,0 days 00:00:34.232000,0 days 00:00:15.894000,0 days 01:07:46.574000,0 days 01:08:20.806000,0 days 01:08:36.700000,320.0,264.0,318.0,321.0,True,SUPERSOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2018,20,Brazilian Grand Prix,Q,67.78,17.654,34.232,15.894,,,2018_2022_q_backfill,2018_20_Q,SUPERSOFT,False,True,True,compound_inference,2018_r20_Q_RIC_lap12,Red Bull Racing,VER
0 days 01:08:32.475000,VER,33,0 days 00:01:07.778000,12.0,4.0,,,0 days 00:00:17.639000,0 days 00:00:34.228000,0 days 00:00:15.911000,0 days 01:07:42.336000,0 days 01:08:16.564000,0 days 01:08:32.475000,319.0,265.0,316.0,321.0,True,SUPERSOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2018,20,Brazilian Grand Prix,Q,67.778,17.639,34.228,15.911,,,2018_2022_q_backfill,2018_20_Q,SUPERSOFT,False,True,True,compound_inference,2018_r20_Q_VER_lap12,Red Bull Racing,VER
0 days 01:15:43.015000,BOT,77,0 days 00:01:34.956000,17.0,5.0,,,0 days 00:00:16.995000,0 days 00:00:40.521000,0 days 00:00:37.440000,0 days 01:14:25.054000,0 days 01:15:05.575000,0 days 01:15:43.015000,288.0,312.0,224.0,326.0,True,HYPERSOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,21,Abu Dhabi Grand Prix,Q,94.956,16.995,40.521,37.44,,,2018_2022_q_backfill,2018_21_Q,HYPERSOFT,False,True,True,compound_inference,2018_r21_Q_BOT_lap17,Mercedes,HAM
0 days 01:15:32.192000,HAM,44,0 days 00:01:34.794000,17.0,5.0,,,0 days 00:00:16.893000,0 days 00:00:40.545000,0 days 00:00:37.356000,0 days 01:14:14.291000,0 days 01:14:54.836000,0 days 01:15:32.192000,293.0,308.0,223.0,320.0,True,HYPERSOFT,2.0,True,Mercedes,1.0,,,,False,True,2018,21,Abu Dhabi Grand Prix,Q,94.794,16.893,40.545,37.356,,,2018_2022_q_backfill,2018_21_Q,HYPERSOFT,False,True,True,compound_inference,2018_r21_Q_HAM_lap17,Mercedes,HAM
0 days 01:15:49.689000,RIC,3,0 days 00:01:35.401000,15.0,5.0,,,0 days 00:00:17.127000,0 days 00:00:41.011000,0 days 00:00:37.263000,0 days 01:14:31.415000,0 days 01:15:12.426000,0 days 01:15:49.689000,286.0,307.0,224.0,319.0,True,HYPERSOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2018,21,Abu Dhabi Grand Prix,Q,95.401,17.127,41.011,37.263,,,2018_2022_q_backfill,2018_21_Q,HYPERSOFT,False,True,True,compound_inference,2018_r21_Q_RIC_lap15,Red Bull Racing,VER
0 days 01:07:51.783000,VER,33,0 days 00:01:35.589000,11.0,4.0,,,0 days 00:00:17.094000,0 days 00:00:40.861000,0 days 00:00:37.634000,0 days 01:06:33.288000,0 days 01:07:14.149000,0 days 01:07:51.783000,285.0,307.0,223.0,318.0,True,HYPERSOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2018,21,Abu Dhabi Grand Prix,Q,95.589,17.094,40.861,37.634,,,2018_2022_q_backfill,2018_21_Q,HYPERSOFT,False,True,True,compound_inference,2018_r21_Q_VER_lap11,Red Bull Racing,VER
0 days 01:07:41.959000,LEC,16,0 days 00:01:21.442000,13.0,4.0,,,0 days 00:00:26.949000,0 days 00:00:22.230000,0 days 00:00:32.263000,0 days 01:06:47.466000,0 days 01:07:09.696000,0 days 01:07:41.959000,281.0,285.0,304.0,317.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,1,Australian Grand Prix,Q,81.442,26.949,22.23,32.263,,,2018_2022_q_backfill,2019_1_Q,SOFT,False,True,True,compound_inference,2019_r01_Q_LEC_lap13,Ferrari,LEC
0 days 01:15:36.185000,VET,5,0 days 00:01:21.190000,15.0,5.0,,,0 days 00:00:26.955000,0 days 00:00:22.201000,0 days 00:00:32.034000,0 days 01:14:41.950000,0 days 01:15:04.151000,0 days 01:15:36.185000,280.0,283.0,303.0,315.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,1,Australian Grand Prix,Q,81.19,26.955,22.201,32.034,,,2018_2022_q_backfill,2019_1_Q,SOFT,False,True,True,compound_inference,2019_r01_Q_VET_lap15,Ferrari,LEC
0 days 01:07:20.037000,BOT,77,0 days 00:01:20.598000,15.0,4.0,,,0 days 00:00:26.653000,0 days 00:00:21.877000,0 days 00:00:32.068000,0 days 01:06:26.092000,0 days 01:06:47.969000,0 days 01:07:20.037000,283.0,286.0,296.0,320.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,1,Australian Grand Prix,Q,80.598,26.653,21.877,32.068,,,2018_2022_q_backfill,2019_1_Q,SOFT,False,True,True,compound_inference,2019_r01_Q_BOT_lap15,Mercedes,HAM
0 days 01:15:01.877000,HAM,44,0 days 00:01:20.486000,17.0,5.0,,,0 days 00:00:26.613000,0 days 00:00:21.962000,0 days 00:00:31.911000,0 days 01:14:08.004000,0 days 01:14:29.966000,0 days 01:15:01.877000,283.0,286.0,303.0,317.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,1,Australian Grand Prix,Q,80.486,26.613,21.962,31.911,,,2018_2022_q_backfill,2019_1_Q,SOFT,False,True,True,compound_inference,2019_r01_Q_HAM_lap17,Mercedes,HAM
0 days 00:25:16.378000,GAS,10,0 days 00:01:23.020000,2.0,1.0,,,0 days 00:00:27.667000,0 days 00:00:22.547000,0 days 00:00:32.806000,0 days 00:24:21.025000,0 days 00:24:43.572000,0 days 00:25:16.378000,280.0,283.0,301.0,316.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2019,1,Australian Grand Prix,Q,83.02,27.667,22.547,32.806,,,2018_2022_q_backfill,2019_1_Q,SOFT,False,True,True,compound_inference,2019_r01_Q_GAS_lap2,Red Bull Racing,VER
0 days 01:16:17.531000,VER,33,0 days 00:01:21.320000,16.0,5.0,,,0 days 00:00:26.829000,0 days 00:00:22.252000,0 days 00:00:32.239000,0 days 01:15:23.040000,0 days 01:15:45.292000,0 days 01:16:17.531000,282.0,283.0,301.0,317.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2019,1,Australian Grand Prix,Q,81.32,26.829,22.252,32.239,,,2018_2022_q_backfill,2019_1_Q,SOFT,False,True,True,compound_inference,2019_r01_Q_VER_lap16,Red Bull Racing,VER
0 days 01:16:00.601000,LEC,16,0 days 00:01:27.866000,12.0,4.0,,,0 days 00:00:27.762000,0 days 00:00:38.066000,0 days 00:00:22.038000,0 days 01:15:00.497000,0 days 01:15:38.563000,0 days 01:16:00.601000,250.0,272.0,295.0,323.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,2,Bahrain Grand Prix,Q,87.866,27.762,38.066,22.038,,,2018_2022_q_backfill,2019_2_Q,SOFT,False,True,True,compound_inference,2019_r02_Q_LEC_lap12,Ferrari,LEC
0 days 01:15:19.848000,VET,5,0 days 00:01:28.160000,12.0,4.0,,,0 days 00:00:27.825000,0 days 00:00:38.189000,0 days 00:00:22.146000,0 days 01:14:19.513000,0 days 01:14:57.702000,0 days 01:15:19.848000,248.0,270.0,295.0,321.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,2,Bahrain Grand Prix,Q,88.16,27.825,38.189,22.146,,,2018_2022_q_backfill,2019_2_Q,SOFT,False,True,True,compound_inference,2019_r02_Q_VET_lap12,Ferrari,LEC
0 days 01:15:33.565000,BOT,77,0 days 00:01:28.256000,14.0,5.0,,,0 days 00:00:28.029000,0 days 00:00:38.103000,0 days 00:00:22.124000,0 days 01:14:33.338000,0 days 01:15:11.441000,0 days 01:15:33.565000,248.0,268.0,292.0,322.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,2,Bahrain Grand Prix,Q,88.256,28.029,38.103,22.124,,,2018_2022_q_backfill,2019_2_Q,SOFT,False,True,True,compound_inference,2019_r02_Q_BOT_lap14,Mercedes,HAM
0 days 01:07:44.693000,HAM,44,0 days 00:01:28.190000,11.0,3.0,,,0 days 00:00:27.946000,0 days 00:00:38.137000,0 days 00:00:22.107000,0 days 01:06:44.449000,0 days 01:07:22.586000,0 days 01:07:44.693000,248.0,269.0,292.0,321.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,2,Bahrain Grand Prix,Q,88.19,27.946,38.137,22.107,,,2018_2022_q_backfill,2019_2_Q,SOFT,False,True,True,compound_inference,2019_r02_Q_HAM_lap11,Mercedes,HAM
0 days 00:47:22.235000,GAS,10,0 days 00:01:29.526000,8.0,3.0,,,0 days 00:00:28.350000,0 days 00:00:38.671000,0 days 00:00:22.505000,0 days 00:46:21.059000,0 days 00:46:59.730000,0 days 00:47:22.235000,246.0,267.0,290.0,320.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2019,2,Bahrain Grand Prix,Q,89.526,28.35,38.671,22.505,,,2018_2022_q_backfill,2019_2_Q,SOFT,False,True,True,compound_inference,2019_r02_Q_GAS_lap8,Red Bull Racing,VER
0 days 01:15:55.740000,VER,33,0 days 00:01:28.752000,11.0,4.0,,,0 days 00:00:28.138000,0 days 00:00:38.331000,0 days 00:00:22.283000,0 days 01:14:55.126000,0 days 01:15:33.457000,0 days 01:15:55.740000,247.0,269.0,291.0,319.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2019,2,Bahrain Grand Prix,Q,88.752,28.138,38.331,22.283,,,2018_2022_q_backfill,2019_2_Q,SOFT,False,True,True,compound_inference,2019_r02_Q_VER_lap11,Red Bull Racing,VER
0 days 01:16:20.208000,LEC,16,0 days 00:01:31.865000,15.0,5.0,,,0 days 00:00:24.010000,0 days 00:00:27.133000,0 days 00:00:40.722000,0 days 01:15:12.353000,0 days 01:15:39.486000,0 days 01:16:20.208000,286.0,281.0,274.0,324.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,3,Chinese Grand Prix,Q,91.865,24.01,27.133,40.722,,,2018_2022_q_backfill,2019_3_Q,SOFT,False,True,True,compound_inference,2019_r03_Q_LEC_lap15,Ferrari,LEC
0 days 01:16:24.284000,VET,5,0 days 00:01:31.848000,15.0,5.0,,,0 days 00:00:23.933000,0 days 00:00:27.195000,0 days 00:00:40.720000,0 days 01:15:16.369000,0 days 01:15:43.564000,0 days 01:16:24.284000,286.0,281.0,275.0,325.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,3,Chinese Grand Prix,Q,91.848,23.933,27.195,40.72,,,2018_2022_q_backfill,2019_3_Q,SOFT,False,True,True,compound_inference,2019_r03_Q_VET_lap15,Ferrari,LEC
0 days 01:16:15.672000,BOT,77,0 days 00:01:31.547000,14.0,5.0,,,0 days 00:00:24.047000,0 days 00:00:27.051000,0 days 00:00:40.449000,0 days 01:15:08.172000,0 days 01:15:35.223000,0 days 01:16:15.672000,284.0,281.0,271.0,317.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,3,Chinese Grand Prix,Q,91.547,24.047,27.051,40.449,,,2018_2022_q_backfill,2019_3_Q,SOFT,False,True,True,compound_inference,2019_r03_Q_BOT_lap14,Mercedes,HAM
0 days 01:08:08.797000,HAM,44,0 days 00:01:31.570000,11.0,4.0,,,0 days 00:00:24.119000,0 days 00:00:27.211000,0 days 00:00:40.240000,0 days 01:07:01.346000,0 days 01:07:28.557000,0 days 01:08:08.797000,285.0,277.0,271.0,319.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,3,Chinese Grand Prix,Q,91.57,24.119,27.211,40.24,,,2018_2022_q_backfill,2019_3_Q,SOFT,False,True,True,compound_inference,2019_r03_Q_HAM_lap11,Mercedes,HAM
0 days 01:08:37.778000,GAS,10,0 days 00:01:32.930000,11.0,4.0,,,0 days 00:00:24.353000,0 days 00:00:27.723000,0 days 00:00:40.854000,0 days 01:07:29.201000,0 days 01:07:56.924000,0 days 01:08:37.778000,280.0,275.0,266.0,315.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2019,3,Chinese Grand Prix,Q,92.93,24.353,27.723,40.854,,,2018_2022_q_backfill,2019_3_Q,SOFT,False,True,True,compound_inference,2019_r03_Q_GAS_lap11,Red Bull Racing,VER
0 days 01:08:30.620000,VER,33,0 days 00:01:32.089000,11.0,4.0,,,0 days 00:00:24.079000,0 days 00:00:27.374000,0 days 00:00:40.636000,0 days 01:07:22.610000,0 days 01:07:49.984000,0 days 01:08:30.620000,281.0,277.0,269.0,314.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2019,3,Chinese Grand Prix,Q,92.089,24.079,27.374,40.636,,,2018_2022_q_backfill,2019_3_Q,SOFT,False,True,True,compound_inference,2019_r03_Q_VER_lap11,Red Bull Racing,VER
0 days 00:23:10.560000,LEC,16,0 days 00:01:41.426000,4.0,1.0,,,0 days 00:00:35.605000,0 days 00:00:40.890000,0 days 00:00:24.931000,0 days 00:22:04.739000,0 days 00:22:45.629000,0 days 00:23:10.560000,236.0,245.0,332.0,313.0,True,SOFT,4.0,True,Ferrari,1.0,,,,False,True,2019,4,Azerbaijan Grand Prix,Q,101.426,35.605,40.89,24.931,,,2018_2022_q_backfill,2019_4_Q,SOFT,False,True,True,compound_inference,2019_r04_Q_LEC_lap4,Ferrari,LEC
0 days 02:08:24.763000,VET,5,0 days 00:01:40.797000,22.0,5.0,,,0 days 00:00:35.326000,0 days 00:00:40.473000,0 days 00:00:24.998000,0 days 02:07:19.292000,0 days 02:07:59.765000,0 days 02:08:24.763000,237.0,245.0,328.0,309.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,4,Azerbaijan Grand Prix,Q,100.797,35.326,40.473,24.998,,,2018_2022_q_backfill,2019_4_Q,SOFT,False,True,True,compound_inference,2019_r04_Q_VET_lap22,Ferrari,LEC
0 days 02:08:32.785000,BOT,77,0 days 00:01:40.495000,19.0,5.0,,,0 days 00:00:35.359000,0 days 00:00:40.400000,0 days 00:00:24.736000,0 days 02:07:27.649000,0 days 02:08:08.049000,0 days 02:08:32.785000,226.0,251.0,328.0,315.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,4,Azerbaijan Grand Prix,Q,100.495,35.359,40.4,24.736,,,2018_2022_q_backfill,2019_4_Q,SOFT,False,True,True,compound_inference,2019_r04_Q_BOT_lap19,Mercedes,HAM
0 days 02:08:35.089000,HAM,44,0 days 00:01:40.554000,20.0,5.0,,,0 days 00:00:35.603000,0 days 00:00:40.253000,0 days 00:00:24.698000,0 days 02:07:30.138000,0 days 02:08:10.391000,0 days 02:08:35.089000,225.0,240.0,330.0,315.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,4,Azerbaijan Grand Prix,Q,100.554,35.603,40.253,24.698,,,2018_2022_q_backfill,2019_4_Q,SOFT,False,True,True,compound_inference,2019_r04_Q_HAM_lap20,Mercedes,HAM
0 days 00:28:10.598000,GAS,10,0 days 00:01:41.335000,4.0,1.0,,,0 days 00:00:35.565000,0 days 00:00:40.866000,0 days 00:00:24.904000,0 days 00:27:04.828000,0 days 00:27:45.694000,0 days 00:28:10.598000,229.0,232.0,334.0,316.0,True,SOFT,4.0,True,Red Bull Racing,1.0,,,,False,True,2019,4,Azerbaijan Grand Prix,Q,101.335,35.565,40.866,24.904,,,2018_2022_q_backfill,2019_4_Q,SOFT,False,True,True,compound_inference,2019_r04_Q_GAS_lap4,Red Bull Racing,VER
0 days 02:02:44.936000,VER,33,0 days 00:01:41.069000,14.0,4.0,,,0 days 00:00:35.482000,0 days 00:00:40.462000,0 days 00:00:25.125000,0 days 02:01:39.349000,0 days 02:02:19.811000,0 days 02:02:44.936000,230.0,246.0,326.0,309.0,True,SOFT,4.0,True,Red Bull Racing,1.0,,,,False,True,2019,4,Azerbaijan Grand Prix,Q,101.069,35.482,40.462,25.125,,,2018_2022_q_backfill,2019_4_Q,SOFT,False,True,True,compound_inference,2019_r04_Q_VER_lap14,Red Bull Racing,VER
0 days 01:15:30.090000,LEC,16,0 days 00:01:16.588000,18.0,5.0,,,0 days 00:00:21.550000,0 days 00:00:28.405000,0 days 00:00:26.633000,0 days 01:14:35.052000,0 days 01:15:03.457000,0 days 01:15:30.090000,295.0,298.0,290.0,319.0,True,SOFT,4.0,True,Ferrari,1.0,,,,False,True,2019,5,Spanish Grand Prix,Q,76.588,21.55,28.405,26.633,,,2018_2022_q_backfill,2019_5_Q,SOFT,False,True,True,compound_inference,2019_r05_Q_LEC_lap18,Ferrari,LEC
0 days 01:06:37.121000,VET,5,0 days 00:01:16.272000,13.0,4.0,,,0 days 00:00:21.284000,0 days 00:00:28.377000,0 days 00:00:26.611000,0 days 01:05:42.133000,0 days 01:06:10.510000,0 days 01:06:37.121000,294.0,294.0,286.0,324.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,5,Spanish Grand Prix,Q,76.272,21.284,28.377,26.611,,,2018_2022_q_backfill,2019_5_Q,SOFT,False,True,True,compound_inference,2019_r05_Q_VET_lap13,Ferrari,LEC
0 days 01:06:30.887000,BOT,77,0 days 00:01:15.406000,14.0,5.0,,,0 days 00:00:21.488000,0 days 00:00:28.040000,0 days 00:00:25.878000,0 days 01:05:36.969000,0 days 01:06:05.009000,0 days 01:06:30.887000,283.0,303.0,288.0,317.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,5,Spanish Grand Prix,Q,75.406,21.488,28.04,25.878,,,2018_2022_q_backfill,2019_5_Q,SOFT,False,True,True,compound_inference,2019_r05_Q_BOT_lap14,Mercedes,HAM
0 days 00:44:45.356000,HAM,44,0 days 00:01:16.038000,8.0,2.0,,,0 days 00:00:21.646000,0 days 00:00:28.280000,0 days 00:00:26.112000,0 days 00:43:50.964000,0 days 00:44:19.244000,0 days 00:44:45.356000,287.0,306.0,284.0,314.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,5,Spanish Grand Prix,Q,76.038,21.646,28.28,26.112,,,2018_2022_q_backfill,2019_5_Q,SOFT,False,True,True,compound_inference,2019_r05_Q_HAM_lap8,Mercedes,HAM
0 days 01:07:10.041000,GAS,10,0 days 00:01:16.708000,13.0,4.0,,,0 days 00:00:21.921000,0 days 00:00:28.429000,0 days 00:00:26.358000,0 days 01:06:15.254000,0 days 01:06:43.683000,0 days 01:07:10.041000,286.0,297.0,284.0,312.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2019,5,Spanish Grand Prix,Q,76.708,21.921,28.429,26.358,,,2018_2022_q_backfill,2019_5_Q,SOFT,False,True,True,compound_inference,2019_r05_Q_GAS_lap13,Red Bull Racing,VER
0 days 01:06:59.645000,VER,33,0 days 00:01:16.357000,8.0,3.0,,,0 days 00:00:21.761000,0 days 00:00:28.274000,0 days 00:00:26.322000,0 days 01:06:05.049000,0 days 01:06:33.323000,0 days 01:06:59.645000,290.0,300.0,283.0,314.0,True,SOFT,2.0,True,Red Bull Racing,1.0,,,,False,True,2019,5,Spanish Grand Prix,Q,76.357,21.761,28.274,26.322,,,2018_2022_q_backfill,2019_5_Q,SOFT,False,True,True,compound_inference,2019_r05_Q_VER_lap8,Red Bull Racing,VER
0 days 00:21:41.699000,LEC,16,0 days 00:01:12.149000,4.0,1.0,,,0 days 00:00:18.978000,0 days 00:00:34.053000,0 days 00:00:19.118000,0 days 00:20:48.528000,0 days 00:21:22.581000,0 days 00:21:41.699000,225.0,199.0,277.0,289.0,True,SOFT,4.0,True,Ferrari,1.0,,,,False,True,2019,6,Monaco Grand Prix,Q,72.149,18.978,34.053,19.118,,,2018_2022_q_backfill,2019_6_Q,SOFT,False,True,True,compound_inference,2019_r06_Q_LEC_lap4,Ferrari,LEC
0 days 01:05:37.408000,VET,5,0 days 00:01:10.947000,23.0,5.0,,,0 days 00:00:18.531000,0 days 00:00:33.444000,0 days 00:00:18.972000,0 days 01:04:44.992000,0 days 01:05:18.436000,0 days 01:05:37.408000,227.0,208.0,278.0,289.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,6,Monaco Grand Prix,Q,70.947,18.531,33.444,18.972,,,2018_2022_q_backfill,2019_6_Q,SOFT,False,True,True,compound_inference,2019_r06_Q_VET_lap23,Ferrari,LEC
0 days 01:05:32.503000,BOT,77,0 days 00:01:10.252000,22.0,4.0,,,0 days 00:00:18.354000,0 days 00:00:33.026000,0 days 00:00:18.872000,0 days 01:04:40.605000,0 days 01:05:13.631000,0 days 01:05:32.503000,227.0,210.0,271.0,283.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,6,Monaco Grand Prix,Q,70.252,18.354,33.026,18.872,,,2018_2022_q_backfill,2019_6_Q,SOFT,False,True,True,compound_inference,2019_r06_Q_BOT_lap22,Mercedes,HAM
0 days 01:14:42.570000,HAM,44,0 days 00:01:10.166000,27.0,5.0,,,0 days 00:00:18.280000,0 days 00:00:33.096000,0 days 00:00:18.790000,0 days 01:13:50.684000,0 days 01:14:23.780000,0 days 01:14:42.570000,227.0,211.0,273.0,283.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,6,Monaco Grand Prix,Q,70.166,18.28,33.096,18.79,,,2018_2022_q_backfill,2019_6_Q,SOFT,False,True,True,compound_inference,2019_r06_Q_HAM_lap27,Mercedes,HAM
0 days 01:08:43.753000,GAS,10,0 days 00:01:11.041000,20.0,4.0,,,0 days 00:00:18.779000,0 days 00:00:33.370000,0 days 00:00:18.892000,0 days 01:07:51.491000,0 days 01:08:24.861000,0 days 01:08:43.753000,224.0,204.0,270.0,280.0,True,SOFT,4.0,True,Red Bull Racing,1.0,,,,False,True,2019,6,Monaco Grand Prix,Q,71.041,18.779,33.37,18.892,,,2018_2022_q_backfill,2019_6_Q,SOFT,False,True,True,compound_inference,2019_r06_Q_GAS_lap20,Red Bull Racing,VER
