team,leader_driver,teammate_driver,season,round,session_key,event_name,feature,leader_minus_teammate,abs_gap
Mercedes,HAM,BOT,2021,4,2021_4_Q,Spanish Grand Prix,rpm_diff_abs_mean,8.317610062893039,8.317610062893039
Mercedes,HAM,BOT,2021,4,2021_4_Q,Spanish Grand Prix,gear_change_count,-1.0,1.0
Mercedes,HAM,BOT,2021,5,2021_5_Q,Monaco Grand Prix,LapTimeSeconds,0.4939999999999998,0.4939999999999998
Mercedes,HAM,BOT,2021,5,2021_5_Q,Monaco Grand Prix,speed_min,-2.0,2.0
Mercedes,HAM,BOT,2021,5,2021_5_Q,Monaco Grand Prix,speed_mean,-0.7858751608751504,0.7858751608751504
Mercedes,HAM,BOT,2021,5,2021_5_Q,Monaco Grand Prix,throttle_full_frac,-0.013145798860084545,0.013145798860084545
Mercedes,HAM,BOT,2021,5,2021_5_Q,Monaco Grand Prix,throttle_mid_frac,0.052261445118587935,0.052261445118587935
Mercedes,HAM,BOT,2021,5,2021_5_Q,Monaco Grand Prix,throttle_diff_abs_mean,0.21151154046393295,0.21151154046393295
Mercedes,HAM,BOT,2021,5,2021_5_Q,Monaco Grand Prix,brake_active_frac,-0.0016087516087515963,0.0016087516087515963
Mercedes,HAM,BOT,2021,5,2021_5_Q,Monaco Grand Prix,brake_on_count,0.0,0.0
Mercedes,HAM,BOT,2021,5,2021_5_Q,Monaco Grand Prix,rpm_diff_abs_mean,-31.786313414704694,31.786313414704694
Mercedes,HAM,BOT,2021,5,2021_5_Q,Monaco Grand Prix,gear_change_count,-3.0,3.0
Mercedes,HAM,BOT,2021,6,2021_6_Q,Azerbaijan Grand Prix,LapTimeSeconds,-0.6559999999999917,0.6559999999999917
Mercedes,HAM,BOT,2021,6,2021_6_Q,Azerbaijan Grand Prix,speed_min,2.0,2.0
Mercedes,HAM,BOT,2021,6,2021_6_Q,Azerbaijan Grand Prix,speed_mean,1.0023584905660528,1.0023584905660528
Mercedes,HAM,BOT,2021,6,2021_6_Q,Azerbaijan Grand Prix,throttle_full_frac,0.0,0.0
Mercedes,HAM,BOT,2021,6,2021_6_Q,Azerbaijan Grand Prix,throttle_mid_frac,0.044811320754717,0.044811320754717
Mercedes,HAM,BOT,2021,6,2021_6_Q,Azerbaijan Grand Prix,throttle_diff_abs_mean,0.0378250591016549,0.0378250591016549
Mercedes,HAM,BOT,2021,6,2021_6_Q,Azerbaijan Grand Prix,brake_active_frac,0.0023584905660377353,0.0023584905660377353
Mercedes,HAM,BOT,2021,6,2021_6_Q,Azerbaijan Grand Prix,brake_on_count,1.0,1.0
Mercedes,HAM,BOT,2021,6,2021_6_Q,Azerbaijan Grand Prix,rpm_diff_abs_mean,2.4349881796690624,2.4349881796690624
Mercedes,HAM,BOT,2021,6,2021_6_Q,Azerbaijan Grand Prix,gear_change_count,1.0,1.0
Mercedes,HAM,BOT,2021,7,2021_7_Q,French Grand Prix,LapTimeSeconds,-0.1280000000000001,0.1280000000000001
Mercedes,HAM,BOT,2021,7,2021_7_Q,French Grand Prix,speed_min,-4.0,4.0
Mercedes,HAM,BOT,2021,7,2021_7_Q,French Grand Prix,speed_mean,0.21071631205674635,0.21071631205674635
Mercedes,HAM,BOT,2021,7,2021_7_Q,French Grand Prix,throttle_full_frac,-0.011709219858155984,0.011709219858155984
Mercedes,HAM,BOT,2021,7,2021_7_Q,French Grand Prix,throttle_mid_frac,0.03795035460992907,0.03795035460992907
Mercedes,HAM,BOT,2021,7,2021_7_Q,French Grand Prix,throttle_diff_abs_mean,0.33380392156862815,0.33380392156862815
Mercedes,HAM,BOT,2021,7,2021_7_Q,French Grand Prix,brake_active_frac,0.003063829787234046,0.003063829787234046
Mercedes,HAM,BOT,2021,7,2021_7_Q,French Grand Prix,brake_on_count,-1.0,1.0
Mercedes,HAM,BOT,2021,7,2021_7_Q,French Grand Prix,rpm_diff_abs_mean,-21.404577540106914,21.404577540106914
Mercedes,HAM,BOT,2021,7,2021_7_Q,French Grand Prix,gear_change_count,0.0,0.0
Mercedes,HAM,BOT,2021,8,2021_8_Q,Styrian Grand Prix,LapTimeSeconds,0.031999999999996476,0.031999999999996476
Mercedes,HAM,BOT,2021,8,2021_8_Q,Styrian Grand Prix,speed_min,0.0,0.0
Mercedes,HAM,BOT,2021,8,2021_8_Q,Styrian Grand Prix,speed_mean,-0.30614271527878145,0.30614271527878145
Mercedes,HAM,BOT,2021,8,2021_8_Q,Styrian Grand Prix,throttle_full_frac,-0.016158320329124787,0.016158320329124787
Mercedes,HAM,BOT,2021,8,2021_8_Q,Styrian Grand Prix,throttle_mid_frac,0.023421761952049952,0.023421761952049952
Mercedes,HAM,BOT,2021,8,2021_8_Q,Styrian Grand Prix,throttle_diff_abs_mean,0.15468839336763818,0.15468839336763818
Mercedes,HAM,BOT,2021,8,2021_8_Q,Styrian Grand Prix,brake_active_frac,-0.022102425876010773,0.022102425876010773
Mercedes,HAM,BOT,2021,8,2021_8_Q,Styrian Grand Prix,brake_on_count,-1.0,1.0
Mercedes,HAM,BOT,2021,8,2021_8_Q,Styrian Grand Prix,rpm_diff_abs_mean,14.877887364208107,14.877887364208107
Mercedes,HAM,BOT,2021,8,2021_8_Q,Styrian Grand Prix,gear_change_count,-1.0,1.0
Mercedes,HAM,BOT,2021,9,2021_9_Q,Austrian Grand Prix,LapTimeSeconds,-0.0350000000000108,0.0350000000000108
Mercedes,HAM,BOT,2021,9,2021_9_Q,Austrian Grand Prix,speed_min,-2.0,2.0
Mercedes,HAM,BOT,2021,9,2021_9_Q,Austrian Grand Prix,speed_mean,0.5639097744360697,0.5639097744360697
Mercedes,HAM,BOT,2021,9,2021_9_Q,Austrian Grand Prix,throttle_full_frac,-0.007518796992481258,0.007518796992481258
Mercedes,HAM,BOT,2021,9,2021_9_Q,Austrian Grand Prix,throttle_mid_frac,0.041353383458646614,0.041353383458646614
Mercedes,HAM,BOT,2021,9,2021_9_Q,Austrian Grand Prix,throttle_diff_abs_mean,0.060377358490566024,0.060377358490566024
Mercedes,HAM,BOT,2021,9,2021_9_Q,Austrian Grand Prix,brake_active_frac,-0.0037593984962406013,0.0037593984962406013
Mercedes,HAM,BOT,2021,9,2021_9_Q,Austrian Grand Prix,brake_on_count,-1.0,1.0
Mercedes,HAM,BOT,2021,9,2021_9_Q,Austrian Grand Prix,rpm_diff_abs_mean,-13.418867924528342,13.418867924528342
Mercedes,HAM,BOT,2021,9,2021_9_Q,Austrian Grand Prix,gear_change_count,1.0,1.0
Mercedes,HAM,RUS,2022,11,2022_11_Q,Austrian Grand Prix,LapTimeSeconds,0.022999999999996135,0.022999999999996135
Mercedes,HAM,RUS,2022,11,2022_11_Q,Austrian Grand Prix,speed_min,4.0,4.0
Mercedes,HAM,RUS,2022,11,2022_11_Q,Austrian Grand Prix,speed_mean,0.03689759036143414,0.03689759036143414
Mercedes,HAM,RUS,2022,11,2022_11_Q,Austrian Grand Prix,throttle_full_frac,-0.004467871485943853,0.004467871485943853
Mercedes,HAM,RUS,2022,11,2022_11_Q,Austrian Grand Prix,throttle_mid_frac,0.021485943775100408,0.021485943775100408
Mercedes,HAM,RUS,2022,11,2022_11_Q,Austrian Grand Prix,throttle_diff_abs_mean,-0.2616075043865571,0.2616075043865571
Mercedes,HAM,RUS,2022,11,2022_11_Q,Austrian Grand Prix,brake_active_frac,0.035793172690763056,0.035793172690763056
Mercedes,HAM,RUS,2022,11,2022_11_Q,Austrian Grand Prix,brake_on_count,1.0,1.0
Mercedes,HAM,RUS,2022,11,2022_11_Q,Austrian Grand Prix,rpm_diff_abs_mean,23.68000067485491,23.68000067485491
Mercedes,HAM,RUS,2022,11,2022_11_Q,Austrian Grand Prix,gear_change_count,3.0,3.0
Mercedes,HAM,RUS,2022,12,2022_12_Q,French Grand Prix,LapTimeSeconds,-0.36599999999999966,0.36599999999999966
Mercedes,HAM,RUS,2022,12,2022_12_Q,French Grand Prix,speed_min,3.0,3.0
Mercedes,HAM,RUS,2022,12,2022_12_Q,French Grand Prix,speed_mean,3.087819513187327,3.087819513187327
Mercedes,HAM,RUS,2022,12,2022_12_Q,French Grand Prix,throttle_full_frac,0.007542884263339822,0.007542884263339822
Mercedes,HAM,RUS,2022,12,2022_12_Q,French Grand Prix,throttle_mid_frac,0.09683707369991185,0.09683707369991185
Mercedes,HAM,RUS,2022,12,2022_12_Q,French Grand Prix,throttle_diff_abs_mean,0.593473479617411,0.593473479617411
Mercedes,HAM,RUS,2022,12,2022_12_Q,French Grand Prix,brake_active_frac,-0.02568818224964406,0.02568818224964406
Mercedes,HAM,RUS,2022,12,2022_12_Q,French Grand Prix,brake_on_count,-3.0,3.0
Mercedes,HAM,RUS,2022,12,2022_12_Q,French Grand Prix,rpm_diff_abs_mean,-4.689564046169835,4.689564046169835
Mercedes,HAM,RUS,2022,12,2022_12_Q,French Grand Prix,gear_change_count,-10.0,10.0
Mercedes,HAM,RUS,2022,13,2022_13_Q,Hungarian Grand Prix,LapTimeSeconds,0.6580000000000013,0.6580000000000013
Mercedes,HAM,RUS,2022,13,2022_13_Q,Hungarian Grand Prix,speed_min,-4.0,4.0
Mercedes,HAM,RUS,2022,13,2022_13_Q,Hungarian Grand Prix,speed_mean,-2.222334592421106,2.222334592421106
Mercedes,HAM,RUS,2022,13,2022_13_Q,Hungarian Grand Prix,throttle_full_frac,-0.023650542220056026,0.023650542220056026
Mercedes,HAM,RUS,2022,13,2022_13_Q,Hungarian Grand Prix,throttle_mid_frac,0.0803216766175216,0.0803216766175216
Mercedes,HAM,RUS,2022,13,2022_13_Q,Hungarian Grand Prix,throttle_diff_abs_mean,-0.7704974355198901,0.7704974355198901
Mercedes,HAM,RUS,2022,13,2022_13_Q,Hungarian Grand Prix,brake_active_frac,0.03668819300597051,0.03668819300597051
Mercedes,HAM,RUS,2022,13,2022_13_Q,Hungarian Grand Prix,brake_on_count,1.0,1.0
Mercedes,HAM,RUS,2022,13,2022_13_Q,Hungarian Grand Prix,rpm_diff_abs_mean,15.164261699673602,15.164261699673602
Mercedes,HAM,RUS,2022,13,2022_13_Q,Hungarian Grand Prix,gear_change_count,0.0,0.0
Mercedes,HAM,RUS,2022,14,2022_14_Q,Belgian Grand Prix,LapTimeSeconds,-0.04099999999999682,0.04099999999999682
Mercedes,HAM,RUS,2022,14,2022_14_Q,Belgian Grand Prix,speed_min,1.0,1.0
Mercedes,HAM,RUS,2022,14,2022_14_Q,Belgian Grand Prix,speed_mean,0.5470737913485948,0.5470737913485948
Mercedes,HAM,RUS,2022,14,2022_14_Q,Belgian Grand Prix,throttle_full_frac,-0.03562340966921118,0.03562340966921118
Mercedes,HAM,RUS,2022,14,2022_14_Q,Belgian Grand Prix,throttle_mid_frac,0.07633587786259544,0.07633587786259544
Mercedes,HAM,RUS,2022,14,2022_14_Q,Belgian Grand Prix,throttle_diff_abs_mean,-0.11734693877551017,0.11734693877551017
Mercedes,HAM,RUS,2022,14,2022_14_Q,Belgian Grand Prix,brake_active_frac,-0.0203562340966921,0.0203562340966921
Mercedes,HAM,RUS,2022,14,2022_14_Q,Belgian Grand Prix,brake_on_count,-3.0,3.0
Mercedes,HAM,RUS,2022,14,2022_14_Q,Belgian Grand Prix,rpm_diff_abs_mean,-7.084183673469397,7.084183673469397
Mercedes,HAM,RUS,2022,14,2022_14_Q,Belgian Grand Prix,gear_change_count,-8.0,8.0
Mercedes,HAM,RUS,2022,15,2022_15_Q,Dutch Grand Prix,LapTimeSeconds,-0.17600000000000193,0.17600000000000193
Mercedes,HAM,RUS,2022,15,2022_15_Q,Dutch Grand Prix,speed_min,1.0,1.0
Mercedes,HAM,RUS,2022,15,2022_15_Q,Dutch Grand Prix,speed_mean,-1.3840144816542477,1.3840144816542477
Mercedes,HAM,RUS,2022,15,2022_15_Q,Dutch Grand Prix,throttle_full_frac,-0.0019773027918958963,0.0019773027918958963
Mercedes,HAM,RUS,2022,15,2022_15_Q,Dutch Grand Prix,throttle_mid_frac,0.17054932813479076,0.17054932813479076
Mercedes,HAM,RUS,2022,15,2022_15_Q,Dutch Grand Prix,throttle_diff_abs_mean,-0.8031986531986526,0.8031986531986526
Mercedes,HAM,RUS,2022,15,2022_15_Q,Dutch Grand Prix,brake_active_frac,-0.026011278980714342,0.026011278980714342
Mercedes,HAM,RUS,2022,15,2022_15_Q,Dutch Grand Prix,brake_on_count,-4.0,4.0
Mercedes,HAM,RUS,2022,15,2022_15_Q,Dutch Grand Prix,rpm_diff_abs_mean,-4.796717171717148,4.796717171717148
Mercedes,HAM,RUS,2022,15,2022_15_Q,Dutch Grand Prix,gear_change_count,-3.0,3.0
Mercedes,HAM,RUS,2022,16,2022_16_Q,Italian Grand Prix,LapTimeSeconds,-0.018000000000000682,0.018000000000000682
Mercedes,HAM,RUS,2022,16,2022_16_Q,Italian Grand Prix,speed_min,0.0,0.0
Mercedes,HAM,RUS,2022,16,2022_16_Q,Italian Grand Prix,speed_mean,-1.3691103893364982,1.3691103893364982
Mercedes,HAM,RUS,2022,16,2022_16_Q,Italian Grand Prix,throttle_full_frac,-0.047960517990466967,0.047960517990466967
Mercedes,HAM,RUS,2022,16,2022_16_Q,Italian Grand Prix,throttle_mid_frac,0.09824102585734172,0.09824102585734172
Mercedes,HAM,RUS,2022,16,2022_16_Q,Italian Grand Prix,throttle_diff_abs_mean,0.08695190684937337,0.08695190684937337
Mercedes,HAM,RUS,2022,16,2022_16_Q,Italian Grand Prix,brake_active_frac,0.004998523642805924,0.004998523642805924
Mercedes,HAM,RUS,2022,16,2022_16_Q,Italian Grand Prix,brake_on_count,0.0,0.0
Mercedes,HAM,RUS,2022,16,2022_16_Q,Italian Grand Prix,rpm_diff_abs_mean,-26.09499750565209,26.09499750565209
Mercedes,HAM,RUS,2022,16,2022_16_Q,Italian Grand Prix,gear_change_count,-1.0,1.0
Mercedes,HAM,RUS,2022,18,2022_18_Q,Japanese Grand Prix,LapTimeSeconds,-0.1280000000000001,0.1280000000000001
Mercedes,HAM,RUS,2022,18,2022_18_Q,Japanese Grand Prix,speed_min,1.0,1.0
Mercedes,HAM,RUS,2022,18,2022_18_Q,Japanese Grand Prix,speed_mean,2.288046414810225,2.288046414810225
Mercedes,HAM,RUS,2022,18,2022_18_Q,Japanese Grand Prix,throttle_full_frac,0.03063908941937199,0.03063908941937199
Mercedes,HAM,RUS,2022,18,2022_18_Q,Japanese Grand Prix,throttle_mid_frac,-0.0073962531555870625,0.0073962531555870625
Mercedes,HAM,RUS,2022,18,2022_18_Q,Japanese Grand Prix,throttle_diff_abs_mean,-0.0060949529512397405,0.0060949529512397405
Mercedes,HAM,RUS,2022,18,2022_18_Q,Japanese Grand Prix,brake_active_frac,0.00667877231055404,0.00667877231055404
Mercedes,HAM,RUS,2022,18,2022_18_Q,Japanese Grand Prix,brake_on_count,1.0,1.0
Mercedes,HAM,RUS,2022,18,2022_18_Q,Japanese Grand Prix,rpm_diff_abs_mean,-7.789332050185294,7.789332050185294
Mercedes,HAM,RUS,2022,18,2022_18_Q,Japanese Grand Prix,gear_change_count,-5.0,5.0
Mercedes,HAM,RUS,2022,19,2022_19_Q,United States Grand Prix,LapTimeSeconds,-0.04099999999999682,0.04099999999999682
Mercedes,HAM,RUS,2022,19,2022_19_Q,United States Grand Prix,speed_min,-1.0,1.0
Mercedes,HAM,RUS,2022,19,2022_19_Q,United States Grand Prix,speed_mean,-1.0852111799308943,1.0852111799308943
Mercedes,HAM,RUS,2022,19,2022_19_Q,United States Grand Prix,throttle_full_frac,-0.007897849295029458,0.007897849295029458
Mercedes,HAM,RUS,2022,19,2022_19_Q,United States Grand Prix,throttle_mid_frac,0.03547418220299417,0.03547418220299417
Mercedes,HAM,RUS,2022,19,2022_19_Q,United States Grand Prix,throttle_diff_abs_mean,-0.10242566510172146,0.10242566510172146
Mercedes,HAM,RUS,2022,19,2022_19_Q,United States Grand Prix,brake_active_frac,0.028214385757415417,0.028214385757415417
Mercedes,HAM,RUS,2022,19,2022_19_Q,United States Grand Prix,brake_on_count,0.0,0.0
Mercedes,HAM,RUS,2022,19,2022_19_Q,United States Grand Prix,rpm_diff_abs_mean,21.53298122065729,21.53298122065729
Mercedes,HAM,RUS,2022,19,2022_19_Q,United States Grand Prix,gear_change_count,-1.0,1.0
Mercedes,HAM,RUS,2022,1,2022_1_Q,Bahrain Grand Prix,LapTimeSeconds,-0.20399999999999352,0.20399999999999352
Mercedes,HAM,RUS,2022,1,2022_1_Q,Bahrain Grand Prix,speed_min,2.0,2.0
Mercedes,HAM,RUS,2022,1,2022_1_Q,Bahrain Grand Prix,speed_mean,5.193548387096769,5.193548387096769
Mercedes,HAM,RUS,2022,1,2022_1_Q,Bahrain Grand Prix,throttle_full_frac,0.02052785923753664,0.02052785923753664
Mercedes,HAM,RUS,2022,1,2022_1_Q,Bahrain Grand Prix,throttle_mid_frac,0.020527859237536666,0.020527859237536666
Mercedes,HAM,RUS,2022,1,2022_1_Q,Bahrain Grand Prix,throttle_diff_abs_mean,0.3235294117647056,0.3235294117647056
Mercedes,HAM,RUS,2022,1,2022_1_Q,Bahrain Grand Prix,brake_active_frac,-0.02639296187683282,0.02639296187683282
Mercedes,HAM,RUS,2022,1,2022_1_Q,Bahrain Grand Prix,brake_on_count,1.0,1.0
Mercedes,HAM,RUS,2022,1,2022_1_Q,Bahrain Grand Prix,rpm_diff_abs_mean,22.497058823529414,22.497058823529414
Mercedes,HAM,RUS,2022,1,2022_1_Q,Bahrain Grand Prix,gear_change_count,4.0,4.0
Mercedes,HAM,RUS,2022,20,2022_20_Q,Mexico City Grand Prix,LapTimeSeconds,0.005000000000009663,0.005000000000009663
Mercedes,HAM,RUS,2022,20,2022_20_Q,Mexico City Grand Prix,speed_min,0.0,0.0
Mercedes,HAM,RUS,2022,20,2022_20_Q,Mexico City Grand Prix,speed_mean,0.07558548833716827,0.07558548833716827
Mercedes,HAM,RUS,2022,20,2022_20_Q,Mexico City Grand Prix,throttle_full_frac,-0.004904491481672657,0.004904491481672657
Mercedes,HAM,RUS,2022,20,2022_20_Q,Mexico City Grand Prix,throttle_mid_frac,0.12915943117285397,0.12915943117285397
Mercedes,HAM,RUS,2022,20,2022_20_Q,Mexico City Grand Prix,throttle_diff_abs_mean,0.28878256246677303,0.28878256246677303
Mercedes,HAM,RUS,2022,20,2022_20_Q,Mexico City Grand Prix,brake_active_frac,-0.004693293283897337,0.004693293283897337
Mercedes,HAM,RUS,2022,20,2022_20_Q,Mexico City Grand Prix,brake_on_count,-2.0,2.0
Mercedes,HAM,RUS,2022,20,2022_20_Q,Mexico City Grand Prix,rpm_diff_abs_mean,18.39624313308525,18.39624313308525
Mercedes,HAM,RUS,2022,20,2022_20_Q,Mexico City Grand Prix,gear_change_count,-2.0,2.0
Mercedes,HAM,RUS,2022,22,2022_22_Q,Abu Dhabi Grand Prix,LapTimeSeconds,-0.0030000000000001137,0.0030000000000001137
Mercedes,HAM,RUS,2022,22,2022_22_Q,Abu Dhabi Grand Prix,speed_min,1.0,1.0
Mercedes,HAM,RUS,2022,22,2022_22_Q,Abu Dhabi Grand Prix,speed_mean,-2.0382165605095395,2.0382165605095395
Mercedes,HAM,RUS,2022,22,2022_22_Q,Abu Dhabi Grand Prix,throttle_full_frac,-0.03821656050955413,0.03821656050955413
Mercedes,HAM,RUS,2022,22,2022_22_Q,Abu Dhabi Grand Prix,throttle_mid_frac,0.04140127388535031,0.04140127388535031
Mercedes,HAM,RUS,2022,22,2022_22_Q,Abu Dhabi Grand Prix,throttle_diff_abs_mean,-0.17252396166134165,0.17252396166134165
Mercedes,HAM,RUS,2022,22,2022_22_Q,Abu Dhabi Grand Prix,brake_active_frac,0.01273885350318471,0.01273885350318471
Mercedes,HAM,RUS,2022,22,2022_22_Q,Abu Dhabi Grand Prix,brake_on_count,0.0,0.0
Mercedes,HAM,RUS,2022,22,2022_22_Q,Abu Dhabi Grand Prix,rpm_diff_abs_mean,-12.015974440894581,12.015974440894581
Mercedes,HAM,RUS,2022,22,2022_22_Q,Abu Dhabi Grand Prix,gear_change_count,-1.0,1.0
Mercedes,HAM,RUS,2022,2,2022_2_Q,Saudi Arabian Grand Prix,LapTimeSeconds,1.2390000000000043,1.2390000000000043
Mercedes,HAM,RUS,2022,2,2022_2_Q,Saudi Arabian Grand Prix,speed_min,0.0,0.0
Mercedes,HAM,RUS,2022,2,2022_2_Q,Saudi Arabian Grand Prix,speed_mean,-3.7743545611015463,3.7743545611015463
Mercedes,HAM,RUS,2022,2,2022_2_Q,Saudi Arabian Grand Prix,throttle_full_frac,-0.08251290877796902,0.08251290877796902
Mercedes,HAM,RUS,2022,2,2022_2_Q,Saudi Arabian Grand Prix,throttle_mid_frac,0.13728055077452667,0.13728055077452667
Mercedes,HAM,RUS,2022,2,2022_2_Q,Saudi Arabian Grand Prix,throttle_diff_abs_mean,0.4972515343796262,0.4972515343796262
Mercedes,HAM,RUS,2022,2,2022_2_Q,Saudi Arabian Grand Prix,brake_active_frac,0.0174354561101549,0.0174354561101549
Mercedes,HAM,RUS,2022,2,2022_2_Q,Saudi Arabian Grand Prix,brake_on_count,0.0,0.0
Mercedes,HAM,RUS,2022,2,2022_2_Q,Saudi Arabian Grand Prix,rpm_diff_abs_mean,13.795938330491083,13.795938330491083
Mercedes,HAM,RUS,2022,2,2022_2_Q,Saudi Arabian Grand Prix,gear_change_count,3.0,3.0
Mercedes,HAM,RUS,2022,3,2022_3_Q,Australian Grand Prix,LapTimeSeconds,-0.10800000000000409,0.10800000000000409
Mercedes,HAM,RUS,2022,3,2022_3_Q,Australian Grand Prix,speed_min,-2.0,2.0
Mercedes,HAM,RUS,2022,3,2022_3_Q,Australian Grand Prix,speed_mean,-1.6068719013028954,1.6068719013028954
Mercedes,HAM,RUS,2022,3,2022_3_Q,Australian Grand Prix,throttle_full_frac,-0.01799838579499602,0.01799838579499602
Mercedes,HAM,RUS,2022,3,2022_3_Q,Australian Grand Prix,throttle_mid_frac,0.05160843998616396,0.05160843998616396
Mercedes,HAM,RUS,2022,3,2022_3_Q,Australian Grand Prix,throttle_diff_abs_mean,0.3043347031645416,0.3043347031645416
Mercedes,HAM,RUS,2022,3,2022_3_Q,Australian Grand Prix,brake_active_frac,0.024166954917560254,0.024166954917560254
Mercedes,HAM,RUS,2022,3,2022_3_Q,Australian Grand Prix,brake_on_count,1.0,1.0
Mercedes,HAM,RUS,2022,3,2022_3_Q,Australian Grand Prix,rpm_diff_abs_mean,27.953890088458593,27.953890088458593
Mercedes,HAM,RUS,2022,3,2022_3_Q,Australian Grand Prix,gear_change_count,1.0,1.0
Mercedes,HAM,RUS,2022,5,2022_5_Q,Miami Grand Prix,LapTimeSeconds,-0.5480000000000018,0.5480000000000018
Mercedes,HAM,RUS,2022,5,2022_5_Q,Miami Grand Prix,speed_min,-1.0,1.0
Mercedes,HAM,RUS,2022,5,2022_5_Q,Miami Grand Prix,speed_mean,-0.33823196284967594,0.33823196284967594
Mercedes,HAM,RUS,2022,5,2022_5_Q,Miami Grand Prix,throttle_full_frac,0.007078944387812869,0.007078944387812869
Mercedes,HAM,RUS,2022,5,2022_5_Q,Miami Grand Prix,throttle_mid_frac,0.08350322799864082,0.08350322799864082
Mercedes,HAM,RUS,2022,5,2022_5_Q,Miami Grand Prix,throttle_diff_abs_mean,0.4946912571938693,0.4946912571938693
Mercedes,HAM,RUS,2022,5,2022_5_Q,Miami Grand Prix,brake_active_frac,0.010816627024578113,0.010816627024578113
Mercedes,HAM,RUS,2022,5,2022_5_Q,Miami Grand Prix,brake_on_count,1.0,1.0
Mercedes,HAM,RUS,2022,5,2022_5_Q,Miami Grand Prix,rpm_diff_abs_mean,7.212948014207257,7.212948014207257
Mercedes,HAM,RUS,2022,5,2022_5_Q,Miami Grand Prix,gear_change_count,-7.0,7.0
Mercedes,HAM,RUS,2022,6,2022_6_Q,Spanish Grand Prix,LapTimeSeconds,0.11899999999999977,0.11899999999999977
Mercedes,HAM,RUS,2022,6,2022_6_Q,Spanish Grand Prix,speed_min,2.0,2.0
Mercedes,HAM,RUS,2022,6,2022_6_Q,Spanish Grand Prix,speed_mean,-1.8936993348302167,1.8936993348302167
Mercedes,HAM,RUS,2022,6,2022_6_Q,Spanish Grand Prix,throttle_full_frac,-0.006841445031255611,0.006841445031255611
Mercedes,HAM,RUS,2022,6,2022_6_Q,Spanish Grand Prix,throttle_mid_frac,0.037443471110970544,0.037443471110970544
Mercedes,HAM,RUS,2022,6,2022_6_Q,Spanish Grand Prix,throttle_diff_abs_mean,-0.004244121891180619,0.004244121891180619
Mercedes,HAM,RUS,2022,6,2022_6_Q,Spanish Grand Prix,brake_active_frac,-0.017382962798983798,0.017382962798983798
Mercedes,HAM,RUS,2022,6,2022_6_Q,Spanish Grand Prix,brake_on_count,1.0,1.0
Mercedes,HAM,RUS,2022,6,2022_6_Q,Spanish Grand Prix,rpm_diff_abs_mean,6.489601901366598,6.489601901366598
Mercedes,HAM,RUS,2022,6,2022_6_Q,Spanish Grand Prix,gear_change_count,-3.0,3.0
Mercedes,HAM,RUS,2022,7,2022_7_Q,Monaco Grand Prix,LapTimeSeconds,0.4830000000000041,0.4830000000000041
Mercedes,HAM,RUS,2022,7,2022_7_Q,Monaco Grand Prix,speed_min,0.0,0.0
Mercedes,HAM,RUS,2022,7,2022_7_Q,Monaco Grand Prix,speed_mean,-3.5315367606412167,3.5315367606412167
Mercedes,HAM,RUS,2022,7,2022_7_Q,Monaco Grand Prix,throttle_full_frac,-0.03421779988944168,0.03421779988944168
Mercedes,HAM,RUS,2022,7,2022_7_Q,Monaco Grand Prix,throttle_mid_frac,0.11025428413488114,0.11025428413488114
Mercedes,HAM,RUS,2022,7,2022_7_Q,Monaco Grand Prix,throttle_diff_abs_mean,-0.07671637219275063,0.07671637219275063
Mercedes,HAM,RUS,2022,7,2022_7_Q,Monaco Grand Prix,brake_active_frac,0.02048092868988391,0.02048092868988391
Mercedes,HAM,RUS,2022,7,2022_7_Q,Monaco Grand Prix,brake_on_count,0.0,0.0
Mercedes,HAM,RUS,2022,7,2022_7_Q,Monaco Grand Prix,rpm_diff_abs_mean,-2.3554571655319023,2.3554571655319023
Mercedes,HAM,RUS,2022,7,2022_7_Q,Monaco Grand Prix,gear_change_count,-1.0,1.0
Mercedes,HAM,RUS,2022,8,2022_8_Q,Azerbaijan Grand Prix,LapTimeSeconds,0.2120000000000033,0.2120000000000033
Mercedes,HAM,RUS,2022,8,2022_8_Q,Azerbaijan Grand Prix,speed_min,4.0,4.0
Mercedes,HAM,RUS,2022,8,2022_8_Q,Azerbaijan Grand Prix,speed_mean,-3.3997075102961674,3.3997075102961674
Mercedes,HAM,RUS,2022,8,2022_8_Q,Azerbaijan Grand Prix,throttle_full_frac,0.005259568216993249,0.005259568216993249
Mercedes,HAM,RUS,2022,8,2022_8_Q,Azerbaijan Grand Prix,throttle_mid_frac,0.058799611762545556,0.058799611762545556
Mercedes,HAM,RUS,2022,8,2022_8_Q,Azerbaijan Grand Prix,throttle_diff_abs_mean,-0.04549649317091209,0.04549649317091209
Mercedes,HAM,RUS,2022,8,2022_8_Q,Azerbaijan Grand Prix,brake_active_frac,-0.00018362582303715902,0.00018362582303715902
Mercedes,HAM,RUS,2022,8,2022_8_Q,Azerbaijan Grand Prix,brake_on_count,0.0,0.0
Mercedes,HAM,RUS,2022,8,2022_8_Q,Azerbaijan Grand Prix,rpm_diff_abs_mean,21.81384801982813,21.81384801982813
Mercedes,HAM,RUS,2022,8,2022_8_Q,Azerbaijan Grand Prix,gear_change_count,1.0,1.0
Mercedes,HAM,RUS,2023,11,2023_11_Q,Hungarian Grand Prix,LapTimeSeconds,-2.4180000000000064,2.4180000000000064
Mercedes,HAM,RUS,2023,11,2023_11_Q,Hungarian Grand Prix,speed_min,9.0,9.0
