season,round,event_name,session_name,Driver,Team,LapNumber,Stint,LapTimeSeconds,Compound,TyreLife,TrackStatus,lap_time_not_null,dry_session,accurate,not_deleted,not_fastf1_generated,track_status_green,not_pit_in_out,lap_delta_to_stint_median,within_2s_of_stint_median,within_3s_of_stint_median
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,3.0,1.0,98.463,MEDIUM,3.0,1,True,True,True,True,True,True,True,-0.3930000000000007,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,4.0,1.0,98.273,MEDIUM,4.0,1,True,True,True,True,True,True,True,-0.5829999999999984,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,5.0,1.0,98.427,MEDIUM,5.0,1,True,True,True,True,True,True,True,-0.42899999999998784,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,6.0,1.0,98.784,MEDIUM,6.0,1,True,True,True,True,True,True,True,-0.07199999999998852,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,7.0,1.0,98.68,MEDIUM,7.0,1,True,True,True,True,True,True,True,-0.17599999999998772,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,8.0,1.0,99.133,MEDIUM,8.0,1,True,True,True,True,True,True,True,0.277000000000001,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,9.0,1.0,99.164,MEDIUM,9.0,1,True,True,True,True,True,True,True,0.30800000000000693,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,10.0,1.0,98.881,MEDIUM,10.0,1,True,True,True,True,True,True,True,0.025000000000005684,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,11.0,1.0,99.185,MEDIUM,11.0,1,True,True,True,True,True,True,True,0.32900000000000773,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,12.0,1.0,98.973,MEDIUM,12.0,1,True,True,True,True,True,True,True,0.11700000000000443,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,13.0,1.0,98.721,MEDIUM,13.0,1,True,True,True,True,True,True,True,-0.1349999999999909,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,14.0,1.0,98.87,MEDIUM,14.0,1,True,True,True,True,True,True,True,0.014000000000010004,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,15.0,1.0,98.856,MEDIUM,15.0,1,True,True,True,True,True,True,True,0.0,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,16.0,1.0,99.061,MEDIUM,16.0,1,True,True,True,True,True,True,True,0.2050000000000125,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,19.0,2.0,96.876,MEDIUM,2.0,1,True,True,True,True,True,True,True,-0.742999999999995,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,20.0,2.0,97.206,MEDIUM,3.0,1,True,True,True,True,True,True,True,-0.4129999999999967,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,21.0,2.0,97.393,MEDIUM,4.0,1,True,True,True,True,True,True,True,-0.2259999999999991,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,22.0,2.0,97.363,MEDIUM,5.0,1,True,True,True,True,True,True,True,-0.2560000000000002,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,23.0,2.0,97.666,MEDIUM,6.0,1,True,True,True,True,True,True,True,0.046999999999997044,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,24.0,2.0,98.013,MEDIUM,7.0,1,True,True,True,True,True,True,True,0.39400000000000546,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,25.0,2.0,97.452,MEDIUM,8.0,1,True,True,True,True,True,True,True,-0.1670000000000016,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,26.0,2.0,97.476,MEDIUM,9.0,1,True,True,True,True,True,True,True,-0.14300000000000068,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,27.0,2.0,97.947,MEDIUM,10.0,1,True,True,True,True,True,True,True,0.32800000000000296,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,28.0,2.0,98.105,MEDIUM,11.0,1,True,True,True,True,True,True,True,0.4860000000000042,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,29.0,2.0,97.781,MEDIUM,12.0,1,True,True,True,True,True,True,True,0.16200000000000614,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,30.0,2.0,97.619,MEDIUM,13.0,1,True,True,True,True,True,True,True,0.0,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,31.0,2.0,98.048,MEDIUM,14.0,1,True,True,True,True,True,True,True,0.42900000000000205,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,36.0,3.0,96.132,HARD,4.0,1,True,True,True,True,True,True,True,-0.7019999999999982,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,37.0,3.0,96.324,HARD,5.0,1,True,True,True,True,True,True,True,-0.5100000000000051,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,38.0,3.0,96.142,HARD,6.0,1,True,True,True,True,True,True,True,-0.6920000000000073,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,39.0,3.0,96.198,HARD,7.0,1,True,True,True,True,True,True,True,-0.6360000000000099,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,40.0,3.0,96.28,HARD,8.0,1,True,True,True,True,True,True,True,-0.554000000000002,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,41.0,3.0,96.493,HARD,9.0,1,True,True,True,True,True,True,True,-0.3410000000000082,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,42.0,3.0,96.304,HARD,10.0,1,True,True,True,True,True,True,True,-0.5300000000000011,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,43.0,3.0,96.506,HARD,11.0,1,True,True,True,True,True,True,True,-0.32800000000000296,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,44.0,3.0,96.547,HARD,12.0,1,True,True,True,True,True,True,True,-0.28700000000000614,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,45.0,3.0,96.7,HARD,13.0,1,True,True,True,True,True,True,True,-0.13400000000000034,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,46.0,3.0,96.894,HARD,14.0,1,True,True,True,True,True,True,True,0.060000000000002274,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,47.0,3.0,96.774,HARD,15.0,1,True,True,True,True,True,True,True,-0.060000000000002274,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,48.0,3.0,96.954,HARD,16.0,1,True,True,True,True,True,True,True,0.11999999999999034,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,49.0,3.0,97.658,HARD,17.0,1,True,True,True,True,True,True,True,0.8239999999999981,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,50.0,3.0,96.956,HARD,18.0,1,True,True,True,True,True,True,True,0.12199999999999989,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,51.0,3.0,97.279,HARD,19.0,1,True,True,True,True,True,True,True,0.4449999999999932,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,52.0,3.0,98.423,HARD,20.0,1,True,True,True,True,True,True,True,1.5889999999999986,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,53.0,3.0,97.583,HARD,21.0,1,True,True,True,True,True,True,True,0.7489999999999952,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,54.0,3.0,97.794,HARD,22.0,1,True,True,True,True,True,True,True,0.9599999999999937,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,55.0,3.0,97.586,HARD,23.0,1,True,True,True,True,True,True,True,0.7519999999999953,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,56.0,3.0,97.666,HARD,24.0,1,True,True,True,True,True,True,True,0.8319999999999936,True,True
2025,4,Bahrain Grand Prix,R,LEC,Ferrari,57.0,3.0,98.273,HARD,25.0,1,True,True,True,True,True,True,True,1.438999999999993,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,2.0,1.0,98.566,MEDIUM,2.0,1,True,True,True,True,True,True,True,-0.5799999999999983,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,3.0,1.0,98.419,MEDIUM,3.0,1,True,True,True,True,True,True,True,-0.7270000000000039,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,4.0,1.0,98.654,MEDIUM,4.0,1,True,True,True,True,True,True,True,-0.49200000000000443,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,5.0,1.0,99.465,MEDIUM,5.0,1,True,True,True,True,True,True,True,0.3190000000000026,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,6.0,1.0,99.104,MEDIUM,6.0,1,True,True,True,True,True,True,True,-0.04200000000000159,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,7.0,1.0,99.279,MEDIUM,7.0,1,True,True,True,True,True,True,True,0.13299999999999557,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,8.0,1.0,99.743,MEDIUM,8.0,1,True,True,True,True,True,True,True,0.5969999999999942,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,9.0,1.0,100.945,MEDIUM,9.0,1,True,True,True,True,True,True,True,1.7989999999999924,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,10.0,1.0,99.297,MEDIUM,10.0,1,True,True,True,True,True,True,True,0.15099999999999625,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,11.0,1.0,99.146,MEDIUM,11.0,1,True,True,True,True,True,True,True,0.0,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,12.0,1.0,98.885,MEDIUM,12.0,1,True,True,True,True,True,True,True,-0.2609999999999957,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,13.0,1.0,98.903,MEDIUM,13.0,1,True,True,True,True,True,True,True,-0.242999999999995,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,14.0,1.0,99.127,MEDIUM,14.0,1,True,True,True,True,True,True,True,-0.019000000000005457,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,15.0,1.0,99.276,MEDIUM,15.0,1,True,True,True,True,True,True,True,0.12999999999999545,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,16.0,1.0,99.486,MEDIUM,16.0,1,True,True,True,True,True,True,True,0.3400000000000034,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,19.0,2.0,96.798,MEDIUM,2.0,1,True,True,True,True,True,True,True,-0.8649999999999949,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,20.0,2.0,97.326,MEDIUM,3.0,1,True,True,True,True,True,True,True,-0.3370000000000033,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,21.0,2.0,98.43,MEDIUM,4.0,1,True,True,True,True,True,True,True,0.7670000000000101,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,22.0,2.0,98.01,MEDIUM,5.0,1,True,True,True,True,True,True,True,0.3470000000000084,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,23.0,2.0,97.924,MEDIUM,6.0,1,True,True,True,True,True,True,True,0.2610000000000099,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,24.0,2.0,98.526,MEDIUM,7.0,1,True,True,True,True,True,True,True,0.8629999999999995,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,25.0,2.0,97.663,MEDIUM,8.0,1,True,True,True,True,True,True,True,0.0,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,26.0,2.0,97.385,MEDIUM,9.0,1,True,True,True,True,True,True,True,-0.2779999999999916,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,27.0,2.0,97.695,MEDIUM,10.0,1,True,True,True,True,True,True,True,0.031999999999996476,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,28.0,2.0,97.674,MEDIUM,11.0,1,True,True,True,True,True,True,True,0.01100000000000989,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,29.0,2.0,97.288,MEDIUM,12.0,1,True,True,True,True,True,True,True,-0.375,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,30.0,2.0,97.517,MEDIUM,13.0,1,True,True,True,True,True,True,True,-0.1460000000000008,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,31.0,2.0,97.598,MEDIUM,14.0,1,True,True,True,True,True,True,True,-0.06499999999999773,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,36.0,3.0,97.514,HARD,4.0,1,True,True,True,True,True,True,True,0.3575000000000017,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,37.0,3.0,96.235,HARD,5.0,1,True,True,True,True,True,True,True,-0.9214999999999947,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,38.0,3.0,97.198,HARD,6.0,1,True,True,True,True,True,True,True,0.041499999999999204,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,39.0,3.0,96.32,HARD,7.0,1,True,True,True,True,True,True,True,-0.8365000000000009,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,40.0,3.0,96.659,HARD,8.0,1,True,True,True,True,True,True,True,-0.49749999999998806,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,41.0,3.0,96.848,HARD,9.0,1,True,True,True,True,True,True,True,-0.3084999999999951,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,42.0,3.0,97.115,HARD,10.0,1,True,True,True,True,True,True,True,-0.041499999999999204,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,43.0,3.0,96.756,HARD,11.0,1,True,True,True,True,True,True,True,-0.40049999999999386,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,44.0,3.0,97.001,HARD,12.0,1,True,True,True,True,True,True,True,-0.1554999999999893,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,45.0,3.0,97.034,HARD,13.0,1,True,True,True,True,True,True,True,-0.12249999999998806,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,46.0,3.0,97.025,HARD,14.0,1,True,True,True,True,True,True,True,-0.1314999999999884,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,47.0,3.0,96.882,HARD,15.0,1,True,True,True,True,True,True,True,-0.2744999999999891,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,48.0,3.0,97.017,HARD,16.0,1,True,True,True,True,True,True,True,-0.13949999999999818,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,49.0,3.0,97.633,HARD,17.0,1,True,True,True,True,True,True,True,0.4765000000000015,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,50.0,3.0,97.576,HARD,18.0,1,True,True,True,True,True,True,True,0.4194999999999993,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,51.0,3.0,98.112,HARD,19.0,1,True,True,True,True,True,True,True,0.9555000000000007,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,52.0,3.0,97.747,HARD,20.0,1,True,True,True,True,True,True,True,0.5905000000000058,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,53.0,3.0,98.162,HARD,21.0,1,True,True,True,True,True,True,True,1.005500000000012,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,54.0,3.0,98.028,HARD,22.0,1,True,True,True,True,True,True,True,0.8715000000000117,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,55.0,3.0,98.026,HARD,23.0,1,True,True,True,True,True,True,True,0.8695000000000022,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,56.0,3.0,98.062,HARD,24.0,1,True,True,True,True,True,True,True,0.9055000000000035,True,True
2025,4,Bahrain Grand Prix,R,HAM,Ferrari,57.0,3.0,98.438,HARD,25.0,1,True,True,True,True,True,True,True,1.2815000000000083,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,2.0,1.0,98.403,SOFT,5.0,1,True,True,True,True,True,True,True,-0.2734999999999985,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,3.0,1.0,98.475,SOFT,6.0,1,True,True,True,True,True,True,True,-0.20150000000001,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,4.0,1.0,98.549,SOFT,7.0,1,True,True,True,True,True,True,True,-0.12749999999999773,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,5.0,1.0,98.76,SOFT,8.0,1,True,True,True,True,True,True,True,0.0835000000000008,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,6.0,1.0,98.593,SOFT,9.0,1,True,True,True,True,True,True,True,-0.0835000000000008,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,7.0,1.0,98.929,SOFT,10.0,1,True,True,True,True,True,True,True,0.2524999999999977,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,8.0,1.0,99.385,SOFT,11.0,1,True,True,True,True,True,True,True,0.7085000000000008,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,9.0,1.0,99.67,SOFT,12.0,1,True,True,True,True,True,True,True,0.9934999999999974,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,12.0,2.0,97.204,HARD,2.0,1,True,True,True,True,True,True,True,-1.3299999999999983,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,13.0,2.0,98.327,HARD,3.0,1,True,True,True,True,True,True,True,-0.20699999999999363,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,14.0,2.0,98.087,HARD,4.0,1,True,True,True,True,True,True,True,-0.4469999999999885,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,15.0,2.0,98.287,HARD,5.0,1,True,True,True,True,True,True,True,-0.24699999999998568,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,16.0,2.0,99.303,HARD,6.0,1,True,True,True,True,True,True,True,0.7690000000000055,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,17.0,2.0,98.408,HARD,7.0,1,True,True,True,True,True,True,True,-0.12599999999999056,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,18.0,2.0,98.553,HARD,8.0,1,True,True,True,True,True,True,True,0.019000000000005457,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,19.0,2.0,98.515,HARD,9.0,1,True,True,True,True,True,True,True,-0.018999999999991246,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,20.0,2.0,100.427,HARD,10.0,1,True,True,True,True,True,True,True,1.893000000000015,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,21.0,2.0,98.948,HARD,11.0,1,True,True,True,True,True,True,True,0.4140000000000015,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,22.0,2.0,100.076,HARD,12.0,1,True,True,True,True,True,True,True,1.5420000000000016,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,23.0,2.0,98.433,HARD,13.0,1,True,True,True,True,True,True,True,-0.10099999999998488,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,24.0,2.0,98.871,HARD,14.0,1,True,True,True,True,True,True,True,0.3370000000000033,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,25.0,2.0,99.492,HARD,15.0,1,True,True,True,True,True,True,True,0.9580000000000126,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,28.0,3.0,97.09,MEDIUM,2.0,1,True,True,True,True,True,True,True,-0.28700000000000614,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,29.0,3.0,96.167,MEDIUM,3.0,1,True,True,True,True,True,True,True,-1.210000000000008,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,30.0,3.0,96.694,MEDIUM,4.0,1,True,True,True,True,True,True,True,-0.6830000000000069,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,31.0,3.0,98.04,MEDIUM,5.0,1,True,True,True,True,True,True,True,0.6629999999999967,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,36.0,3.0,98.622,MEDIUM,10.0,1,True,True,True,True,True,True,True,1.2449999999999903,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,37.0,3.0,97.345,MEDIUM,11.0,1,True,True,True,True,True,True,True,-0.03200000000001069,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,38.0,3.0,96.171,MEDIUM,12.0,1,True,True,True,True,True,True,True,-1.206000000000003,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,39.0,3.0,96.67,MEDIUM,13.0,1,True,True,True,True,True,True,True,-0.7070000000000078,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,40.0,3.0,97.059,MEDIUM,14.0,1,True,True,True,True,True,True,True,-0.31800000000001205,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,41.0,3.0,96.922,MEDIUM,15.0,1,True,True,True,True,True,True,True,-0.4550000000000125,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,42.0,3.0,97.163,MEDIUM,16.0,1,True,True,True,True,True,True,True,-0.21400000000001285,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,43.0,3.0,97.095,MEDIUM,17.0,1,True,True,True,True,True,True,True,-0.2820000000000107,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,44.0,3.0,97.038,MEDIUM,18.0,1,True,True,True,True,True,True,True,-0.33900000000001285,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,45.0,3.0,97.385,MEDIUM,19.0,1,True,True,True,True,True,True,True,0.007999999999995566,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,46.0,3.0,97.351,MEDIUM,20.0,1,True,True,True,True,True,True,True,-0.02600000000001046,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,47.0,3.0,97.369,MEDIUM,21.0,1,True,True,True,True,True,True,True,-0.008000000000009777,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,48.0,3.0,97.484,MEDIUM,22.0,1,True,True,True,True,True,True,True,0.10699999999998511,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,49.0,3.0,97.62,MEDIUM,23.0,1,True,True,True,True,True,True,True,0.242999999999995,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,50.0,3.0,97.684,MEDIUM,24.0,1,True,True,True,True,True,True,True,0.30699999999998795,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,51.0,3.0,98.075,MEDIUM,25.0,1,True,True,True,True,True,True,True,0.6979999999999933,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,52.0,3.0,98.065,MEDIUM,26.0,1,True,True,True,True,True,True,True,0.6879999999999882,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,53.0,3.0,98.435,MEDIUM,27.0,1,True,True,True,True,True,True,True,1.0579999999999927,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,54.0,3.0,98.398,MEDIUM,28.0,1,True,True,True,True,True,True,True,1.0209999999999866,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,55.0,3.0,98.687,MEDIUM,29.0,1,True,True,True,True,True,True,True,1.309999999999988,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,56.0,3.0,98.016,MEDIUM,30.0,1,True,True,True,True,True,True,True,0.6389999999999958,True,True
2025,4,Bahrain Grand Prix,R,VER,Red Bull Racing,57.0,3.0,97.662,MEDIUM,31.0,1,True,True,True,True,True,True,True,0.2849999999999966,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,2.0,1.0,98.064,SOFT,5.0,1,True,True,True,True,True,True,True,-0.6775000000000091,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,3.0,1.0,98.418,SOFT,6.0,1,True,True,True,True,True,True,True,-0.3234999999999957,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,4.0,1.0,98.312,SOFT,7.0,1,True,True,True,True,True,True,True,-0.42950000000000443,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,5.0,1.0,98.616,SOFT,8.0,1,True,True,True,True,True,True,True,-0.1255000000000024,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,6.0,1.0,98.867,SOFT,9.0,1,True,True,True,True,True,True,True,0.1255000000000024,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,7.0,1.0,99.003,SOFT,10.0,1,True,True,True,True,True,True,True,0.26149999999999807,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,8.0,1.0,99.431,SOFT,11.0,1,True,True,True,True,True,True,True,0.6894999999999953,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,9.0,1.0,100.096,SOFT,12.0,1,True,True,True,True,True,True,True,1.3545000000000016,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,12.0,2.0,97.388,MEDIUM,2.0,1,True,True,True,True,True,True,True,-1.0049999999999955,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,13.0,2.0,97.668,MEDIUM,3.0,1,True,True,True,True,True,True,True,-0.7249999999999943,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,14.0,2.0,99.69,MEDIUM,4.0,1,True,True,True,True,True,True,True,1.296999999999997,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,15.0,2.0,98.045,MEDIUM,5.0,1,True,True,True,True,True,True,True,-0.347999999999999,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,16.0,2.0,98.181,MEDIUM,6.0,1,True,True,True,True,True,True,True,-0.2120000000000033,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,17.0,2.0,98.198,MEDIUM,7.0,1,True,True,True,True,True,True,True,-0.1950000000000074,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,18.0,2.0,99.151,MEDIUM,8.0,1,True,True,True,True,True,True,True,0.7579999999999956,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,19.0,2.0,98.112,MEDIUM,9.0,1,True,True,True,True,True,True,True,-0.2810000000000059,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,20.0,2.0,98.441,MEDIUM,10.0,1,True,True,True,True,True,True,True,0.04800000000000182,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,21.0,2.0,98.193,MEDIUM,11.0,1,True,True,True,True,True,True,True,-0.20000000000000284,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,22.0,2.0,98.346,MEDIUM,12.0,1,True,True,True,True,True,True,True,-0.046999999999997044,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,23.0,2.0,98.616,MEDIUM,13.0,1,True,True,True,True,True,True,True,0.22299999999999898,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,24.0,2.0,98.44,MEDIUM,14.0,1,True,True,True,True,True,True,True,0.046999999999997044,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,25.0,2.0,98.695,MEDIUM,15.0,1,True,True,True,True,True,True,True,0.3019999999999925,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,26.0,2.0,98.898,MEDIUM,16.0,1,True,True,True,True,True,True,True,0.5049999999999955,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,27.0,2.0,98.752,MEDIUM,17.0,1,True,True,True,True,True,True,True,0.35899999999999466,True,True
2025,4,Bahrain Grand Prix,R,GAS,Alpine,30.0,3.0,97.268,HARD,2.0,1,True,True,True,True,True,True,True,-0.19700000000000273,True,True
