n_samples,speed_mean,speed_std,speed_min,speed_max,speed_q10,speed_q50,speed_q90,speed_range,throttle_mean,throttle_std,throttle_min,throttle_max,throttle_zero_frac,throttle_full_frac,throttle_mid_frac,brake_mean,brake_std,brake_min,brake_max,brake_active_frac,brake_on_count,first_brake_frac_pos,last_brake_frac_pos,rpm_mean,rpm_std,rpm_min,rpm_max,gear_mean,gear_std,gear_min,gear_max,gear_change_count,speed_diff_mean,speed_diff_std,speed_diff_abs_mean,throttle_diff_mean,throttle_diff_std,throttle_diff_abs_mean,rpm_diff_mean,rpm_diff_std,rpm_diff_abs_mean,drs_active_frac,lap_key,Driver,season,round,LapNumber,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,Compound,TyreLife,Team,session_key,event_name
244,234.87295081967213,64.9910744576366,72.0,323.0,132.2,249.5,311.0,251.0,77.20491803278688,37.49248232456009,0.0,100.0,0.13114754098360656,0.6680327868852459,0.20081967213114754,0.1721311475409836,0.37827033142303357,0.0,1.0,0.1721311475409836,7,0.06584362139917696,0.9382716049382716,10481.327868852459,1193.8171061792252,6547.0,12194.0,6.217213114754099,1.6990528769508713,2,8,29,-0.0205761316872428,12.047580793357884,7.246913580246914,0.0,18.70629893470942,6.658436213991769,5.506172839506172,494.5697718818441,334.9053497942387,1.0,2025_r11_Q_SAI_lap8,SAI,2025,11,8.0,65.582,16.515,29.13,19.937,SOFT,2.0,Williams,2025_11_Q,Austrian Grand Prix
241,237.9875518672199,64.06607795392458,72.0,324.0,136.0,253.0,312.0,252.0,76.49377593360995,38.59426990413109,0.0,100.0,0.12448132780082988,0.7053941908713693,0.17012448132780084,0.17012448132780084,0.3765241042835116,0.0,1.0,0.17012448132780084,9,0.058333333333333334,0.9375,10556.61825726141,1313.0790165352896,5058.0,12286.0,6.323651452282157,1.5715639592483337,3,8,30,-0.025,11.96085840946265,7.5,0.0,19.03443257444157,5.991666666666666,5.333333333333333,489.9684189862701,326.46666666666664,1.0,2025_r11_Q_STR_lap8,STR,2025,11,8.0,65.329,16.508,29.036,19.785,SOFT,2.0,Aston Martin,2025_11_Q,Austrian Grand Prix
245,237.2,64.14370393186194,69.0,323.0,140.4,249.0,311.6,254.0,74.4938775510204,40.775537146371335,0.0,100.0,0.17959183673469387,0.673469387755102,0.1469387755102041,0.17142857142857143,0.37765453898989754,0.0,1.0,0.17142857142857143,7,0.05737704918032787,0.9508196721311475,10738.677551020408,1112.5560872333042,6331.0,12312.0,5.881632653061224,1.7101041897828957,2,8,29,-0.18442622950819673,11.14600092887443,7.110655737704918,0.0,19.016778383372525,5.713114754098361,-1.0901639344262295,433.2100015203446,300.844262295082,1.0,2025_r11_Q_VER_lap11,VER,2025,11,11.0,64.836,16.439,28.901,19.496,SOFT,2.0,Red Bull Racing,2025_11_Q,Austrian Grand Prix
314,247.12420382165604,69.97667699202715,84.0,324.0,127.0,279.0,311.7,240.0,78.6687898089172,35.667597189404034,0.0,100.0,0.028662420382165606,0.6687898089171974,0.30254777070063693,0.1624203821656051,0.36942473416898863,0.0,1.0,0.1624203821656051,8,0.10543130990415335,0.9201277955271565,10524.52229299363,1147.1851901605944,6281.0,12142.0,6.420382165605096,1.753599269107348,3,8,29,-0.03514376996805112,9.909625827131473,5.523961661341853,-0.003194888178913738,15.194360121557061,5.095846645367412,3.1246006389776357,431.7618502396385,275.98722044728436,1.0,2025_r12_Q_HAM_lap12,HAM,2025,12,12.0,85.084,27.528,34.179,23.377,SOFT,2.0,Ferrari,2025_12_Q,British Grand Prix
313,246.81150159744408,68.83107989561803,86.0,321.0,129.2,276.0,311.0,235.0,78.0702875399361,35.856750860735424,0.0,100.0,0.04792332268370607,0.6837060702875399,0.268370607028754,0.14696485623003194,0.35463784621228034,0.0,1.0,0.14696485623003194,9,0.10897435897435898,0.9166666666666666,10548.431309904154,1090.0747133491423,6417.0,12172.0,6.424920127795527,1.7306490769576435,3,8,28,-0.05128205128205128,8.851250113748895,5.32051282051282,0.0,14.238212250942668,4.884615384615385,3.6378205128205128,396.5277998538954,250.25320512820514,1.0,2025_r12_Q_LEC_lap20,LEC,2025,12,20.0,85.121,27.635,34.036,23.45,SOFT,2.0,Ferrari,2025_12_Q,British Grand Prix
323,244.99690402476782,68.00837993907784,87.0,319.0,128.2,272.0,308.8,232.0,78.25386996904025,36.98770916651592,0.0,100.0,0.10526315789473684,0.6873065015479877,0.20743034055727555,0.1238390092879257,0.3299088883655879,0.0,1.0,0.1238390092879257,7,0.11490683229813664,0.9161490683229814,10476.343653250775,1182.4669192311696,6570.0,11862.0,6.390092879256966,1.6744780379035096,3,8,27,-0.024844720496894408,8.74701573359314,5.298136645962733,0.0,14.846252555890024,4.434782608695652,2.987577639751553,385.79502390292333,248.9503105590062,1.0,2025_r12_Q_OCO_lap8,OCO,2025,12,8.0,85.95,27.861,34.401,23.688,SOFT,2.0,Haas F1 Team,2025_12_Q,British Grand Prix
313,247.37699680511182,69.66392571539532,87.0,326.0,130.0,275.0,314.0,239.0,78.0223642172524,36.4208328068055,0.0,100.0,0.1182108626198083,0.6773162939297125,0.20447284345047922,0.12779552715654952,0.33439660025481843,0.0,1.0,0.12779552715654952,6,0.10897435897435898,0.9102564102564102,10474.61341853035,1188.3682200218195,6272.0,11876.0,6.527156549520766,1.7003196996985381,3,8,28,-0.041666666666666664,9.225725658914191,5.586538461538462,0.0,13.876117028701229,4.602564102564102,-1.6378205128205128,441.91638379809996,279.8621794871795,1.0,2025_r12_Q_SAI_lap11,SAI,2025,12,11.0,85.746,27.693,34.449,23.604,SOFT,2.0,Williams,2025_12_Q,British Grand Prix
305,243.61311475409835,70.5077531090736,85.0,321.0,121.4,272.0,309.6,236.0,77.27540983606558,37.31528478869064,0.0,100.0,0.09836065573770492,0.6852459016393443,0.21639344262295082,0.1180327868852459,0.3231771739519815,0.0,1.0,0.1180327868852459,11,0.11513157894736842,0.9407894736842105,10465.314754098361,1171.1161592680317,6294.0,12499.0,6.406557377049181,1.822363709839632,3,8,32,-0.039473684210526314,10.018716200668438,5.7368421052631575,0.0,18.143542069063614,5.7894736842105265,-1.3223684210526316,454.17782827436906,287.63157894736844,1.0,2025_r12_Q_STR_lap8,STR,2025,12,8.0,86.546,27.938,34.884,23.724,SOFT,2.0,Aston Martin,2025_12_Q,British Grand Prix
317,244.05362776025237,73.1871212024286,89.0,324.0,124.6,268.0,317.0,235.0,74.69400630914826,39.565332871439466,0.0,100.0,0.14826498422712933,0.6624605678233438,0.1892744479495268,0.138801261829653,0.3462856456060995,0.0,1.0,0.138801261829653,7,0.0949367088607595,0.9113924050632911,10472.89905362776,1338.4256772697731,6428.0,12102.0,6.2271293375394325,1.8015874572527018,3,8,29,-0.0379746835443038,9.363140211234159,5.575949367088608,0.0,17.79851964595094,5.727848101265823,2.5949367088607596,378.09154074196226,252.77215189873417,1.0,2025_r12_Q_VER_lap17,VER,2025,12,17.0,84.892,27.493,33.973,23.426,SOFT,2.0,Red Bull Racing,2025_12_Q,British Grand Prix
368,245.08695652173913,73.3012747953595,75.0,343.0,128.7,265.0,318.0,268.0,78.25815217391305,34.76148686094022,0.0,100.0,0.05434782608695652,0.23641304347826086,0.7092391304347826,0.14945652173913043,0.35702330999677984,0.0,1.0,0.14945652173913043,11,0.03814713896457766,0.9509536784741145,10650.182065217392,1312.821699307785,5633.0,12232.0,6.279891304347826,1.7841041956871784,3,8,34,-0.021798365122615803,10.619837300920864,6.081743869209809,-0.0027247956403269754,14.491470760265857,5.1961852861035425,0.3215258855585831,448.488317189633,280.6648501362398,1.0,2025_r13_Q_HAM_lap7,HAM,2025,13,7.0,101.664,30.046,43.641,27.977,SOFT,2.0,Ferrari,2025_13_Q,Belgian Grand Prix
370,249.04054054054055,73.09188618626071,75.0,344.0,135.7,271.5,320.0,269.0,80.35405405405406,32.92154667619105,0.0,100.0,0.03513513513513514,0.6918918918918919,0.27297297297297296,0.12162162162162163,0.32729087130011375,0.0,1.0,0.12162162162162163,10,0.032520325203252036,0.948509485094851,10719.627027027027,1237.959929619469,5977.0,12342.0,6.345945945945946,1.7388583917488325,2,8,30,-0.04607046070460705,11.450770906524916,5.878048780487805,0.0,14.213243976933137,4.650406504065041,-1.9132791327913279,448.07481671267635,270.5907859078591,1.0,2025_r13_Q_LEC_lap17,LEC,2025,13,17.0,100.9,29.819,43.049,28.032,SOFT,5.0,Ferrari,2025_13_Q,Belgian Grand Prix
368,246.1576086956522,73.95552199466339,74.0,345.0,130.7,264.0,322.0,271.0,77.58423913043478,36.04475679017063,0.0,100.0,0.10597826086956522,0.6277173913043478,0.266304347826087,0.14402173913043478,0.35158980242876653,0.0,1.0,0.14402173913043478,13,0.035422343324250684,0.9482288828337875,10654.717391304348,1422.7240447046088,5530.0,12223.0,6.293478260869565,1.6900932272192368,3,8,31,-0.035422343324250684,10.957261672488713,6.040871934604905,0.0,14.970280211722368,4.844686648501362,-1.111716621253406,414.0437083247726,266.7574931880109,1.0,2025_r13_Q_OCO_lap13,OCO,2025,13,13.0,101.525,29.828,43.749,27.948,SOFT,2.0,Haas F1 Team,2025_13_Q,Belgian Grand Prix
381,244.79790026246718,73.8252459728237,76.0,339.0,124.0,267.0,317.0,263.0,77.69028871391076,37.207860448122396,0.0,100.0,0.12335958005249344,0.6824146981627297,0.1942257217847769,0.13648293963254593,0.34375207995201396,0.0,1.0,0.13648293963254593,8,0.031578947368421054,0.9368421052631579,10559.868766404199,1300.8566685865533,5669.0,12196.0,6.414698162729659,1.8038538351691664,2,8,32,-0.05789473684210526,11.151951958983986,5.657894736842105,0.0,13.53856993886156,4.3052631578947365,-2.1894736842105265,435.13291681723564,265.63684210526316,1.0,2025_r13_Q_SAI_lap4,SAI,2025,13,4.0,101.691,30.157,43.479,28.055,SOFT,2.0,Williams,2025_13_Q,Belgian Grand Prix
380,246.45,72.0269674284522,72.0,340.0,131.7,270.0,314.0,268.0,79.65526315789474,35.72157945439766,0.0,99.0,0.10526315789473684,0.7236842105263158,0.17105263157894737,0.10526315789473684,0.3072968092611536,0.0,1.0,0.10526315789473684,9,0.036939313984168866,0.9261213720316622,10647.23947368421,1370.0380203956156,5662.0,12411.0,6.371052631578947,1.7545128987084937,3,8,32,-0.0316622691292876,11.240471573639846,5.8311345646438,0.0,15.375201637598948,4.712401055408971,-0.920844327176781,438.5984098767062,263.8284960422164,1.0,2025_r13_Q_STR_lap7,STR,2025,13,7.0,102.502,30.222,44.048,28.232,SOFT,2.0,Aston Martin,2025_13_Q,Belgian Grand Prix
377,247.69496021220158,70.33759626215017,80.0,337.0,138.0,267.0,316.0,257.0,80.06896551724138,36.33569133992642,0.0,100.0,0.11405835543766578,0.7161803713527851,0.16976127320954906,0.1220159151193634,0.32773914406818416,0.0,1.0,0.1220159151193634,8,0.034574468085106384,0.949468085106383,10526.358090185677,1325.7527474963856,5949.0,12763.0,6.291777188328912,1.7056730353190244,3,8,32,-0.03723404255319149,10.292972194451158,5.579787234042553,0.0,14.861314432669362,4.537234042553192,2.0851063829787235,407.0297590319271,250.68085106382978,1.0,2025_r13_Q_VER_lap14,VER,2025,13,14.0,100.903,30.192,42.785,27.926,SOFT,2.0,Red Bull Racing,2025_13_Q,Belgian Grand Prix
278,206.6294964028777,57.37925127606487,96.0,318.0,127.4,202.5,282.0,222.0,71.00719424460432,38.48521614092087,0.0,100.0,0.10431654676258993,0.5539568345323741,0.34172661870503596,0.23741007194244604,0.42626297899631244,0.0,1.0,0.23741007194244604,11,0.07220216606498195,0.927797833935018,10707.26618705036,1139.0652293695448,6974.0,12299.0,5.179856115107913,1.4972986436646067,3,8,35,-0.032490974729241874,11.590961555757827,7.9675090252707585,-0.0036101083032490976,18.895114427775717,7.5703971119133575,-0.6931407942238267,530.3638582736627,398.014440433213,1.0,2025_r14_Q_HAM_lap11,HAM,2025,14,11.0,75.702,27.583,26.781,21.338,SOFT,2.0,Ferrari,2025_14_Q,Hungarian Grand Prix
274,210.25182481751824,58.556995311871546,95.0,315.0,128.0,211.0,285.40000000000003,220.0,70.13503649635037,39.0141330477968,0.0,100.0,0.10218978102189781,0.5656934306569343,0.33211678832116787,0.22262773722627738,0.41677159717225587,0.0,1.0,0.22262773722627738,13,0.08791208791208792,0.9377289377289377,10761.872262773722,1057.5345100911313,7095.0,12298.0,5.2700729927007295,1.5359127037303872,3,8,37,-0.03296703296703297,11.85772013610184,8.06959706959707,0.0,19.59891953804657,7.743589743589744,-0.5824175824175825,498.71853577445484,370.53113553113553,1.0,2025_r14_Q_LEC_lap17,LEC,2025,14,17.0,75.372,27.541,26.453,21.378,SOFT,2.0,Ferrari,2025_14_Q,Hungarian Grand Prix
296,207.875,58.17589852758207,92.0,320.0,130.0,209.0,280.5,228.0,70.4054054054054,39.87214104734653,0.0,100.0,0.125,0.5540540540540541,0.32094594594594594,0.24662162162162163,0.4317745080895878,0.0,1.0,0.24662162162162163,12,0.08135593220338982,0.9288135593220339,10481.472972972973,1154.485850466813,6790.0,12240.0,5.25,1.4279296379189899,3,8,37,-0.013559322033898305,11.62362503941189,7.633898305084746,0.0,18.49618456702395,7.172881355932203,-1.0271186440677966,515.9477897142863,375.2983050847458,1.0,2025_r14_Q_OCO_lap5,OCO,2025,14,5.0,76.023,27.603,26.769,21.651,SOFT,2.0,Haas F1 Team,2025_14_Q,Hungarian Grand Prix
283,207.29681978798587,57.578471496917224,93.0,321.0,127.2,209.0,281.6,228.0,70.97173144876325,40.18731733583406,0.0,100.0,0.15547703180212014,0.5830388692579506,0.26148409893992935,0.1978798586572438,0.3991068393335509,0.0,1.0,0.1978798586572438,12,0.08156028368794327,0.9184397163120568,10314.226148409894,1173.2268279451719,6900.0,12088.0,5.46643109540636,1.5046395098602467,3,8,34,-0.031914893617021274,12.850455600153683,7.840425531914893,0.0,18.83530417259093,7.297872340425532,-1.2163120567375887,554.0485281524684,383.51418439716315,1.0,2025_r14_Q_SAI_lap8,SAI,2025,14,8.0,75.652,27.575,26.704,21.373,SOFT,2.0,Williams,2025_14_Q,Hungarian Grand Prix
279,207.78853046594983,58.527572156283405,94.0,319.0,125.8,209.0,282.0,225.0,69.73835125448029,41.06285319336411,0.0,100.0,0.13261648745519714,0.5878136200716846,0.27956989247311825,0.16487455197132617,0.3717340786279591,0.0,1.0,0.16487455197132617,11,0.07913669064748201,0.9136690647482014,10704.47311827957,1020.4644864764604,6818.0,12336.0,5.229390681003585,1.6570310153006311,3,8,42,-0.01079136690647482,12.259670554919486,7.967625899280575,0.0,21.466622567989923,7.920863309352518,-1.3345323741007193,505.73832751248295,379.11870503597123,1.0,2025_r14_Q_STR_lap11,STR,2025,14,11.0,75.129,27.493,26.416,21.22,SOFT,2.0,Aston Martin,2025_14_Q,Hungarian Grand Prix
266,207.35338345864662,58.91422552865381,91.0,319.0,125.5,206.5,283.0,228.0,69.86466165413533,41.500676412743914,0.0,100.0,0.18796992481203006,0.5676691729323309,0.24436090225563908,0.18421052631578946,0.3883865231447619,0.0,1.0,0.18421052631578946,10,0.07924528301886792,0.9245283018867925,10413.567669172933,1167.96967084226,6521.0,12177.0,5.154135338345864,1.525482232604422,3,8,34,-0.052830188679245285,12.483209993123506,8.4,0.0,20.92102755457757,8.105660377358491,0.5924528301886792,520.0899470025618,374.1320754716981,1.0,2025_r14_Q_VER_lap11,VER,2025,14,11.0,75.547,27.663,26.588,21.296,SOFT,2.0,Red Bull Racing,2025_14_Q,Hungarian Grand Prix
256,220.890625,62.31737042641277,99.0,332.0,130.0,229.0,293.5,233.0,74.33203125,36.46307707233899,0.0,100.0,0.06640625,0.36328125,0.5703125,0.203125,0.4031128874149275,0.0,1.0,0.203125,10,0.03137254901960784,0.8392156862745098,10677.1640625,1094.10320893482,7472.0,12148.0,5.56640625,1.5778753321240213,3,8,29,-0.023529411764705882,10.682950362099984,6.752941176470588,0.0,16.42352835003998,6.572549019607843,-0.9019607843137255,472.4051817082467,328.57254901960783,1.0,2025_r15_Q_HAM_lap13,HAM,2025,15,13.0,69.261,23.735,24.493,21.033,SOFT,2.0,Ferrari,2025_15_Q,Dutch Grand Prix
251,222.19521912350598,63.11372067190931,97.0,328.0,129.0,232.0,295.0,231.0,74.00796812749005,37.43762727864815,0.0,100.0,0.11553784860557768,0.6095617529880478,0.2749003984063745,0.18326693227091634,0.38765820572013093,0.0,1.0,0.18326693227091634,10,0.04,0.852,10656.370517928286,1171.499460591993,7390.0,12054.0,5.609561752988048,1.5122659181411564,3,8,28,0.004,10.605938322979414,6.78,0.0,18.820223250877003,6.8,0.248,462.25826255590584,330.088,1.0,2025_r15_Q_LEC_lap14,LEC,2025,15,14.0,69.304,23.664,24.691,20.949,SOFT,2.0,Ferrari,2025_15_Q,Dutch Grand Prix
266,219.29323308270676,63.578005210047785,90.0,330.0,126.0,228.0,293.0,240.0,72.44360902255639,39.37031034116657,0.0,100.0,0.12030075187969924,0.5902255639097744,0.2894736842105263,0.21052631578947367,0.40845094537357124,0.0,1.0,0.21052631578947367,11,0.033962264150943396,0.8566037735849057,10380.522556390977,1374.5069652797315,5487.0,11863.0,5.680451127819549,1.4219815377946758,3,8,28,-0.018867924528301886,10.11241841941423,6.562264150943396,0.0,16.064029080620788,5.849056603773585,-0.5320754716981132,490.8318772578025,336.3509433962264,1.0,2025_r15_Q_OCO_lap8,OCO,2025,15,8.0,70.197,24.031,24.848,21.318,SOFT,2.0,Haas F1 Team,2025_15_Q,Dutch Grand Prix
256,217.2109375,61.80680238516171,98.0,334.0,129.5,226.0,292.0,236.0,70.25390625,40.11876955934569,0.0,100.0,0.16796875,0.5703125,0.26171875,0.2265625,0.4194271303183174,0.0,1.0,0.2265625,11,0.0392156862745098,0.8901960784313725,10500.265625,1230.9773160769773,7063.0,12511.0,5.6796875,1.576462128672064,3,8,26,-0.09019607843137255,9.876187358138536,6.686274509803922,0.0,16.775028310055088,6.250980392156863,-3.0549019607843135,520.7919288875165,365.18039215686275,1.0,2025_r15_Q_SAI_lap11,SAI,2025,15,11.0,69.472,23.693,24.739,21.04,SOFT,2.0,Williams,2025_15_Q,Dutch Grand Prix
255,220.69411764705882,64.45049803954318,96.0,333.0,125.0,229.0,296.0,237.0,71.21176470588236,41.20854226413462,0.0,100.0,0.14901960784313725,0.615686274509804,0.23529411764705882,0.16862745098039217,0.3751588619297454,0.0,1.0,0.16862745098039217,8,0.03937007874015748,0.8464566929133859,10418.96862745098,1346.4040088017414,7002.0,12573.0,5.5019607843137255,1.4924336986656288,3,8,25,-0.011811023622047244,10.854948156210982,6.696850393700787,0.0,19.121206901230995,6.440944881889764,-0.4330708661417323,442.4252169326295,320.4488188976378,1.0,2025_r15_Q_VER_lap17,VER,2025,15,17.0,68.925,23.648,24.365,20.912,SOFT,2.0,Red Bull Racing,2025_15_Q,Dutch Grand Prix
297,261.989898989899,72.13428191473612,71.0,350.0,148.0,276.0,335.40000000000003,279.0,82.1919191919192,34.531030923534516,0.0,100.0,0.06397306397306397,0.7441077441077442,0.1919191919191919,0.13468013468013468,0.34195777068976935,0.0,1.0,0.13468013468013468,7,0.10135135135135136,0.8817567567567568,11031.218855218855,1116.0134480057873,6219.0,12424.0,6.5353535353535355,1.8045351912188514,2,8,32,0.0,11.148610919021653,6.25,-0.0033783783783783786,14.884526901794453,4.320945945945946,-0.11824324324324324,412.6799509345517,258.5033783783784,1.0,2025_r16_Q_HAM_lap16,HAM,2025,16,16.0,79.124,26.219,26.686,26.219,SOFT,2.0,Ferrari,2025_16_Q,Italian Grand Prix
294,263.77891156462584,72.04962807187769,75.0,351.0,151.0,279.0,339.0,276.0,82.14285714285714,34.84240482603681,0.0,100.0,0.07482993197278912,0.7551020408163265,0.17006802721088435,0.12585034013605442,0.332246143257949,0.0,1.0,0.12585034013605442,7,0.10580204778156997,0.89419795221843,11008.561224489797,1108.1609252137114,6843.0,12421.0,6.608843537414966,1.6891715023982634,2,8,33,-0.006825938566552901,11.249351023613565,6.286689419795222,0.0,15.36340608639056,4.525597269624574,-0.3174061433447099,400.2909450501464,250.95904436860067,1.0,2025_r16_Q_LEC_lap16,LEC,2025,16,16.0,79.007,26.265,26.582,26.16,SOFT,2.0,Ferrari,2025_16_Q,Italian Grand Prix
299,261.8561872909699,70.7973005981983,70.0,348.0,147.0,278.0,337.0,278.0,82.37792642140468,35.41490862239832,0.0,100.0,0.08695652173913043,0.7525083612040134,0.1605351170568562,0.14046822742474915,0.34805468235117737,0.0,1.0,0.14046822742474915,9,0.09731543624161074,0.8859060402684564,10951.016722408027,1257.7005289514639,5404.0,12376.0,6.585284280936455,1.6287839277641114,3,8,29,-0.006711409395973154,10.74372208468431,6.10738255033557,0.0,15.221595504314575,4.308724832214765,-0.30201342281879195,389.01884186056054,251.2013422818792,1.0,2025_r16_Q_OCO_lap14,OCO,2025,16,14.0,79.707,26.542,26.729,26.436,SOFT,2.0,Haas F1 Team,2025_16_Q,Italian Grand Prix
299,259.3779264214047,71.51698287806293,71.0,349.0,145.8,274.0,336.0,278.0,81.84615384615384,35.38744910203908,0.0,100.0,0.11705685618729098,0.7525083612040134,0.13043478260869565,0.14046822742474915,0.34805468235117737,0.0,1.0,0.14046822742474915,7,0.10738255033557047,0.8959731543624161,10935.10702341137,1129.7896409521798,6241.0,12499.0,6.678929765886288,1.733190851755127,2,8,27,-0.006711409395973154,11.483553834827344,6.147651006711409,0.0,15.24723301055357,4.389261744966443,-0.17114093959731544,429.1903593413484,265.1577181208054,1.0,2025_r16_Q_SAI_lap18,SAI,2025,16,18.0,79.528,26.393,26.707,26.428,SOFT,5.0,Williams,2025_16_Q,Italian Grand Prix
299,258.0033444816053,71.56793826452335,70.0,347.0,142.8,270.0,335.2,277.0,80.56521739130434,36.11899973441954,0.0,100.0,0.10033444816053512,0.745819397993311,0.15384615384615385,0.11371237458193979,0.31799381227472584,0.0,1.0,0.11371237458193979,6,0.10738255033557047,0.9093959731543624,10958.588628762542,1079.7159339340449,5824.0,12371.0,6.531772575250836,1.8083031466687411,2,8,36,-0.05704697986577181,12.00421225191521,6.197986577181208,0.0,15.756351933827395,4.248322147651007,-1.761744966442953,419.84312479867515,272.4731543624161,1.0,2025_r16_Q_STR_lap8,STR,2025,16,8.0,79.948,26.502,26.903,26.543,SOFT,2.0,Aston Martin,2025_16_Q,Italian Grand Prix
289,263.038062283737,71.81212422092183,73.0,348.0,143.6,278.0,338.2,275.0,81.46712802768167,36.72712523709784,0.0,100.0,0.12110726643598616,0.7681660899653979,0.11072664359861592,0.13494809688581316,0.3422607853864936,0.0,1.0,0.13494809688581316,7,0.10069444444444445,0.9097222222222222,10969.003460207612,1055.5403582547908,6360.0,12297.0,6.529411764705882,1.818118685772619,2,8,29,-0.024305555555555556,11.113420624765606,6.246527777777778,0.0,17.212142217668735,4.736111111111111,-0.7326388888888888,437.3866260794349,276.84375,1.0,2025_r16_Q_VER_lap17,VER,2025,16,17.0,78.792,26.262,26.483,26.047,SOFT,2.0,Red Bull Racing,2025_16_Q,Italian Grand Prix
327,195.045871559633,68.78530464237393,65.0,315.0,103.2,191.0,292.40000000000003,250.0,69.85626911314985,39.211251227773914,0.0,100.0,0.09174311926605505,0.5168195718654435,0.39143730886850153,0.22629969418960244,0.4190766311682354,0.0,1.0,0.22629969418960244,12,0.046012269938650305,0.9601226993865031,10247.798165137614,1530.7814222869013,4961.0,12591.0,4.98776758409786,1.7531313530107135,3,8,52,-0.009202453987730062,14.431053311163932,9.33435582822086,-0.003067484662576687,18.313760856673646,7.475460122699387,-0.3834355828220859,618.3646896838893,466.0460122699387,1.0,2025_r18_Q_HAM_lap19,HAM,2025,18,19.0,89.688,26.745,37.592,25.351,SOFT,3.0,Ferrari,2025_18_Q,Singapore Grand Prix
335,196.01194029850745,68.38793780077837,65.0,315.0,101.0,193.0,290.0,250.0,66.44776119402985,41.27695402516391,0.0,100.0,0.14029850746268657,0.5283582089552239,0.33134328358208953,0.21791044776119403,0.41344375731093064,0.0,1.0,0.21791044776119403,13,0.04491017964071856,0.9670658682634731,10133.99104477612,1458.9807644986445,5727.0,12026.0,5.035820895522388,1.7403026005491797,2,8,54,0.011976047904191617,13.728376619689497,8.988023952095809,0.0,19.19396802144904,7.131736526946108,0.4491017964071856,564.0388157652641,421.5329341317365,1.0,2025_r18_Q_LEC_lap18,LEC,2025,18,18.0,89.784,26.769,37.682,25.333,SOFT,5.0,Ferrari,2025_18_Q,Singapore Grand Prix
337,193.15430267062314,67.38301097045034,64.0,314.0,101.6,189.0,286.40000000000003,250.0,64.86053412462908,42.428597060513155,0.0,100.0,0.20474777448071216,0.49851632047477745,0.29673590504451036,0.2403560830860534,0.42793509350839726,0.0,1.0,0.2403560830860534,12,0.047619047619047616,0.9672619047619048,10058.216617210683,1483.6532685872778,5601.0,12089.0,4.98813056379822,1.6955408273433212,2,8,53,-0.005952380952380952,13.20673596734479,9.023809523809524,0.0,18.254747900081295,7.154761904761905,-0.25595238095238093,582.275243906141,428.92857142857144,1.0,2025_r18_Q_OCO_lap2,OCO,2025,18,2.0,91.247,27.156,38.352,25.739,SOFT,2.0,Haas F1 Team,2025_18_Q,Singapore Grand Prix
342,194.9093567251462,66.62126927065468,62.0,313.0,105.1,192.5,287.90000000000003,251.0,66.34210526315789,42.24981471732996,0.0,100.0,0.20760233918128654,0.5380116959064327,0.2543859649122807,0.2222222222222222,0.4163488523999484,0.0,1.0,0.2222222222222222,13,0.04105571847507331,0.9618768328445748,10083.570175438597,1522.3419311940152,5319.0,12254.0,5.169590643274854,1.7896441615297527,2,8,46,-0.01466275659824047,13.068251456714949,8.765395894428153,0.0,19.157397588214877,6.979472140762463,-0.6334310850439883,566.0325992973467,422.4985337243402,1.0,2025_r18_Q_SAI_lap10,SAI,2025,18,10.0,90.235,26.813,37.945,25.477,SOFT,2.0,Williams,2025_18_Q,Singapore Grand Prix
327,192.4617737003058,68.58927441621245,59.0,317.0,105.0,185.0,292.40000000000003,258.0,65.1651376146789,42.07672959634517,0.0,100.0,0.14678899082568808,0.5290519877675841,0.3241590214067278,0.22629969418960244,0.4190766311682354,0.0,1.0,0.22629969418960244,14,0.04294478527607362,0.9693251533742331,10098.418960244648,1497.1352087023868,5090.0,12472.0,5.009174311926605,1.8609421694039032,2,8,47,-0.018404907975460124,14.389941954290599,9.447852760736197,0.0,20.8115352629257,8.098159509202453,-0.941717791411043,627.2988390837411,461.20552147239266,1.0,2025_r18_Q_STR_lap8,STR,2025,18,8.0,90.949,26.911,38.102,25.936,SOFT,2.0,Aston Martin,2025_18_Q,Singapore Grand Prix
337,195.86350148367953,66.56749441509064,65.0,314.0,106.6,191.0,294.40000000000003,249.0,65.54005934718101,43.24100887821642,0.0,100.0,0.20474777448071216,0.5370919881305638,0.258160237388724,0.20474777448071216,0.4041172167619504,0.0,1.0,0.20474777448071216,12,0.03869047619047619,0.9613095238095238,10171.73590504451,1381.07853115344,5700.0,12374.0,4.884272997032641,1.7614309041267322,2,8,47,-0.017857142857142856,12.69879449645174,8.845238095238095,0.0,20.78762548090398,7.434523809523809,-0.5505952380952381,555.908005757532,424.9375,1.0,2025_r18_Q_VER_lap14,VER,2025,18,14.0,89.34,26.701,37.419,25.22,SOFT,2.0,Red Bull Racing,2025_18_Q,Singapore Grand Prix
